Time,NodeID,Species,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor, VECTOR_WOLBACHIA_FREE, VECTOR_WOLBACHIA_A, VECTOR_WOLBACHIA_B, VECTOR_WOLBACHIA_AB,AvailableHabitat,EggCrowdingCorrection
283,340461476,gambiae,1000,2077,6,12,2059,1457,2229,32029,130200,66040,754,2,0,0,161,0,53,68,0,32,2045,0,0,4675.88,0.034116
284,340461476,arabiensis,1000,1040,48,323,669,1346,2096,29711,42240,21120,156,2,163,7,130,0,104,20,14,1040,0,0,0,3933.02,0.0801965
284,340461476,funestus,1000,5089,317,1495,3277,6926,7965,76367,211720,105860,1579,39,0,0,574,0,482,159,0,5089,0,0,0,8725.48,0.0415786
284,340461476,gambiae,1000,2119,5,10,2104,1465,2214,33043,98600,50380,618,1,0,0,174,0,63,69,0,26,2093,0,0,4339.23,0.0354018
285,340461476,arabiensis,1000,1048,57,310,681,1359,2109,30308,46840,23420,168,1,183,3,151,0,109,18,16,1048,0,0,0,3715.24,0.0931112
285,340461476,funestus,1000,5037,350,1472,3215,6903,8353,75481,244560,122280,1741,56,0,0,578,0,447,183,0,5037,0,0,0,8914.2,0.0412124
285,340461476,gambiae,1000,2144,4,10,2130,1467,2318,33455,129200,64960,785,2,0,0,161,0,51,85,0,23,2121,0,0,4348.6,0.043065
286,340461476,arabiensis,1000,1058,54,313,691,1400,2087,30558,47160,23580,189,1,180,6,153,0,103,17,23,1058,0,0,0,3868.03,0.0793177
286,340461476,funestus,1000,4900,346,1489,3065,6755,8262,75270,239960,119980,1724,43,0,0,540,0,493,184,0,4900,0,0,0,8434.88,0.0364499
286,340461476,gambiae,1000,2191,5,8,2178,1528,2256,34151,129400,65440,778,1,0,0,164,0,49,68,0,24,2167,0,0,4100.14,0.0334713
287,340461476,arabiensis,1000,1238,56,321,861,1573,1786,30989,41600,20800,175,4,169,1,309,0,101,15,13,1238,0,0,0,3734.52,0.0820192
287,340461476,funestus,1000,5535,336,1477,3722,7366,6946,74532,208680,104340,1514,49,0,0,1241,0,450,156,0,5535,0,0,0,8489.47,0.0351512
287,340461476,gambiae,1000,2394,6,6,2382,1716,1932,34289,108000,54700,669,1,0,0,326,0,53,70,0,26,2368,0,0,4292.69,0.0313274
288,340461476,arabiensis,1000,1265,60,341,864,1605,1712,31209,47560,23780,238,3,261,2,192,0,121,25,19,1265,0,0,0,3823.34,0.0897722
288,340461476,funestus,1000,5438,345,1551,3542,7331,6724,74242,231600,115800,2256,59,0,0,629,0,514,212,0,5438,0,0,0,8102.89,0.0406818
288,340461476,gambiae,1000,2395,6,6,2383,1739,1905,34697,135800,68280,954,0,0,0,165,0,65,99,0,22,2373,0,0,4227.82,0.0392385
289,340461476,arabiensis,1000,1283,61,339,883,1625,1655,31694,48120,24060,192,3,220,5,178,0,130,17,13,1283,0,0,0,3836.49,0.0803898
289,340461476,funestus,1000,5513,351,1533,3629,7393,6354,73548,225440,112720,1709,41,0,0,750,0,514,161,0,5513,0,0,0,8127.08,0.0349866
289,340461476,gambiae,1000,2459,7,5,2447,1773,1826,35208,137600,69480,810,1,0,0,201,0,66,71,0,21,2438,0,0,4270.32,0.0309594
290,340461476,arabiensis,1000,1296,60,341,895,1628,1854,31871,43680,21840,186,5,190,1,177,0,130,14,20,1296,0,0,0,3934.6,0.0797276
290,340461476,funestus,1000,5396,352,1550,3494,7340,6306,72952,204320,102160,1670,50,0,0,582,0,526,173,0,5396,0,0,0,8059.97,0.0360499
290,340461476,gambiae,1000,2507,6,5,2496,1771,2107,35162,117000,59260,747,2,0,0,180,0,56,76,0,22,2485,0,0,4621.99,0.0307305
291,340461476,arabiensis,1000,1293,56,362,875,1641,2073,31942,69280,34640,252,8,244,6,174,0,121,29,27,1293,0,0,0,4082.11,0.0900778
291,340461476,funestus,1000,5339,347,1551,3441,7318,6151,72097,297480,148740,1993,52,0,0,688,0,530,215,0,5339,0,0,0,8258.48,0.0394478
291,340461476,gambiae,1000,2547,6,7,2534,1819,2380,35627,163400,82160,952,0,0,0,188,0,53,95,0,22,2525,0,0,4399.77,0.0389975
292,340461476,arabiensis,1000,1282,58,363,861,1655,2431,32064,53960,26980,206,7,211,1,156,0,123,16,28,1282,0,0,0,4235.21,0.0589218
292,340461476,funestus,1000,5181,352,1511,3318,7275,6514,71238,222240,111120,1722,41,0,0,573,0,531,200,0,5181,0,0,0,8467.57,0.0277615
292,340461476,gambiae,1000,2557,4,9,2544,1794,2730,35754,145600,73180,875,0,0,0,157,0,60,87,0,18,2539,0,0,4578.45,0.0267756
293,340461476,arabiensis,1000,1254,59,379,816,1684,3498,31659,52440,26220,204,3,198,1,143,0,131,19,21,1254,0,0,0,4708.5,0.0784879
293,340461476,funestus,1000,5181,349,1513,3319,7177,8449,69173,220560,110280,1631,43,0,0,658,0,476,182,0,5181,0,0,0,9889.16,0.038101
293,340461476,gambiae,1000,2570,5,8,2557,1809,3876,35182,133600,67260,772,1,0,0,157,0,68,76,0,17,2553,0,0,5226.32,0.0312821
294,340461476,arabiensis,1000,1313,72,362,879,1731,3411,32510,62800,31400,224,5,206,4,255,0,140,36,20,1313,0,0,0,3773.48,0.0897883
294,340461476,funestus,1000,5044,414,1456,3174,7117,8430,70324,258080,129040,1888,44,0,0,561,0,489,209,0,5044,0,0,0,8101.17,0.0448366
294,340461476,gambiae,1000,2670,3,6,2661,1946,3832,36125,165000,82940,933,0,0,0,261,0,67,94,0,14,2656,0,0,4189.97,0.0388516
295,340461476,arabiensis,1000,1381,82,371,928,1811,3446,32324,54000,27000,255,4,240,9,251,0,128,31,24,1381,0,0,0,3964.13,0.0600873
295,340461476,funestus,1000,5034,421,1450,3163,7034,8448,69607,221400,110700,1619,74,0,0,610,0,458,162,0,5034,0,0,0,8187.56,0.0313902
295,340461476,gambiae,1000,2799,3,5,2791,2043,3769,35895,152600,76560,960,1,0,0,294,0,68,97,0,14,2785,0,0,4425.14,0.025259
296,340461476,arabiensis,1000,1485,78,371,1036,1907,3303,32373,51840,25920,251,9,237,5,286,0,133,24,25,1485,0,0,0,3936.84,0.0734099
296,340461476,funestus,1000,5116,418,1428,3270,7042,8141,69188,217600,108800,1608,77,0,0,726,0,483,161,0,5116,0,0,0,7982.26,0.0369809
296,340461476,gambiae,1000,2942,2,5,2935,2106,3760,35929,138800,69680,938,1,0,0,291,0,65,83,0,14,2928,0,0,4415.26,0.0288998
297,340461476,arabiensis,1000,1808,80,393,1335,2270,2668,32378,54040,27020,255,10,263,3,509,0,143,21,22,1808,0,0,0,3908.07,0.0759421
297,340461476,funestus,1000,5700,410,1439,3851,7649,6689,68965,243480,121740,1844,72,0,0,1294,0,520,190,0,5700,0,0,0,7587.2,0.0366832
297,340461476,gambiae,1000,3382,2,4,3376,2514,3053,36141,165600,83080,1062,0,0,0,612,0,76,96,0,11,3371,0,0,4176.85,0.0316824
298,340461476,arabiensis,1000,1796,81,446,1269,2314,3829,31318,61640,30820,368,5,367,6,255,0,186,36,45,1796,0,0,0,4856.93,0.0723181
298,340461476,funestus,1000,5601,394,1542,3665,7552,9145,65657,212160,106080,2177,64,0,0,676,0,565,210,0,5601,0,0,0,10283.3,0.0311615
298,340461476,gambiae,1000,3469,2,5,3462,2556,4208,34896,168000,84460,1372,1,0,0,313,0,89,137,0,13,3456,0,0,5298.36,0.0251375
299,340461476,arabiensis,1000,1857,85,483,1289,2390,3879,32128,67280,33640,301,5,259,9,265,0,147,28,29,1857,0,0,0,4116.3,0.0787952
299,340461476,funestus,1000,5595,415,1516,3664,7526,9044,67585,213680,106840,1661,62,0,0,670,0,514,162,0,5595,0,0,0,7749.55,0.0484696
299,340461476,gambiae,1000,3559,2,6,3551,2590,4226,35951,167600,83900,1069,1,0,0,287,0,100,97,0,13,3546,0,0,4320.44,0.0313661
300,340461476,arabiensis,1000,1900,102,496,1302,2448,3830,32339,72240,36120,309,6,289,9,252,0,150,36,23,1900,0,0,0,3880.91,0.0611817
300,340461476,funestus,1000,5480,457,1466,3557,7489,9042,66762,247840,123920,1836,91,0,0,624,0,540,199,0,5480,0,0,0,7972.84,0.0362671
300,340461476,gambiae,1000,3650,3,3,3644,2634,4288,35839,186600,93460,1155,0,0,0,291,0,92,108,0,8,3642,0,0,4405.33,0.0257476
301,340461476,arabiensis,1000,1904,112,523,1269,2486,3916,32203,100480,50240,371,9,356,6,235,0,165,39,27,1904,0,0,0,3784.73,0.0537224
301,340461476,funestus,1000,5366,474,1469,3423,7391,9017,66189,290360,145180,2011,64,0,0,606,0,514,206,0,5366,0,0,0,7952.13,0.0321693
301,340461476,gambiae,1000,3698,3,1,3694,2655,4284,35774,240400,120480,1408,1,0,0,284,0,88,148,0,6,3692,0,0,4212.37,0.023568
302,340461476,arabiensis,1000,2283,108,529,1646,2885,3123,32061,73800,36900,281,8,291,10,634,0,202,25,28,2283,0,0,0,3900.22,0.0376665
302,340461476,funestus,1000,6074,471,1454,4149,8238,7307,65743,223520,111760,1628,71,0,0,1401,0,548,145,0,6074,0,0,0,7810.36,0.0273871
302,340461476,gambiae,1000,4182,3,1,4178,3096,3507,35424,193400,96700,1188,0,0,0,690,0,88,118,0,5,4177,0,0,4532.91,0.0174816
303,340461476,arabiensis,1000,2294,113,582,1599,2910,3133,32093,80040,40020,483,9,462,4,322,0,215,56,40,2294,0,0,0,3810.66,0.0528485
303,340461476,funestus,1000,5983,463,1580,3940,8210,7219,65349,240520,120260,2400,76,0,0,705,0,549,247,0,5983,0,0,0,7622.46,0.0349426
303,340461476,gambiae,1000,4236,2,1,4233,3134,3590,35624,207200,103700,1616,0,0,0,321,0,99,168,0,6,4230,0,0,4268.95,0.023438
304,340461476,arabiensis,1000,2328,112,602,1614,2897,3265,31839,96880,48440,399,7,361,8,310,0,213,38,25,2328,0,0,0,35706.2,0.0476094
304,340461476,funestus,1000,5987,466,1600,3921,8159,7095,64645,265280,132640,1958,59,0,0,747,0,541,202,0,5987,0,0,0,9431.3,0.0316916
304,340461476,gambiae,1000,4307,2,2,4303,3147,3595,35494,247400,123880,1476,1,0,0,341,0,116,154,0,8,4299,0,0,39556.2,0.0205832
305,340461476,arabiensis,1000,2347,110,604,1633,2959,4383,62800,76280,38140,317,5,323,6,319,0,258,18,24,2347,0,0,0,33565.5,0.368561
305,340461476,funestus,1000,5960,466,1570,3924,8095,9142,63845,222160,111080,1758,70,0,0,702,0,536,193,0,5960,0,0,0,11325.1,0.0355523
305,340461476,gambiae,1000,4385,2,2,4381,3206,4939,69625,205800,103000,1308,0,0,0,318,0,115,125,0,8,4377,0,0,37447.8,0.159655
306,340461476,arabiensis,1000,2313,118,637,1558,3010,4459,89220,126760,63380,434,10,464,7,291,0,210,60,55,2313,0,0,0,34637.3,0.44003
306,340461476,funestus,1000,5890,463,1635,3792,8034,9321,66809,332520,166260,2263,71,0,0,695,0,540,225,0,5890,0,0,0,9443.96,0.0509772
306,340461476,gambiae,1000,4449,2,2,4445,3269,5002,99027,285800,143000,1662,0,0,0,348,0,117,167,0,8,4441,0,0,38592.2,0.181785
307,340461476,arabiensis,1000,2340,121,633,1586,3016,4722,114152,102960,51480,391,7,371,10,326,0,219,40,40,2340,0,0,0,34225.7,0.273251
307,340461476,funestus,1000,5836,465,1625,3746,7981,9682,67311,256200,128100,1911,63,0,0,683,0,569,168,0,5836,0,0,0,10014,0.0284012
307,340461476,gambiae,1000,4550,2,2,4546,3312,5260,126780,258200,129460,1548,0,0,0,352,0,107,144,0,5,4545,0,0,38084.1,0.134938
308,340461476,arabiensis,1000,2378,133,631,1614,3043,4667,136632,88360,44180,361,9,376,12,340,0,229,36,37,2378,0,0,0,32953.1,0.332418
308,340461476,funestus,1000,5775,485,1588,3702,7989,9590,68625,230960,115480,1756,75,0,0,655,0,533,183,0,5775,0,0,0,9761.3,0.0390866
308,340461476,gambiae,1000,4622,2,2,4618,3348,5223,151555,230000,115100,1430,0,0,0,346,0,127,147,0,4,4618,0,0,36872.9,0.147088
309,340461476,arabiensis,1000,2767,143,645,1979,3397,3923,155519,117120,58560,453,7,431,6,728,0,247,47,45,2767,0,0,0,33508.4,0.372942
309,340461476,funestus,1000,6429,482,1602,4345,8633,8057,69657,307040,153520,2113,83,0,0,1432,0,568,210,0,6429,0,0,0,9780,0.042264
309,340461476,gambiae,1000,5150,2,2,5146,3824,4372,172716,290200,145100,1679,0,0,0,791,0,114,149,0,4,5146,0,0,37314.4,0.160178
310,340461476,arabiensis,1000,2759,146,719,1894,3440,3835,172959,99360,49680,552,11,563,19,368,0,260,59,57,2759,0,0,0,34370.7,0.286103
310,340461476,funestus,1000,6353,481,1686,4186,8649,7872,71007,250680,125340,2472,82,0,0,792,0,626,242,0,6353,0,0,0,9470.19,0.0318525
310,340461476,gambiae,1000,5224,2,2,5220,3918,4319,192401,272200,136380,2023,1,0,0,410,0,136,200,0,4,5220,0,0,37965.3,0.128582
311,340461476,arabiensis,1000,2860,162,683,2015,3512,3685,189614,96440,48220,425,15,369,11,443,0,266,36,40,2860,0,0,0,34845.8,0.345921
311,340461476,funestus,1000,6426,494,1685,4247,8702,7480,71589,232800,116400,1856,51,0,0,839,0,569,197,0,6426,0,0,0,9917.98,0.037778
311,340461476,gambiae,1000,5439,2,2,5435,3993,4092,210551,250400,125280,1565,0,0,0,486,0,123,148,0,4,5435,0,0,38848.8,0.139189
312,340461476,arabiensis,1000,2843,158,708,1977,3481,4026,205078,117800,58900,476,9,501,10,370,0,290,48,49,2843,0,0,0,34782,0.361321
312,340461476,funestus,1000,6268,449,1712,4107,8643,8152,71780,281640,140820,2143,76,0,0,706,0,645,219,0,6268,0,0,0,10746.5,0.042603
312,340461476,gambiae,1000,5476,2,2,5472,4015,4371,227832,303000,151500,1885,0,0,0,364,0,138,189,0,4,5472,0,0,38679.1,0.155048
313,340461476,arabiensis,1000,2873,183,728,1962,3494,4100,219263,144760,72380,511,11,529,12,394,0,255,55,54,2873,0,0,0,35357.1,0.295263
313,340461476,funestus,1000,6153,485,1707,3961,8615,7986,73678,334720,167360,2290,67,0,0,714,0,608,221,0,6153,0,0,0,9857.77,0.0381568
313,340461476,gambiae,1000,5540,1,2,5537,4035,4336,243712,361600,181080,2050,2,0,0,388,0,124,200,0,3,5537,0,0,39199.2,0.127654
314,340461476,arabiensis,1000,2852,173,764,1915,3511,4018,232712,109520,54760,419,16,472,12,355,0,283,40,53,2852,0,0,0,36668.2,0.244247
314,340461476,funestus,1000,6092,477,1684,3931,8563,7872,74574,243760,121880,1856,65,0,0,716,0,586,191,0,6092,0,0,0,9960.97,0.0294508
314,340461476,gambiae,1000,5630,2,1,5627,4069,4330,258261,278000,139080,1692,0,0,0,396,0,151,155,0,3,5627,0,0,41050.4,0.108237
315,340461476,arabiensis,1000,2841,212,723,1906,3500,3925,245891,127520,63760,476,14,475,15,363,0,284,52,38,2841,0,0,0,35338.2,0.334809
315,340461476,funestus,1000,5973,548,1555,3870,8426,7880,75231,281560,140780,2038,84,0,0,685,0,589,215,0,5973,0,0,0,10293.2,0.0408638
315,340461476,gambiae,1000,5652,2,1,5649,4092,4311,273841,331000,165500,1936,0,0,0,374,0,153,199,0,3,5649,0,0,38635.9,0.147578
316,340461476,arabiensis,1000,2927,219,726,1982,3609,3696,257014,137120,68560,506,18,488,14,481,0,301,47,47,2927,0,0,0,34834.4,0.277119
316,340461476,funestus,1000,6151,544,1585,4022,8528,7335,76144,304440,152220,2124,54,0,0,990,0,575,237,0,6151,0,0,0,10359.5,0.0365577
316,340461476,gambiae,1000,5743,1,1,5741,4167,4133,285265,362000,181200,2070,0,0,0,478,0,155,232,0,2,5741,0,0,39010.9,0.116725
317,340461476,arabiensis,1000,2929,229,749,1951,3680,3594,266431,115840,57920,497,11,515,8,384,0,269,48,65,2929,0,0,0,35287.1,0.254043
317,340461476,funestus,1000,5999,544,1603,3852,8473,7317,77034,241480,120740,2075,57,0,0,651,0,577,226,0,5999,0,0,0,10439,0.0340281
317,340461476,gambiae,1000,5816,2,0,5814,4152,4147,295809,300000,150080,1876,0,0,0,381,0,125,183,0,2,5814,0,0,39433.3,0.107646
318,340461476,arabiensis,1000,2887,224,742,1921,3709,22437,256818,125640,62820,514,17,450,15,353,0,279,64,52,2887,0,0,0,51495,0.304619
318,340461476,funestus,1000,5983,543,1551,3889,8302,11358,74202,268160,134080,1904,85,0,0,751,0,560,207,0,5983,0,0,0,14230.9,0.0432293
318,340461476,gambiae,1000,5861,1,0,5860,4183,24889,285414,341200,170600,1969,0,0,0,406,0,153,208,0,1,5860,0,0,57155.9,0.131374
319,340461476,arabiensis,1000,2868,238,741,1889,3696,29912,273171,130760,65380,475,16,502,11,339,0,260,49,49,2868,0,0,0,43444.9,0.409862
319,340461476,funestus,1000,5882,581,1512,3789,8239,11588,78493,277920,138960,2048,72,0,0,708,0,574,235,0,5882,0,0,0,10890.1,0.0530685
319,340461476,gambiae,1000,5919,0,0,5919,4146,33354,303685,360400,180300,2096,0,0,0,373,0,116,199,0,0,5919,0,0,48110.4,0.167514
320,340461476,arabiensis,1000,2850,242,745,1863,3701,36801,280042,134000,67000,479,17,500,18,352,0,248,63,59,2850,0,0,0,44708,0.332249
320,340461476,funestus,1000,5783,569,1539,3675,8174,12220,78892,272160,136080,1971,68,0,0,663,0,577,185,0,5783,0,0,0,11431.8,0.0391842
320,340461476,gambiae,1000,5975,0,0,5975,4182,40822,311373,336400,168200,1950,0,0,0,388,0,146,186,0,0,5975,0,0,49460.3,0.133418
321,340461476,arabiensis,1000,2850,250,759,1841,3678,32566,297863,128520,64260,492,14,464,15,351,0,254,49,48,2850,0,0,0,34937.5,0.333642
321,340461476,funestus,1000,5730,561,1536,3633,8089,9660,82773,248920,124460,1826,78,0,0,691,0,544,200,0,5730,0,0,0,8482.13,0.042004
321,340461476,gambiae,1000,5983,0,0,5983,4215,36206,331163,346000,173000,2004,0,0,0,398,0,169,221,0,0,5983,0,0,38615.2,0.147028
322,340461476,arabiensis,1000,9173,208,784,8181,9870,25034,295781,129280,64640,496,17,459,16,6718,0,292,53,50,9173,0,0,0,45671.5,0.271845
322,340461476,funestus,1000,7033,487,1608,4938,9401,7282,80792,268320,134160,1962,79,0,0,2028,0,532,193,0,7033,0,0,0,11385.1,0.0340757
322,340461476,gambiae,1000,13083,0,0,13083,11254,28025,327901,371000,185500,2129,0,0,0,7457,0,135,222,0,0,13083,0,0,51490.7,0.111605
323,340461476,arabiensis,1000,11147,252,1689,9206,12411,24764,304528,126440,63220,3171,12,3239,10,3512,0,866,322,350,11147,0,0,0,41984,0.353276
323,340461476,funestus,1000,6983,600,1684,4699,9436,7522,81813,268040,134020,3114,69,0,0,912,0,648,314,0,6983,0,0,0,11276.9,0.0424312
323,340461476,gambiae,1000,15857,0,0,15857,13998,27871,338132,344000,172000,8539,0,0,0,3945,0,321,850,0,0,15857,0,0,46881.2,0.138789
324,340461476,arabiensis,1000,13217,266,2066,10885,14677,24794,308301,127200,63600,1832,23,1812,8,3500,0,1070,188,172,13217,0,0,0,44524.2,0.332047
324,340461476,funestus,1000,7116,583,1670,4863,9530,7296,82910,239080,119540,1984,68,0,0,1010,0,665,212,0,7116,0,0,0,11083.6,0.0420718
324,340461476,gambiae,1000,18780,0,0,18780,16446,27704,342334,351400,175700,5334,0,0,0,3872,0,422,527,0,0,18780,0,0,49694,0.136283
325,340461476,arabiensis,1000,11537,272,2394,8871,13284,31845,314096,128840,64420,1811,15,1834,14,0,0,1281,180,219,11537,0,0,0,43444.3,0.350033
325,340461476,funestus,1000,6241,618,1673,3950,8641,9271,83616,263520,131760,2210,83,0,0,0,0,657,218,0,6241,0,0,0,11272.2,0.0463594
325,340461476,gambiae,1000,17840,0,0,17840,14870,35795,348652,374000,187000,5386,0,0,0,0,0,444,496,0,0,17840,0,0,48615,0.141417
326,340461476,arabiensis,1000,12912,274,2638,10000,14939,32500,318022,862400,431200,2098,16,2183,11,2906,0,1096,221,214,12912,0,0,0,43987.7,0.337196
326,340461476,funestus,1000,6361,610,1673,4078,8742,9385,83963,417360,208680,2087,61,0,0,935,0,611,204,0,6361,0,0,0,11810.9,0.0427756
326,340461476,gambiae,1000,20095,0,0,20095,16840,35950,353491,1511200,755600,7186,0,0,0,3386,0,434,697,0,0,20095,0,0,48741.9,0.129987
327,340461476,arabiensis,1000,14186,232,3092,10862,16630,32959,322045,493160,246580,2443,18,2504,19,2987,0,1240,228,245,14186,0,0,0,43475.6,0.0510061
327,340461476,funestus,1000,6397,533,1742,4122,8879,9281,85323,256200,128100,2095,74,0,0,909,0,647,226,0,6397,0,0,0,11327.7,0.0282991
327,340461476,gambiae,1000,22214,0,0,22214,18722,36375,357881,943400,471700,7641,0,0,0,3389,0,435,835,0,0,22214,0,0,48252.9,0.0322538
328,340461476,arabiensis,1000,15517,236,3494,11787,18213,33553,324630,485640,242820,2491,21,2469,15,3147,0,1324,246,246,15517,0,0,0,45241.7,0.0881571
328,340461476,funestus,1000,6345,500,1790,4055,8881,9426,85811,292640,146320,2267,97,0,0,808,0,612,248,0,6345,0,0,0,11707.8,0.0442144
328,340461476,gambiae,1000,24407,0,0,24407,20414,37314,361267,961400,480700,7702,0,0,0,3428,0,533,702,0,0,24407,0,0,49701.5,0.0511479
329,340461476,arabiensis,1000,16585,234,3850,12501,19744,33636,329455,556920,278460,2830,9,2686,19,3139,0,1541,277,253,16585,0,0,0,44987.7,0.0931588
329,340461476,funestus,1000,6385,514,1730,4141,8984,9542,86822,274080,137040,2113,72,0,0,865,0,597,228,0,6385,0,0,0,11556.1,0.0400074
329,340461476,gambiae,1000,26452,0,0,26452,22081,37143,366410,1275200,637600,9229,0,0,0,3566,0,606,915,0,0,26452,0,0,49637.3,0.051697
330,340461476,arabiensis,1000,17459,227,4298,12934,21070,33764,333289,672360,336180,2947,18,3121,22,3101,0,1602,327,298,17459,0,0,0,44895.2,0.0807794
330,340461476,funestus,1000,6552,520,1740,4292,9070,9529,87459,271320,135660,2108,67,0,0,971,0,618,186,0,6552,0,0,0,11769.9,0.0421634
330,340461476,gambiae,1000,28283,0,0,28283,23478,37172,370607,1331000,665500,9669,0,0,0,3456,0,667,958,0,0,28283,0,0,49597.7,0.0389251
331,340461476,arabiensis,1000,18299,237,4663,13399,22355,33836,337096,662000,331000,2998,17,2950,15,3195,0,1748,317,290,18299,0,0,0,45539.1,0.0667726
331,340461476,funestus,1000,6562,530,1767,4265,9115,9796,87980,302600,151300,2342,94,0,0,873,0,632,231,0,6562,0,0,0,12091.2,0.0433802
331,340461476,gambiae,1000,30129,0,0,30129,24712,37516,373647,1379400,689700,9743,0,0,0,3595,0,748,1001,0,0,30129,0,0,51503.1,0.0372635
332,340461476,arabiensis,1000,19265,231,4998,14036,23477,37973,336484,727920,363960,3205,15,3245,18,3354,0,1739,311,338,19265,0,0,0,49941.4,0.0687902
332,340461476,funestus,1000,6664,532,1730,4402,9228,10986,87827,277840,138920,2189,73,0,0,914,0,606,206,0,6664,0,0,0,13078.1,0.0399577
332,340461476,gambiae,1000,31977,0,0,31977,26102,41907,374334,1626800,813400,11057,0,0,0,3770,0,794,1128,0,0,31977,0,0,55027.5,0.0373373
333,340461476,arabiensis,1000,20064,476,5150,14438,24684,39481,341877,794520,397260,3373,15,3497,15,3329,0,1841,358,331,20064,0,0,0,47084.8,0.0686083
333,340461476,funestus,1000,6710,621,1659,4430,9248,11146,89324,280720,140360,2201,68,0,0,906,0,607,253,0,6710,0,0,0,12406.6,0.0470705
333,340461476,gambiae,1000,33567,0,0,33567,27101,43873,380667,1698800,849400,11599,0,0,0,3564,0,793,1181,0,0,33567,0,0,51512.8,0.0338256
334,340461476,arabiensis,1000,20718,584,5390,14744,25434,41548,344126,783280,391640,3361,12,3451,10,3279,0,1946,355,324,20718,0,0,0,46564.1,0.059262
334,340461476,funestus,1000,6749,592,1703,4454,9391,11227,90007,315040,157520,2357,90,0,0,938,0,646,253,0,6749,0,0,0,12515.8,0.0441955
334,340461476,gambiae,1000,35163,0,0,35163,27999,46484,382107,1712600,856300,11432,0,0,0,3515,0,808,1111,0,0,35163,0,0,51993.2,0.0303231
335,340461476,arabiensis,1000,21288,646,5661,14981,26190,40540,348151,854120,427060,3589,67,3525,74,3291,0,1991,386,344,21288,0,0,0,44545.5,0.0594476
335,340461476,funestus,1000,6873,575,1744,4554,9466,10555,91533,293080,146540,2250,102,0,0,978,0,610,244,0,6873,0,0,0,11774.1,0.0397276
335,340461476,gambiae,1000,36801,0,0,36801,28946,45172,387110,1947600,973800,12497,0,0,0,3736,0,825,1273,0,0,36801,0,0,49219.5,0.0303592
336,340461476,arabiensis,1000,23229,725,5794,16710,28419,39908,346377,908080,454040,3706,46,3717,57,4705,0,1997,399,368,23229,0,0,0,48387.9,0.0521537
336,340461476,funestus,1000,7240,579,1718,4943,9869,10077,91399,284440,142220,2262,79,0,0,1310,0,692,251,0,7240,0,0,0,12684.5,0.0401736
336,340461476,gambiae,1000,39759,0,0,39759,31486,44290,385444,2046400,1023200,13165,0,0,0,5178,0,924,1296,0,0,39759,0,0,53183.7,0.0252719
337,340461476,arabiensis,1000,24116,853,6236,17027,29616,39539,350975,910520,455260,4348,47,4318,31,3927,0,2180,453,407,24116,0,0,0,46140.4,0.053286
337,340461476,funestus,1000,7257,582,1795,4880,9982,10183,92387,316800,158400,2702,80,0,0,1011,0,688,306,0,7257,0,0,0,12465.2,0.0445948
337,340461476,gambiae,1000,41669,0,0,41669,32976,43970,389282,2029800,1014900,14464,0,0,0,4357,0,956,1491,0,0,41669,0,0,51957.4,0.0259889
338,340461476,arabiensis,1000,25107,935,6430,17742,30897,39490,351668,936400,468200,4087,62,3970,76,4117,0,2292,411,423,25107,0,0,0,47929.8,0.0506748
338,340461476,funestus,1000,7376,585,1851,4940,10119,10115,93016,303080,151540,2393,84,0,0,1064,0,684,261,0,7376,0,0,0,12597.2,0.0393473
