Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG,AvgOocystDurationDays,AvgNumSporozoitesPerVector,NumVectorsWithSporozoites_AA,NumVectorsWithSporozoites_GG,NumVectorsWithSporozoites_Other
580,340461476,X-a1:X-a2,3436,528,1697,1211,2216,23874,79150,11,42808.4,135,493,343
580,340461476,X-a2:X-a1,3388,553,1681,1154,2237,24479,81800,11,42355,155,509,361
580,340461476,X-a2:X-a2,3541,552,1774,1215,2385,25593,83500,11.3056,40869.2,145,514,361
581,340461476,X-a1:X-a1,3170,703,1381,1086,2070,22313,77825,8.46875,43203.5,142,658,428
581,340461476,X-a1:X-a2,3437,522,1698,1217,2154,23861,80675,11,44816.4,138,485,336
581,340461476,X-a2:X-a1,3379,543,1673,1163,2159,24566,82925,11,41729.3,158,504,355
581,340461476,X-a2:X-a2,3537,540,1764,1233,2364,25560,81775,11.1003,40606.5,135,499,349
582,340461476,X-a1:X-a1,3110,692,1331,1087,2095,22451,71225,8.53333,42551,138,643,413
582,340461476,X-a1:X-a2,3390,528,1695,1167,2159,23874,79825,11,43111.3,130,483,343
582,340461476,X-a2:X-a1,3342,525,1673,1144,2245,24463,79625,11,43026.6,154,495,352
582,340461476,X-a2:X-a2,3492,550,1744,1198,2386,25407,83325,11.1842,41218.2,140,512,354
583,340461476,X-a1:X-a1,3126,701,1329,1096,2100,22379,75300,8.63959,43125.9,142,655,423
583,340461476,X-a1:X-a2,3393,535,1684,1174,2184,23905,78500,11,41738.9,134,493,348
583,340461476,X-a2:X-a1,3363,532,1654,1177,2218,24526,82750,11,43056.6,156,498,358
583,340461476,X-a2:X-a2,3551,549,1740,1262,2334,25463,85250,11.2234,41674.1,140,506,359
584,340461476,X-a1:X-a1,3083,665,1339,1079,2140,22396,76925,8.47934,43930.4,129,620,414
584,340461476,X-a1:X-a2,3395,532,1703,1160,2168,23940,80825,11,41326.9,130,489,350
584,340461476,X-a2:X-a1,3358,528,1666,1164,2274,24594,81575,11,43608.2,160,494,358
584,340461476,X-a2:X-a2,3541,539,1733,1269,2255,25541,80375,11.1161,42714.3,140,498,358
585,340461476,X-a1:X-a1,3102,674,1335,1093,2129,22342,73350,8.47238,43070.8,129,630,411
585,340461476,X-a1:X-a2,3343,530,1711,1102,2249,23864,79250,11,42533.1,130,487,356
585,340461476,X-a2:X-a1,3321,530,1633,1158,2336,24542,79550,11,43872.6,156,492,364
585,340461476,X-a2:X-a2,3526,549,1757,1220,2291,25413,84950,11.2107,41865.8,145,503,363
586,340461476,X-a1:X-a1,3082,665,1330,1087,2059,22392,73725,8.48363,41995.6,133,618,403
586,340461476,X-a1:X-a2,3384,533,1707,1144,2294,23988,77025,11,42755.6,134,489,359
586,340461476,X-a2:X-a1,3332,502,1640,1190,2319,24600,78225,11,44832.1,143,472,347
586,340461476,X-a2:X-a2,3525,541,1759,1225,2369,25276,83725,11.2553,41429.5,139,499,356
587,340461476,X-a1:X-a1,3058,661,1347,1050,2062,22361,76475,8.57252,42902.4,141,616,402
587,340461476,X-a1:X-a2,3392,527,1703,1162,2294,23947,80275,11,42890.6,137,481,356
587,340461476,X-a2:X-a1,3348,499,1663,1186,2320,24586,83125,11,43461.9,131,466,343
587,340461476,X-a2:X-a2,3538,543,1777,1218,2437,25329,83225,11.24,42183.8,136,502,367
588,340461476,X-a1:X-a1,3107,665,1342,1100,2072,22412,73875,8.63158,42450.3,140,619,410
588,340461476,X-a1:X-a2,3333,514,1725,1094,2327,23948,76625,11,41968.7,129,473,352
588,340461476,X-a2:X-a1,3396,504,1700,1192,2353,24346,83975,11,43447.4,127,476,329
588,340461476,X-a2:X-a2,3493,540,1797,1156,2461,25195,85325,11.1972,42324.8,131,507,359
589,340461476,X-a1:X-a1,3120,675,1337,1108,2094,22463,74150,8.509,42689.6,138,622,419
589,340461476,X-a1:X-a2,3353,525,1675,1153,2398,23731,75450,11,42604.4,138,484,354
589,340461476,X-a2:X-a1,3420,506,1720,1194,2383,24489,76400,11,42068,127,472,324
589,340461476,X-a2:X-a2,3482,546,1779,1157,2507,25178,83400,11.11,42805.9,128,512,355
590,340461476,X-a1:X-a1,3069,671,1336,1062,2138,22483,77825,8.48943,41708.7,132,619,404
590,340461476,X-a1:X-a2,3388,535,1669,1184,2369,23597,79725,11,41426.4,135,494,356
590,340461476,X-a2:X-a1,3446,516,1723,1207,2344,24395,80125,11,41635.6,131,485,330
590,340461476,X-a2:X-a2,3507,548,1734,1225,2478,25333,81425,11.1065,41763.6,125,519,366
591,340461476,X-a1:X-a1,3080,677,1313,1090,2171,22584,74100,8.58475,41248.9,139,634,404
591,340461476,X-a1:X-a2,3393,548,1643,1202,2386,23443,77350,11,40792.9,141,504,363
591,340461476,X-a2:X-a1,3419,518,1720,1181,2383,24213,82200,11,40819.7,131,488,334
591,340461476,X-a2:X-a2,3510,526,1745,1239,2363,25278,85550,11.1625,41143.4,129,501,341
592,340461476,X-a1:X-a1,3077,682,1331,1064,2114,22614,74825,8.48434,41062,130,647,411
592,340461476,X-a1:X-a2,3354,543,1638,1173,2330,23470,76525,11,41443.6,144,500,357
592,340461476,X-a2:X-a1,3494,542,1714,1238,2338,24416,74575,11,40330.7,134,512,352
592,340461476,X-a2:X-a2,3537,522,1757,1258,2421,25336,80675,11.1031,40912.6,127,496,342
593,340461476,X-a1:X-a1,3078,668,1322,1088,2088,22746,76750,8.53693,41633.9,135,627,406
593,340461476,X-a1:X-a2,3420,549,1670,1201,2226,23492,78800,11,42002.3,152,506,369
593,340461476,X-a2:X-a1,3514,523,1746,1245,2393,24179,78900,11,40970,116,497,336
593,340461476,X-a2:X-a2,3564,512,1782,1270,2459,25343,81050,11.2925,41443.4,128,492,331
594,340461476,X-a1:X-a1,3104,665,1330,1109,2140,22858,73750,8.41292,42016.2,137,627,412
594,340461476,X-a1:X-a2,3409,536,1665,1208,2181,23573,78250,11,41115.2,151,498,352
594,340461476,X-a2:X-a1,3537,528,1755,1254,2336,24251,83700,11,41671,128,502,343
594,340461476,X-a2:X-a2,3587,511,1773,1303,2431,25384,90800,11.1848,40532.1,137,489,334
595,340461476,X-a1:X-a1,3123,673,1300,1150,2063,22738,76375,8.44262,43815.7,135,627,418
595,340461476,X-a1:X-a2,3423,550,1662,1211,2173,23611,75275,11,40474.1,151,511,352
595,340461476,X-a2:X-a1,3516,506,1727,1283,2317,24066,76375,11,41082.2,123,477,343
595,340461476,X-a2:X-a2,3522,501,1792,1229,2494,25518,81375,11.1849,40656.7,136,476,332
596,340461476,X-a1:X-a1,3092,643,1327,1122,2100,23001,77000,8.58735,44011.7,132,604,405
596,340461476,X-a1:X-a2,3387,539,1670,1178,2238,23481,79400,11,40494.4,148,502,341
596,340461476,X-a2:X-a1,3504,526,1761,1217,2341,24017,80400,11,41043.1,133,493,357
596,340461476,X-a2:X-a2,3559,495,1786,1278,2414,25459,83500,11.3358,40642.8,136,467,327
597,340461476,X-a1:X-a1,3073,657,1345,1071,2135,23130,74475,8.43343,42660.9,136,617,402
597,340461476,X-a1:X-a2,3341,523,1666,1152,2277,23620,79575,11,40079.8,138,485,329
597,340461476,X-a2:X-a1,3547,525,1764,1258,2278,23962,84425,11,39663.4,142,485,355
597,340461476,X-a2:X-a2,3596,491,1830,1275,2383,25346,90125,11.2637,41359.8,140,470,316
598,340461476,X-a1:X-a1,3112,674,1321,1117,2077,23055,76025,8.48186,42651.9,132,637,410
598,340461476,X-a1:X-a2,3291,510,1638,1143,2311,23670,75675,11,40135.5,137,477,323
598,340461476,X-a2:X-a1,3493,520,1759,1214,2352,24038,78875,11,40153.6,138,478,345
598,340461476,X-a2:X-a2,3596,495,1857,1244,2422,25324,82025,11.1613,41432.8,140,473,331
599,340461476,X-a1:X-a1,3092,683,1319,1090,2102,23252,76375,8.46012,41232.1,134,646,407
599,340461476,X-a1:X-a2,3343,505,1624,1214,2279,23573,80125,11,42381.9,146,467,327
599,340461476,X-a2:X-a1,3511,536,1731,1244,2400,23940,78075,11,40357.5,145,499,346
599,340461476,X-a2:X-a2,3628,509,1837,1282,2365,25310,81125,11.1563,41485.7,139,484,341
600,340461476,X-a1:X-a1,3143,689,1331,1123,2045,23170,74125,8.45255,42387.1,129,654,409
600,340461476,X-a1:X-a2,3338,498,1676,1164,2271,23615,80875,11,42193.9,141,460,322
600,340461476,X-a2:X-a1,3497,538,1714,1245,2382,23765,84925,11,41134.3,139,503,341
600,340461476,X-a2:X-a2,3566,499,1851,1216,2329,25244,88075,11.1772,40661.5,136,471,340
601,340461476,X-a1:X-a1,3075,657,1348,1070,2087,23016,74200,8.58517,41703.1,120,619,395
601,340461476,X-a1:X-a2,3333,496,1658,1179,2282,23720,76100,11,41952.2,137,457,321
601,340461476,X-a2:X-a1,3536,533,1725,1278,2358,23890,80200,11,43062.8,150,497,358
601,340461476,X-a2:X-a2,3598,493,1877,1228,2296,25282,84600,11.2469,40891.4,137,467,336
602,340461476,X-a1:X-a1,3026,637,1352,1037,2148,23019,76000,8.55728,41412.9,115,606,379
602,340461476,X-a1:X-a2,3334,475,1659,1200,2274,23604,78850,11,42751.6,136,438,304
602,340461476,X-a2:X-a1,3587,549,1737,1301,2329,23988,79000,11,42297.3,147,514,365
602,340461476,X-a2:X-a2,3638,510,1859,1269,2301,25315,83150,11.1038,41802.6,137,489,333
603,340461476,X-a1:X-a1,3032,653,1311,1068,2154,23061,72775,8.51408,42125.5,123,622,374
603,340461476,X-a1:X-a2,3348,466,1680,1202,2313,23606,81075,11,43338.3,121,432,301
603,340461476,X-a2:X-a1,3595,545,1772,1278,2262,24002,84625,11,43324.4,137,511,357
603,340461476,X-a2:X-a2,3604,514,1836,1254,2306,25210,89425,11.0871,42650.9,145,496,337
604,340461476,X-a1:X-a1,3014,653,1330,1031,2253,22888,75025,8.38381,41385.6,124,623,377
604,340461476,X-a1:X-a2,3346,456,1684,1206,2319,23706,79125,11,43077.4,115,423,300
604,340461476,X-a2:X-a1,3569,535,1790,1244,2310,23907,80275,11,42928.6,133,502,344
604,340461476,X-a2:X-a2,3501,506,1792,1203,2382,25290,83675,11.1128,42282,135,487,327
605,340461476,X-a1:X-a1,3062,660,1327,1075,2268,22921,76225,8.44044,39937.3,118,628,374
605,340461476,X-a1:X-a2,3373,476,1657,1240,2247,23810,78725,11,43132.2,118,441,311
605,340461476,X-a2:X-a1,3562,533,1744,1285,2326,23991,80125,11,42815.7,131,494,349
605,340461476,X-a2:X-a2,3493,502,1736,1255,2424,25395,80825,11.1673,42351.5,124,476,329
606,340461476,X-a1:X-a1,3119,654,1339,1126,2248,22917,71775,8.52442,41344.7,113,625,367
606,340461476,X-a1:X-a2,3369,483,1649,1237,2203,23760,79725,11,41925.6,112,445,316
606,340461476,X-a2:X-a1,3563,537,1763,1263,2256,24069,83975,11,41943.3,135,494,357
606,340461476,X-a2:X-a2,3501,513,1740,1248,2375,25266,91125,11.1929,41741.8,137,488,327
607,340461476,X-a1:X-a1,3157,641,1374,1142,2216,22656,75550,8.43681,41423.2,108,622,359
607,340461476,X-a1:X-a2,3408,483,1707,1218,2121,23732,81100,11,41429.8,104,455,318
607,340461476,X-a2:X-a1,3490,539,1784,1167,2304,24017,78350,11,40745,129,490,363
607,340461476,X-a2:X-a2,3529,516,1792,1221,2436,25333,82800,11.2218,41268.5,141,488,333
608,340461476,X-a1:X-a1,3222,634,1396,1192,2233,22710,74100,8.44538,41623,106,613,355
608,340461476,X-a1:X-a2,3394,478,1711,1205,2116,23698,78750,11,41847.6,100,452,315
608,340461476,X-a2:X-a1,3552,538,1794,1220,2191,24030,79400,11,41079.3,128,487,365
608,340461476,X-a2:X-a2,3581,529,1782,1270,2413,25225,78550,11.124,41513.3,142,502,342
609,340461476,X-a1:X-a1,3271,651,1429,1191,2222,22755,76250,8.38235,39950.8,100,623,368
609,340461476,X-a1:X-a2,3354,480,1712,1162,2137,23824,82500,11,39803.7,99,454,307
609,340461476,X-a2:X-a1,3526,536,1812,1178,2188,24106,84650,11,41822,129,491,358
609,340461476,X-a2:X-a2,3619,524,1827,1268,2417,25016,93900,11.1254,41517,140,501,345
610,340461476,X-a1:X-a1,3252,653,1442,1157,2186,22615,79400,8.4591,39869.9,104,619,382
610,340461476,X-a1:X-a2,3336,476,1698,1162,2174,23855,80650,11,39701,96,445,303
610,340461476,X-a2:X-a1,3469,554,1811,1104,2156,24210,82100,11,40647,129,505,362
610,340461476,X-a2:X-a2,3595,531,1812,1252,2461,25160,82850,11.1319,41213.4,137,506,350
611,340461476,X-a1:X-a1,3204,639,1432,1133,2241,22662,74725,8.48895,39998.7,105,608,377
611,340461476,X-a1:X-a2,3336,482,1711,1143,2231,23910,80575,11,40169.1,96,451,309
611,340461476,X-a2:X-a1,3509,546,1784,1179,2138,24218,82325,11,41455.7,126,501,362
611,340461476,X-a2:X-a2,3611,542,1740,1329,2391,25120,77575,11.1881,41682.6,136,516,357
612,340461476,X-a1:X-a1,3283,647,1460,1176,2242,22598,76150,8.47059,39731.1,110,608,387
612,340461476,X-a1:X-a2,3327,499,1679,1149,2303,23782,84750,11,38436,107,460,322
612,340461476,X-a2:X-a1,3416,544,1789,1083,2196,24356,84700,11,40827.9,123,498,361
612,340461476,X-a2:X-a2,3617,544,1789,1284,2370,24952,94100,11.2158,41870.7,142,514,362
613,340461476,X-a1:X-a1,3264,649,1463,1152,2239,22427,79025,8.56471,38800.3,108,607,381
613,340461476,X-a1:X-a2,3336,507,1671,1158,2325,23771,80475,11,40027.3,110,464,326
613,340461476,X-a2:X-a1,3429,519,1744,1166,2265,24287,82075,11,40379.9,114,483,335
613,340461476,X-a2:X-a2,3601,509,1817,1275,2386,25062,83625,11.1899,41178.7,130,486,344
614,340461476,X-a1:X-a1,3175,647,1444,1084,2299,22575,71825,8.38393,38304.9,95,603,364
614,340461476,X-a1:X-a2,3357,510,1664,1183,2333,23723,79025,11,40263.3,110,469,329
614,340461476,X-a2:X-a1,3399,555,1725,1119,2271,24248,79325,11,39586.6,114,514,348
614,340461476,X-a2:X-a2,3640,521,1817,1302,2382,25044,78725,11.0968,41286,129,496,349
615,340461476,X-a1:X-a1,3225,653,1391,1181,2244,22490,74700,8.37783,38665.3,86,603,368
615,340461476,X-a1:X-a2,3362,511,1647,1204,2321,23838,84350,11,39974.4,107,469,330
615,340461476,X-a2:X-a1,3411,550,1725,1136,2281,24340,83600,11,39487.8,105,509,335
615,340461476,X-a2:X-a2,3572,507,1821,1244,2319,25165,94150,11.2019,41162.1,127,484,357
616,340461476,X-a1:X-a1,3297,665,1404,1228,2159,22428,76350,8.47273,37863.5,90,608,382
616,340461476,X-a1:X-a2,3386,509,1641,1236,2297,23780,83350,11,40462.9,99,468,321
616,340461476,X-a2:X-a1,3419,555,1714,1150,2320,24290,77750,11,38322.2,108,516,347
616,340461476,X-a2:X-a2,3526,491,1814,1221,2392,25398,83250,11.1304,40087.9,121,475,332
617,340461476,X-a1:X-a1,3287,679,1375,1233,2195,22300,71475,8.36957,38718.4,83,626,375
617,340461476,X-a1:X-a2,3388,514,1647,1227,2233,23947,79775,11,40135.3,111,480,322
617,340461476,X-a2:X-a1,3460,563,1704,1193,2301,24105,79175,11,39871.5,116,525,349
617,340461476,X-a2:X-a2,3582,498,1807,1277,2350,25373,82575,11.125,41464.2,121,480,335
618,340461476,X-a1:X-a1,3284,670,1378,1236,2199,22137,72975,8.52555,39910.6,87,622,379
618,340461476,X-a1:X-a2,3353,513,1648,1192,2226,24018,82025,11,40106.8,108,482,311
618,340461476,X-a2:X-a1,3471,565,1687,1219,2321,23952,81925,11,38534.2,112,526,346
618,340461476,X-a2:X-a2,3593,504,1831,1258,2368,25408,89175,11.1619,40483.3,118,483,321
619,340461476,X-a1:X-a1,3250,656,1417,1177,2182,22082,76400,8.47468,39069.7,82,609,368
619,340461476,X-a1:X-a2,3369,526,1634,1209,2201,24034,84750,11,39011.3,108,495,319
619,340461476,X-a2:X-a1,3494,560,1695,1239,2329,23920,77100,11,38111,114,523,346
619,340461476,X-a2:X-a2,3596,517,1823,1256,2375,25582,84050,11.1241,39964.7,122,486,325
620,340461476,X-a1:X-a1,3279,670,1448,1161,2218,22083,74200,8.27078,40498.6,89,626,387
620,340461476,X-a1:X-a2,3351,523,1641,1187,2236,24186,80700,11,39804.6,105,492,312
620,340461476,X-a2:X-a1,3538,579,1731,1228,2335,23837,80200,11,37713.8,119,543,358
620,340461476,X-a2:X-a2,3609,515,1794,1300,2365,25352,84400,11.1661,40368.5,116,485,327
621,340461476,X-a1:X-a1,3284,696,1403,1185,2178,22174,74575,8.42118,40761.3,95,646,399
621,340461476,X-a1:X-a2,3344,515,1652,1177,2238,24190,83875,11,40323.4,98,487,304
621,340461476,X-a2:X-a1,3537,592,1710,1235,2301,23916,84125,11,38624.3,119,557,362
621,340461476,X-a2:X-a2,3616,515,1801,1300,2317,25464,91125,11.1463,41089.3,112,480,320
622,340461476,X-a1:X-a1,3314,676,1449,1189,2118,22059,78550,8.44805,40278.8,97,632,392
622,340461476,X-a1:X-a2,3344,512,1658,1174,2222,24265,85550,11,39681,103,482,306
622,340461476,X-a2:X-a1,3555,577,1745,1233,2313,23867,80900,11,38071.5,116,542,351
622,340461476,X-a2:X-a2,3643,528,1810,1305,2381,25475,84400,11.0526,40431.1,109,495,324
623,340461476,X-a1:X-a1,3353,690,1477,1186,2105,22136,77325,8.51407,40735.7,116,643,403
623,340461476,X-a1:X-a2,3354,516,1650,1188,2218,24352,83575,11,40806.3,101,479,318
623,340461476,X-a2:X-a1,3529,583,1758,1188,2322,23780,80825,11,39613.3,113,543,353
623,340461476,X-a2:X-a2,3617,536,1783,1298,2372,25454,86275,11.0808,40790.4,106,501,329
624,340461476,X-a1:X-a1,3380,699,1491,1190,2052,22237,73575,8.52982,42363.8,121,652,407
624,340461476,X-a1:X-a2,3369,508,1645,1216,2228,24327,85775,11,40169.3,97,472,314
624,340461476,X-a2:X-a1,3526,565,1760,1201,2351,23681,83225,11,40368.1,110,533,344
624,340461476,X-a2:X-a2,3620,545,1776,1299,2341,25483,91625,11.1224,39990.5,106,514,338
625,340461476,X-a1:X-a1,3324,716,1482,1126,2129,22026,79400,8.52703,40792,131,664,415
625,340461476,X-a1:X-a2,3329,497,1647,1185,2283,24398,86350,11,39735,97,464,318
625,340461476,X-a2:X-a1,3536,563,1773,1200,2351,23648,81700,11,39995.7,114,521,354
625,340461476,X-a2:X-a2,3600,562,1759,1279,2448,25512,83850,11.09,38978.3,108,534,343
626,340461476,X-a1:X-a1,3281,698,1475,1108,2196,22229,78750,8.47089,41764.4,126,651,406
626,340461476,X-a1:X-a2,3336,484,1655,1197,2311,24490,82050,11,41836.5,107,452,311
626,340461476,X-a2:X-a1,3538,562,1741,1235,2324,23675,80400,11,40874,118,519,351
626,340461476,X-a2:X-a2,3613,576,1722,1315,2421,25483,85600,11.1754,39037.3,108,552,332
627,340461476,X-a1:X-a1,3247,728,1373,1146,2181,22187,73125,8.43601,41417.7,121,679,432
627,340461476,X-a1:X-a2,3354,494,1646,1214,2310,24404,83375,11,42028.9,114,464,319
627,340461476,X-a2:X-a1,3525,562,1745,1218,2328,23523,83325,11,41701,116,516,360
627,340461476,X-a2:X-a2,3627,572,1770,1285,2421,25387,87075,11.2105,39663.6,109,546,345
628,340461476,X-a1:X-a1,3182,708,1321,1153,2153,22066,78275,8.45536,39635,116,659,415
628,340461476,X-a1:X-a2,3400,492,1618,1290,2307,24443,87425,11,40794.7,113,462,310
628,340461476,X-a2:X-a1,3556,575,1721,1260,2296,23664,80675,11,41030.9,115,531,353
628,340461476,X-a2:X-a2,3609,583,1769,1257,2475,25406,86525,11.1304,40654.2,113,560,348
629,340461476,X-a1:X-a1,3192,701,1322,1169,2203,22146,75650,8.55556,39087.5,121,652,410
629,340461476,X-a1:X-a2,3405,484,1649,1272,2290,24496,78500,11,41304.9,114,457,308
629,340461476,X-a2:X-a1,3509,541,1752,1216,2303,23631,79200,11,41116.6,114,506,343
629,340461476,X-a2:X-a2,3654,583,1727,1344,2403,25445,85850,11.1696,39805.4,118,552,361
630,340461476,X-a1:X-a1,3209,701,1307,1201,2185,22056,70400,8.32143,40327.6,116,657,422
630,340461476,X-a1:X-a2,3399,481,1659,1259,2333,24377,79900,11,42915.8,105,453,302
630,340461476,X-a2:X-a1,3444,565,1722,1157,2342,23495,82600,11,40537,117,523,366
630,340461476,X-a2:X-a2,3631,563,1752,1316,2391,25466,88000,11.1379,40215.8,107,532,352
631,340461476,X-a1:X-a1,3210,722,1287,1201,2122,21856,79100,8.3741,39963.3,114,679,429
631,340461476,X-a1:X-a2,3387,487,1660,1240,2333,24362,84600,11,42346.9,106,448,312
631,340461476,X-a2:X-a1,3448,550,1691,1207,2353,23640,79800,11,39394,112,506,358
631,340461476,X-a2:X-a2,3677,544,1802,1331,2423,25616,87100,11.1364,40569.8,103,515,346
632,340461476,X-a1:X-a1,3171,711,1277,1183,2148,21890,76425,8.47267,39177.2,112,672,428
632,340461476,X-a1:X-a2,3451,514,1643,1294,2339,24361,78575,11,40733,105,470,311
632,340461476,X-a2:X-a1,3471,531,1703,1237,2285,23685,80575,11,39924.6,103,489,350
632,340461476,X-a2:X-a2,3697,552,1800,1345,2391,25630,85525,11.1546,39719.4,107,525,355
633,340461476,X-a1:X-a1,3214,699,1279,1236,2083,22002,72225,8.40714,40458.8,110,665,425
633,340461476,X-a1:X-a2,3456,517,1671,1268,2330,24349,77375,11,41586.5,109,477,321
633,340461476,X-a2:X-a1,3493,540,1706,1247,2255,23711,84525,11,39041.4,103,493,349
633,340461476,X-a2:X-a2,3669,560,1771,1338,2431,25626,88175,11.1146,40203.8,110,535,366
634,340461476,X-a1:X-a1,3239,680,1297,1262,2024,21961,79825,8.29907,40016.8,107,651,404
634,340461476,X-a1:X-a2,3540,513,1712,1315,2284,24226,82125,11,40597.9,120,481,315
634,340461476,X-a2:X-a1,3493,549,1665,1279,2212,23818,79675,11,39339.2,101,504,355
634,340461476,X-a2:X-a2,3637,561,1728,1348,2492,25727,85375,11.0946,40749,112,534,374
635,340461476,X-a1:X-a1,3223,659,1342,1222,2029,22161,78375,8.41237,39578.8,105,632,386
635,340461476,X-a1:X-a2,3521,511,1710,1300,2354,24181,81175,11,40003,108,467,315
635,340461476,X-a2:X-a1,3471,550,1667,1254,2186,23685,81325,11,39372.9,110,504,350
635,340461476,X-a2:X-a2,3640,574,1696,1370,2417,25695,87825,11.0955,40234.4,106,543,380
636,340461476,X-a1:X-a1,3218,663,1334,1221,2031,22194,73075,8.45874,40670.8,107,627,396
636,340461476,X-a1:X-a2,3529,489,1708,1332,2311,24117,80125,11,39113.7,102,446,297
636,340461476,X-a2:X-a1,3438,563,1650,1225,2220,23552,85175,11,40542,116,517,375
636,340461476,X-a2:X-a2,3600,539,1730,1331,2403,25647,86825,11.1536,40769.2,107,509,374
637,340461476,X-a1:X-a1,3215,650,1379,1186,2046,22198,81650,8.4186,40589.8,97,617,386
637,340461476,X-a1:X-a2,3508,485,1721,1302,2365,24148,83950,11,40635.3,103,441,306
637,340461476,X-a2:X-a1,3423,549,1650,1224,2270,23795,81050,11,39675.2,109,507,367
637,340461476,X-a2:X-a2,3620,542,1738,1340,2471,25648,84850,11.215,40247,114,510,374
638,340461476,X-a1:X-a1,3200,654,1381,1165,2073,22308,77825,8.33117,40100.9,90,616,382
638,340461476,X-a1:X-a2,3528,487,1742,1299,2394,24031,85875,11,41676.6,108,447,311
638,340461476,X-a2:X-a1,3425,550,1657,1218,2317,23825,80925,11,39536.8,109,511,372
638,340461476,X-a2:X-a2,3687,539,1777,1371,2403,25328,88975,11.1158,42438.7,115,505,377
639,340461476,X-a1:X-a1,3203,657,1365,1181,2065,22286,74550,8.46043,40935.6,89,615,391
639,340461476,X-a1:X-a2,3561,498,1723,1340,2332,24052,79300,11,41700.4,113,451,322
639,340461476,X-a2:X-a1,3383,549,1585,1249,2338,23741,82000,11,40535.8,104,514,360
639,340461476,X-a2:X-a2,3640,530,1802,1308,2460,25466,86950,11.1007,40702.5,113,498,365
640,340461476,X-a1:X-a1,3173,654,1352,1167,2036,22359,79650,8.39452,39754.7,88,607,390
640,340461476,X-a1:X-a2,3527,519,1713,1295,2295,23937,83000,11,41454.9,112,477,328
640,340461476,X-a2:X-a1,3442,557,1573,1312,2272,23817,82100,11,40545.7,103,525,361
640,340461476,X-a2:X-a2,3631,513,1766,1352,2450,25620,87650,11.0562,40214.5,109,483,353
641,340461476,X-a1:X-a1,3159,665,1357,1137,2050,22482,77100,8.45722,38932.4,92,618,389
641,340461476,X-a1:X-a2,3550,507,1706,1337,2240,23902,82000,11,41885.1,120,469,320
641,340461476,X-a2:X-a1,3488,553,1612,1323,2242,23770,82500,11,40470.8,101,520,360
641,340461476,X-a2:X-a2,3643,519,1769,1355,2411,25476,88200,11.1348,39847.3,106,486,341
642,340461476,X-a1:X-a1,3174,658,1351,1165,2031,22420,73400,8.29605,37681.3,89,611,375
642,340461476,X-a1:X-a2,3550,509,1752,1289,2183,24005,80450,11,40253.6,119,471,314
642,340461476,X-a2:X-a1,3494,522,1653,1319,2223,23898,81450,11,40933.8,101,488,342
642,340461476,X-a2:X-a2,3588,512,1781,1295,2450,25479,85500,11.2222,38989.2,94,482,341
643,340461476,X-a1:X-a1,3175,649,1373,1153,2024,22473,81575,8.61558,39688.9,96,603,384
643,340461476,X-a1:X-a2,3526,513,1750,1263,2225,23994,83425,11,40430.9,122,472,321
643,340461476,X-a2:X-a1,3470,521,1639,1310,2266,23792,81575,11,39791.4,98,480,341
643,340461476,X-a2:X-a2,3633,505,1787,1341,2462,25567,86125,11.1948,38207.7,91,482,331
644,340461476,X-a1:X-a1,3146,661,1368,1117,2079,22595,78250,8.40945,38642.9,93,607,391
644,340461476,X-a1:X-a2,3493,505,1728,1260,2190,23992,81500,11,39611.7,117,467,310
644,340461476,X-a2:X-a1,3469,505,1661,1303,2262,23670,83800,11,38937.6,91,465,328
644,340461476,X-a2:X-a2,3640,503,1765,1372,2403,25410,84550,11.1529,38160,88,476,327
645,340461476,X-a1:X-a1,3178,688,1351,1139,2040,22685,75925,8.36145,39139.5,97,648,403
645,340461476,X-a1:X-a2,3497,520,1694,1283,2197,23830,80975,11,39533.3,119,483,317
645,340461476,X-a2:X-a1,3453,502,1653,1298,2212,23797,87475,11,38178.7,92,461,319
645,340461476,X-a2:X-a2,3650,525,1799,1326,2411,25333,87125,11.1418,38398.3,96,491,328
646,340461476,X-a1:X-a1,3175,688,1343,1144,2071,22600,79575,8.30534,38631.6,85,647,383
646,340461476,X-a1:X-a2,3442,518,1653,1271,2279,23677,81325,11,39468.9,118,484,319
646,340461476,X-a2:X-a1,3396,503,1616,1277,2230,23901,80125,11,37968.3,91,466,320
646,340461476,X-a2:X-a2,3611,523,1748,1340,2484,25318,82975,11.1579,37878.4,96,489,319
647,340461476,X-a1:X-a1,3141,668,1324,1149,2081,22773,77400,8.46903,37785.4,77,626,353
647,340461476,X-a1:X-a2,3461,519,1623,1319,2284,23600,82150,11,39479.5,115,486,320
647,340461476,X-a2:X-a1,3418,483,1635,1300,2202,23955,84900,11,38584.5,91,447,300
647,340461476,X-a2:X-a2,3653,543,1720,1390,2415,25140,85450,11.1615,38669.7,107,509,339
648,340461476,X-a1:X-a1,3206,678,1335,1193,2065,22708,73775,8.40833,38408,83,640,351
648,340461476,X-a1:X-a2,3422,498,1617,1307,2275,23624,78225,11,39257.7,109,463,304
648,340461476,X-a2:X-a1,3443,488,1657,1298,2189,23979,87325,11,38394.6,87,450,314
648,340461476,X-a2:X-a2,3622,534,1724,1364,2406,25180,86775,11.1255,38751.6,105,501,342
