Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_previous_num_coital_acts,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,B_ID,B_is_infected,B_gender,B_age,B_previous_num_coital_acts,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader
79,29,298.734,0,F,1,1,14766,0,0,49.5129,0,1,1,0,0,0,1,1,0,0,0,0,4926,0,1,37.8277,0,1,1,0,0,0,1,1,0,0,0,0
80,29,376.128,0,F,1,1,13,0,0,16.7098,0,1,1,0,0,0,1,1,0,0,0,0,11939,0,1,19.5695,0,1,1,0,0,0,1,1,0,0,0,0
81,29,460.779,0,F,1,1,742,0,0,21.3279,0,1,1,0,0,0,1,1,0,0,0,0,7356,0,1,18.7392,0,1,1,0,0,0,1,1,0,0,0,0
82,29,250.172,0,F,1,1,3581,0,0,28.0413,0,1,1,0,0,0,1,1,0,0,0,0,4498,0,1,22.2563,0,1,1,0,0,0,1,1,0,0,0,0
83,29,810.675,0,F,1,1,5260,0,0,49.4941,0,1,1,0,0,0,1,1,0,0,0,0,12681,0,1,31.6862,0,1,1,0,0,0,1,1,0,0,0,0
84,29,196.031,0,F,1,1,5335,0,0,18.1055,0,1,1,0,0,0,1,1,0,0,0,0,1132,0,1,16.7218,0,1,1,0,0,0,1,1,0,0,0,0
85,29,161.544,0,F,1,1,7123,0,0,24.0212,0,1,1,0,0,0,1,1,0,0,0,0,8134,0,1,23.3614,0,1,1,0,0,0,1,1,0,0,0,0
86,29,713.227,0,F,1,1,8082,0,0,31.1615,0,1,1,0,0,0,1,1,0,0,0,0,642,0,1,22.8215,0,1,1,0,0,0,1,1,0,0,0,0
87,29,446.369,0,F,1,1,8956,0,0,31.6076,0,1,1,0,0,0,1,1,0,0,0,0,14711,0,1,28.8466,0,1,1,0,0,0,1,1,0,0,0,0
88,29,296.477,0,F,1,1,8969,0,0,21.9177,0,1,1,0,0,0,1,1,0,0,0,0,11484,0,1,25.0572,0,1,1,0,0,0,1,1,0,0,0,0
89,29,1663.94,0,F,1,1,10172,0,0,23.0463,0,1,1,0,0,0,1,1,0,0,0,0,2153,0,1,28.3435,0,1,1,0,0,0,1,1,0,0,0,0
90,29,639.238,0,F,1,1,10992,0,0,23.3597,0,1,1,0,0,0,1,1,0,0,0,0,3947,0,1,22.4663,0,1,1,0,0,0,1,1,0,0,0,0
91,29,422.662,0,F,1,1,14641,0,0,47.0586,0,1,1,0,0,0,1,1,0,0,0,0,11244,0,1,31.8744,0,1,1,0,0,0,1,1,0,0,0,0
92,29,170.48,0,F,1,1,631,0,0,22.2727,0,1,1,0,0,0,1,1,0,0,0,0,14893,0,1,20.9067,0,1,1,0,0,0,1,1,0,0,0,0
93,29,184.896,0,F,1,1,4673,0,0,35.1796,0,1,1,0,0,0,1,1,0,0,0,0,16698,0,1,26.0785,0,1,1,0,0,0,1,1,0,0,0,0
94,29,1008.62,0,F,1,1,10104,0,0,31.7033,0,1,1,0,0,0,1,1,0,0,0,0,11470,0,1,23.46,0,1,1,0,0,0,1,1,0,0,0,0
95,29,682.191,0,F,1,1,11587,0,0,31.7115,0,1,1,0,0,0,1,1,0,0,0,0,2034,0,1,25.9511,0,1,1,0,0,0,1,1,0,0,0,0
