Time,NodeID,Alleles,VectorPopulation,VectorPopulationNumDied,VectorPopulationAvgAgeAtDeath
304,1,a0.b0,92143,13801,6.76538
304,1,a1.b1,31863,4730,6.34715
305,1,X,97646,14595,6.70915
305,1,Y,0,0,0
305,1,a0,92663,13861,6.75615
305,1,a1,39053,5674,6.32693
305,1,b0,93783,14040,6.74024
305,1,b1,35195,5110,6.36791
305,1,a0.b0,92001,13778,6.76121
305,1,a1.b1,32464,4699,6.35199
306,1,X,97651,14607,6.66201
306,1,Y,0,0,0
306,1,a0,92393,13898,6.71226
306,1,a1,39798,5752,6.2088
306,1,b0,93539,14062,6.69115
306,1,b1,35759,5252,6.25495
306,1,a0.b0,91708,13794,6.7177
306,1,a1.b1,33038,4832,6.23882
307,1,X,97464,14516,6.63523
307,1,Y,0,0,0
307,1,a0,92081,13690,6.69803
307,1,a1,40335,5911,6.16055
307,1,b0,93252,13872,6.69197
307,1,b1,36249,5314,6.17971
307,1,a0.b0,91382,13577,6.70995
307,1,a1.b1,33510,4903,6.11503
308,1,X,97591,14352,6.68583
308,1,Y,0,0,0
308,1,a0,92018,13542,6.75174
308,1,a1,41086,5923,6.30441
308,1,b0,93221,13741,6.73306
308,1,b1,36916,5307,6.30375
308,1,a0.b0,91268,13451,6.76299
308,1,a1.b1,34103,4937,6.28053
309,1,X,97461,14749,6.64994
309,1,Y,0,0,0
309,1,a0,91660,13925,6.72194
309,1,a1,41677,6195,6.2155
309,1,b0,92966,14074,6.71231
309,1,b1,37406,5571,6.2154
309,1,a0.b0,90935,13784,6.73447
309,1,a1.b1,34587,5133,6.23027
310,1,X,97224,14793,6.73535
310,1,Y,0,0,0
310,1,a0,91228,13896,6.80548
310,1,a1,42095,6353,6.30049
310,1,b0,92573,14094,6.78587
310,1,b1,37853,5656,6.32214
310,1,a0.b0,90466,13793,6.81135
310,1,a1.b1,34972,5260,6.2654
311,1,X,97115,14725,6.71572
311,1,Y,0,0,0
311,1,a0,90850,13852,6.78314
311,1,a1,42907,6290,6.2345
311,1,b0,92280,14041,6.76861
311,1,b1,38561,5619,6.32942
311,1,a0.b0,90052,13727,6.78524
311,1,a1.b1,35652,5180,6.30174
312,1,X,97085,14636,6.7418
312,1,Y,0,0,0
312,1,a0,90477,13718,6.80245
312,1,a1,43765,6438,6.22569
312,1,b0,91990,13942,6.78827
312,1,b1,39292,5782,6.26548
312,1,a0.b0,89649,13595,6.81449
312,1,a1.b1,36357,5353,6.26677
313,1,X,97312,14504,6.6623
313,1,Y,0,0,0
313,1,a0,90528,13536,6.73641
313,1,a1,44431,6439,6.19708
313,1,b0,92068,13757,6.72625
313,1,b1,39952,5784,6.13987
313,1,a0.b0,89662,13414,6.74653
313,1,a1.b1,36952,5341,6.1775
314,1,X,97511,14327,6.62574
314,1,Y,0,0,0
314,1,a0,90496,13382,6.71574
314,1,a1,45216,6451,6.12882
314,1,b0,92119,13583,6.68932
314,1,b1,40624,5788,6.0869
314,1,a0.b0,89606,13254,6.72371
314,1,a1.b1,37603,5336,6.1012
315,1,X,97337,14675,6.64845
315,1,Y,0,0,0
315,1,a0,90059,13588,6.71438
315,1,a1,45750,6834,6.18569
315,1,b0,91751,13823,6.69833
315,1,b1,41069,6143,6.19372
315,1,a0.b0,89103,13465,6.72284
315,1,a1.b1,38093,5661,6.17718
316,1,X,97368,14488,6.77416
316,1,Y,0,0,0
316,1,a0,89799,13496,6.85588
316,1,a1,46454,6819,6.32351
316,1,b0,91575,13708,6.82893
316,1,b1,41683,6075,6.37449
316,1,a0.b0,88837,13350,6.85685
316,1,a1.b1,38687,5649,6.35422
317,1,X,97470,14509,6.61555
317,1,Y,0,0,0
317,1,a0,89557,13396,6.69909
317,1,a1,47150,6950,6.09597
317,1,b0,91424,13652,6.68334
317,1,b1,42332,6223,6.18335
317,1,a0.b0,88576,13248,6.71679
317,1,a1.b1,39283,5773,6.14845
318,1,X,97375,14460,6.73824
318,1,Y,0,0,0
318,1,a0,89212,13321,6.82374
318,1,a1,47732,6975,6.35885
318,1,b0,91150,13575,6.80803
318,1,b1,42794,6253,6.33952
318,1,a0.b0,88214,13158,6.84215
318,1,a1.b1,39751,5812,6.33242
319,1,X,97469,14472,6.6675
319,1,Y,0,0,0
319,1,a0,89055,13320,6.75541
319,1,a1,48480,7027,6.20848
319,1,b0,91055,13588,6.72858
319,1,b1,43444,6277,6.19277
319,1,a0.b0,88013,13165,6.76886
319,1,a1.b1,40334,5828,6.1884
320,1,X,97276,14768,6.69576
320,1,Y,0,0,0
320,1,a0,88511,13506,6.77195
320,1,a1,49099,7339,6.19403
320,1,b0,90585,13802,6.7554
320,1,b1,44034,6579,6.23453
320,1,a0.b0,87421,13361,6.79096
320,1,a1.b1,40915,6105,6.2131
321,1,X,97329,14598,6.71181
321,1,Y,0,0,0
321,1,a0,88271,13303,6.80711
321,1,a1,49817,7232,6.29688
321,1,b0,90443,13604,6.77132
321,1,b1,44795,6443,6.30265
321,1,a0.b0,87143,13150,6.81764
321,1,a1.b1,41618,6003,6.29752
322,1,X,97415,14507,6.66671
322,1,Y,0,0,0
322,1,a0,88117,13174,6.74966
322,1,a1,50615,7347,6.30121
322,1,b0,90298,13498,6.71618
322,1,b1,45521,6613,6.27688
322,1,a0.b0,86905,13025,6.75424
322,1,a1.b1,42352,6143,6.2629
323,1,X,97417,14503,6.72923
323,1,Y,0,0,0
323,1,a0,87796,13140,6.81773
323,1,a1,51344,7555,6.27055
323,1,b0,90013,13492,6.79618
323,1,b1,46205,6705,6.29829
323,1,a0.b0,86512,12984,6.83318
323,1,a1.b1,42998,6269,6.26783
324,1,X,97390,14635,6.69798
324,1,Y,0,0,0
324,1,a0,87418,13225,6.80098
324,1,a1,51951,7745,6.23499
324,1,b0,89723,13563,6.77925
324,1,b1,46624,7001,6.21697
324,1,a0.b0,86098,13044,6.81501
324,1,a1.b1,43445,6514,6.18299
325,1,X,97709,14435,6.70994
325,1,Y,0,0,0
325,1,a0,87471,12964,6.80461
325,1,a1,52842,7567,6.23708
325,1,b0,89847,13290,6.78999
325,1,b1,47357,6876,6.26556
325,1,a0.b0,86134,12744,6.82949
325,1,a1.b1,44131,6389,6.23071
326,1,X,97609,14682,6.64426
326,1,Y,0,0,0
326,1,a0,86973,13167,6.73639
326,1,a1,53678,7819,6.20911
326,1,b0,89476,13490,6.72513
326,1,b1,48068,7004,6.21645
326,1,a0.b0,85606,12966,6.75605
326,1,a1.b1,44888,6491,6.21969
327,1,X,97687,14629,6.69478
327,1,Y,0,0,0
327,1,a0,86693,13101,6.81047
327,1,a1,54325,7992,6.23911
327,1,b0,89291,13457,6.77268
327,1,b1,48665,7118,6.26749
327,1,a0.b0,85272,12908,6.82151
327,1,a1.b1,45470,6663,6.25829
328,1,X,97705,14449,6.65008
328,1,Y,0,0,0
328,1,a0,86382,12844,6.75958
328,1,a1,55024,8018,6.21015
328,1,b0,89078,13181,6.73773
328,1,b1,49205,7196,6.22957
328,1,a0.b0,84927,12628,6.78587
328,1,a1.b1,46041,6717,6.21334
329,1,X,97884,14488,6.61044
329,1,Y,0,0,0
329,1,a0,86136,12864,6.76298
329,1,a1,55793,8114,6.22061
329,1,b0,88918,13260,6.70935
329,1,b1,49916,7249,6.20624
329,1,a0.b0,84659,12653,6.77563
329,1,a1.b1,46735,6784,6.16731
330,1,X,98043,14463,6.65602
330,1,Y,0,0,0
330,1,a0,85964,12736,6.75259
330,1,a1,56506,8145,6.3186
330,1,b0,88901,13134,6.73473
330,1,b1,50639,7260,6.37906
330,1,a0.b0,84450,12528,6.76772
330,1,a1.b1,47405,6805,6.35929
331,1,X,97925,14692,6.74394
331,1,Y,0,0,0
331,1,a0,85473,12932,6.8404
331,1,a1,57250,8278,6.37908
331,1,b0,88501,13364,6.80859
331,1,b1,51282,7447,6.4109
331,1,a0.b0,83891,12724,6.85657
331,1,a1.b1,47998,6982,6.36995
332,1,X,97905,14560,6.71058
332,1,Y,0,0,0
332,1,a0,85088,12774,6.82347
332,1,a1,57791,8444,6.35445
332,1,b0,88241,13208,6.80413
332,1,b1,51772,7581,6.35879
332,1,a0.b0,83465,12554,6.83917
332,1,a1.b1,48462,7093,6.32356
333,1,X,97952,14615,6.71926
333,1,Y,0,0,0
333,1,a0,84692,12744,6.82666
333,1,a1,58491,8590,6.39278
333,1,b0,87961,13204,6.79105
333,1,b1,52427,7692,6.42317
333,1,a0.b0,83009,12528,6.8406
333,1,a1.b1,49083,7240,6.40359
334,1,X,97746,14683,6.69059
334,1,Y,0,0,0
334,1,a0,84266,12692,6.82075
334,1,a1,59110,8670,6.3699
334,1,b0,87580,13209,6.77879
334,1,b1,53042,7779,6.34606
334,1,a0.b0,82555,12457,6.83881
334,1,a1.b1,49695,7294,6.33411
335,1,X,97729,14617,6.73695
335,1,Y,0,0,0
335,1,a0,83807,12647,6.88179
335,1,a1,59690,8800,6.32386
335,1,b0,87266,13122,6.82899
335,1,b1,53664,7837,6.29106
335,1,a0.b0,82074,12398,6.89063
335,1,a1.b1,50296,7355,6.28498
336,1,X,97739,14540,6.67235
336,1,Y,0,0,0
336,1,a0,83549,12455,6.83244
336,1,a1,60330,8835,6.27301
336,1,b0,86992,13016,6.78019
336,1,b1,54282,7902,6.19805
336,1,a0.b0,81743,12229,6.8605
336,1,a1.b1,50930,7405,6.18096
337,1,X,97612,14669,6.66637
337,1,Y,0,0,0
337,1,a0,83048,12547,6.79955
337,1,a1,61086,8974,6.27947
337,1,b0,86610,13035,6.77407
337,1,b1,54899,8089,6.28261
337,1,a0.b0,81240,12254,6.8203
337,1,a1.b1,51565,7582,6.26814
338,1,X,97697,14756,6.6396
338,1,Y,0,0,0
338,1,a0,82568,12582,6.75083
338,1,a1,61933,9168,6.34719
338,1,b0,86354,13076,6.70687
338,1,b1,55622,8242,6.41301
338,1,a0.b0,80695,12311,6.75745
338,1,a1.b1,52278,7750,6.38671
339,1,X,97764,14525,6.72695
339,1,Y,0,0,0
339,1,a0,82306,12229,6.91111
339,1,a1,62634,9093,6.39349
339,1,b0,86151,12821,6.85337
339,1,b1,56154,8231,6.39704
339,1,a0.b0,80388,11957,6.93109
339,1,a1.b1,52863,7734,6.36036
340,1,X,97962,14406,6.63994
340,1,Y,0,0,0
340,1,a0,81930,12081,6.77345
340,1,a1,63475,9268,6.2718
340,1,b0,85940,12691,6.73737
340,1,b1,56925,8300,6.27639
340,1,a0.b0,79979,11811,6.77656
340,1,a1.b1,53642,7821,6.2313
341,1,X,97655,14813,6.69993
341,1,Y,0,0,0
341,1,a0,81170,12386,6.85605
341,1,a1,64036,9486,6.32269
341,1,b0,85269,13023,6.7972
341,1,b1,57483,8528,6.27064
341,1,a0.b0,79211,12114,6.86528
341,1,a1.b1,54205,8048,6.25497
342,1,X,97524,14647,6.63426
342,1,Y,0,0,0
342,1,a0,80598,12146,6.82776
342,1,a1,64379,9640,6.2971
342,1,b0,84839,12765,6.75746
342,1,b1,57891,8614,6.24692
342,1,a0.b0,78611,11842,6.83846
342,1,a1.b1,54603,8146,6.23766
343,1,X,97540,14498,6.71727
343,1,Y,0,0,0
343,1,a0,80071,12009,6.91856
343,1,a1,65172,9540,6.36499
343,1,b0,84450,12641,6.85563
343,1,b1,58660,8589,6.40272
343,1,a0.b0,77997,11729,6.93938
343,1,a1.b1,55384,8069,6.35134
344,1,X,97603,14496,6.69833
344,1,Y,0,0,0
344,1,a0,79401,12002,6.85944
344,1,a1,65890,9724,6.34821
344,1,b0,84049,12559,6.83183
344,1,b1,59335,8803,6.33466
344,1,a0.b0,77302,11676,6.88789
344,1,a1.b1,56072,8315,6.3288
345,1,X,97561,14705,6.76838
345,1,Y,0,0,0
345,1,a0,78764,12004,6.97626
345,1,a1,66683,9767,6.43452
345,1,b0,83507,12706,6.93003
345,1,b1,59974,8856,6.38313
345,1,a0.b0,76551,11711,6.99453
345,1,a1.b1,56762,8349,6.37969
346,1,X,97130,14744,6.77408
346,1,Y,0,0,0
346,1,a0,77949,11920,7.0031
346,1,a1,67092,10031,6.44821
346,1,b0,82688,12627,6.9307
346,1,b1,60429,9060,6.40762
346,1,a0.b0,75672,11585,7.03116
346,1,a1.b1,57222,8569,6.38091
347,1,X,97236,14508,6.73277
347,1,Y,0,0,0
347,1,a0,77456,11649,6.97184
347,1,a1,67669,10058,6.42474
347,1,b0,82348,12357,6.90046
347,1,b1,61071,9081,6.43597
347,1,a0.b0,75155,11323,7.003
347,1,a1.b1,57875,8589,6.40133
348,1,X,97444,14602,6.73565
348,1,Y,0,0,0
348,1,a0,76908,11609,6.93514
348,1,a1,68561,10104,6.40914
348,1,b0,81947,12337,6.87858
348,1,b1,61919,9145,6.40394
348,1,a0.b0,74544,11253,6.95726
348,1,a1.b1,58714,8659,6.37002
349,1,X,97202,14704,6.66791
349,1,Y,0,0,0
349,1,a0,76111,11643,6.9105
349,1,a1,69099,10293,6.34548
349,1,b0,81253,12387,6.83305
349,1,b1,62543,9307,6.30396
349,1,a0.b0,73702,11294,6.92934
349,1,a1.b1,59339,8797,6.28873
350,1,X,97281,14358,6.63867
350,1,Y,0,0,0
350,1,a0,75629,11331,6.87706
350,1,a1,69902,10130,6.25913
350,1,b0,80827,12113,6.82127
350,1,b1,63367,9137,6.21112
350,1,a0.b0,73138,10997,6.92498
350,1,a1.b1,60170,8670,6.18777
351,1,X,97438,14451,6.73137
351,1,Y,0,0,0
351,1,a0,75184,11281,6.97101
351,1,a1,70620,10358,6.39631
351,1,b0,80504,12019,6.92728
351,1,b1,64064,9359,6.36275
351,1,a0.b0,72650,10906,6.99798
351,1,a1.b1,60819,8928,6.34173
352,1,X,97152,14652,6.75662
352,1,Y,0,0,0
352,1,a0,74250,11373,7.00193
352,1,a1,71227,10545,6.45918
352,1,b0,79757,12138,6.94686
352,1,b1,64668,9555,6.42334
352,1,a0.b0,71702,10977,7.03981
352,1,a1.b1,61487,9058,6.41091
353,1,X,97329,14363,6.63928
353,1,Y,0,0,0
353,1,a0,73877,11010,6.8723
353,1,a1,72027,10487,6.35635
353,1,b0,79551,11822,6.81247
353,1,b1,65534,9415,6.31195
353,1,a0.b0,71305,10651,6.89888
353,1,a1.b1,62363,8972,6.27887
354,1,X,97128,14717,6.73514
354,1,Y,0,0,0
354,1,a0,72953,11223,7.02807
354,1,a1,72499,10844,6.40105
354,1,b0,78732,12094,6.93468
354,1,b1,66025,9843,6.36544
354,1,a0.b0,70274,10857,7.05517
354,1,a1.b1,62880,9373,6.32476
355,1,X,96795,14726,6.69306
355,1,Y,0,0,0
355,1,a0,71949,11115,7.01961
355,1,a1,73142,10908,6.38779
355,1,b0,77927,11976,6.91391
355,1,b1,66599,9924,6.33474
355,1,a0.b0,69231,10710,7.04052
355,1,a1.b1,63530,9441,6.31257
356,1,X,96998,14371,6.65743
356,1,Y,0,0,0
356,1,a0,71532,10715,6.92282
356,1,a1,73888,10840,6.37131
356,1,b0,77600,11646,6.83977
356,1,b1,67396,9835,6.34489
356,1,a0.b0,68739,10313,6.95462
356,1,a1.b1,64322,9377,6.30969
357,1,X,97185,14469,6.67012
357,1,Y,0,0,0
357,1,a0,70944,10671,6.94986
357,1,a1,74662,10969,6.41043
357,1,b0,77215,11604,6.87918
357,1,b1,68158,10036,6.41391
357,1,a0.b0,68089,10266,6.99562
357,1,a1.b1,65084,9579,6.38543
358,1,X,96984,14650,6.69679
358,1,Y,0,0,0
358,1,a0,70110,10770,6.98552
358,1,a1,75244,11153,6.38411
358,1,b0,76537,11696,6.89398
358,1,b1,68691,10168,6.38818
358,1,a0.b0,67240,10322,7.01763
358,1,a1.b1,65667,9702,6.35879
359,1,X,97275,14508,6.6231
359,1,Y,0,0,0
359,1,a0,69572,10612,6.90454
359,1,a1,76109,11203,6.33491
359,1,b0,76210,11510,6.79427
359,1,b1,69458,10301,6.31279
359,1,a0.b0,66672,10178,6.93201
359,1,a1.b1,66494,9855,6.29183
360,1,X,97346,14596,6.69327
360,1,Y,0,0,0
360,1,a0,68993,10424,7.00787
360,1,a1,76649,11404,6.36961
360,1,b0,75760,11431,6.9189
360,1,b1,70027,10370,6.37435
360,1,a0.b0,66054,9986,7.06119
360,1,a1.b1,67072,9946,6.34778
361,1,X,97484,14592,6.58751
361,1,Y,0,0,0
361,1,a0,68443,10356,6.92932
361,1,a1,77366,11536,6.29568
361,1,b0,75325,11425,6.81654
361,1,b1,70693,10564,6.25559
361,1,a0.b0,65461,9931,6.96053
361,1,a1.b1,67824,10098,6.23609
362,1,X,97745,14526,6.68167
362,1,Y,0,0,0
362,1,a0,67936,10199,6.97539
362,1,a1,78145,11450,6.40463
362,1,b0,74925,11243,6.86605
362,1,b1,71441,10495,6.39762
362,1,a0.b0,64864,9762,6.99037
362,1,a1.b1,68565,10071,6.36004
363,1,X,97867,14688,6.63787
363,1,Y,0,0,0
363,1,a0,67158,10248,6.98409
363,1,a1,78900,11637,6.34605
363,1,b0,74329,11291,6.92622
363,1,b1,72163,10684,6.31149
363,1,a0.b0,64014,9778,7.04183
363,1,a1.b1,69352,10209,6.26663
364,1,X,97762,14544,6.62115
364,1,Y,0,0,0
364,1,a0,66381,9961,6.93013
364,1,a1,79307,11728,6.3727
364,1,b0,73630,11015,6.84848
364,1,b1,72720,10754,6.34954
364,1,a0.b0,63169,9488,6.98461
364,1,a1.b1,69901,10337,6.32292
365,1,X,97819,14514,6.69264
365,1,Y,0,0,0
365,1,a0,65831,9815,7.04524
365,1,a1,79862,11736,6.40474
365,1,b0,73183,10977,6.95272
365,1,b1,73250,10757,6.37036
365,1,a0.b0,62561,9354,7.1114
365,1,a1.b1,70463,10322,6.34053
366,1,X,97754,14644,6.76072
366,1,Y,0,0,0
366,1,a0,64910,9912,7.13105
366,1,a1,80425,11857,6.49979
366,1,b0,72392,10981,7.02277
366,1,b1,73839,10893,6.48628
366,1,a0.b0,61530,9425,7.17867
366,1,a1.b1,71092,10461,6.46181
367,1,X,98029,14591,6.73614
367,1,Y,0,0,0
367,1,a0,64288,9746,7.0983
367,1,a1,81206,11999,6.53963
367,1,b0,71945,10778,6.98794
367,1,b1,74662,11017,6.46701
367,1,a0.b0,60834,9218,7.15394
367,1,a1.b1,71958,10599,6.4658
368,1,X,98012,14636,6.69575
368,1,Y,0,0,0
368,1,a0,63423,9643,7.09219
368,1,a1,81700,12035,6.50395
368,1,b0,71242,10813,6.96569
368,1,b1,75200,11028,6.45031
368,1,a0.b0,59935,9149,7.14329
368,1,a1.b1,72552,10626,6.44899
369,1,X,98117,14673,6.65345
369,1,Y,0,0,0
369,1,a0,62471,9527,7.05227
369,1,a1,82377,12146,6.4413
369,1,b0,70606,10642,6.96138
369,1,b1,75948,11173,6.43927
369,1,a0.b0,58886,9015,7.1046
369,1,a1.b1,73358,10768,6.405
370,1,X,97937,14648,6.58691
370,1,Y,0,0,0
370,1,a0,61646,9360,6.99925
370,1,a1,82734,12275,6.38468
370,1,b0,69911,10582,6.85192
370,1,b1,76564,11222,6.32463
370,1,a0.b0,58050,8829,7.04565
370,1,a1.b1,73932,10865,6.29333
371,1,X,97928,14752,6.63971
371,1,Y,0,0,0
371,1,a0,60897,9379,7.06205
371,1,a1,83105,12391,6.42547
371,1,b0,69483,10515,6.93447
371,1,b1,76917,11503,6.38407
371,1,a0.b0,57299,8829,7.09797
371,1,a1.b1,74344,11069,6.36534
372,1,X,97861,14729,6.64159
372,1,Y,0,0,0
372,1,a0,59857,9276,7.05196
372,1,a1,83611,12439,6.46539
372,1,b0,68606,10577,6.93968
372,1,b1,77585,11469,6.40806
372,1,a0.b0,56210,8736,7.12168
372,1,a1.b1,75014,11101,6.40996
373,1,X,97538,14658,6.66428
373,1,Y,0,0,0
373,1,a0,58974,8959,7.05123
373,1,a1,83851,12487,6.49716
373,1,b0,67742,10242,6.95235
373,1,b1,77802,11644,6.43911
373,1,a0.b0,55298,8372,7.11765
373,1,a1.b1,75320,11239,6.43127
374,1,X,97779,14396,6.70561
374,1,Y,0,0,0
374,1,a0,58229,8776,7.18129
374,1,a1,84478,12390,6.52841
374,1,b0,67221,10042,7.08086
374,1,b1,78557,11440,6.4979
374,1,a0.b0,54473,8256,7.2695
374,1,a1.b1,76110,11090,6.45888
375,1,X,97893,14483,6.71346
375,1,Y,0,0,0
375,1,a0,57444,8645,7.22938
375,1,a1,85062,12486,6.496
375,1,b0,66558,9977,7.03859
375,1,b1,79236,11609,6.43518
375,1,a0.b0,53648,8053,7.29281
375,1,a1.b1,76822,11264,6.41717
376,1,X,98206,14522,6.69033
376,1,Y,0,0,0
376,1,a0,56760,8464,7.08069
376,1,a1,85839,12668,6.5161
376,1,b0,65984,9826,6.95715
376,1,b1,80121,11854,6.48659
376,1,a0.b0,52941,7891,7.13395
376,1,a1.b1,77726,11502,6.45479
377,1,X,98032,14868,6.67541
377,1,Y,0,0,0
377,1,a0,55662,8692,7.17556
377,1,a1,86139,12964,6.45804
377,1,b0,65110,9995,7.0096
377,1,b1,80580,12043,6.42348
377,1,a0.b0,51806,8103,7.22621
377,1,a1.b1,78213,11688,6.40058
378,1,X,98091,14566,6.72079
378,1,Y,0,0,0
378,1,a0,54711,8269,7.2484
378,1,a1,86737,12708,6.50866
378,1,b0,64182,9776,7.07385
378,1,b1,81305,11878,6.46936
378,1,a0.b0,50771,7735,7.31273
378,1,a1.b1,79002,11507,6.42843
379,1,X,98086,14632,6.682
379,1,Y,0,0,0
379,1,a0,53977,8168,7.24241
379,1,a1,87129,12935,6.49888
379,1,b0,63518,9566,7.07506
379,1,b1,81727,12130,6.46867
379,1,a0.b0,49976,7587,7.3187
379,1,a1.b1,79465,11794,6.43666
380,1,X,97989,14770,6.69736
380,1,Y,0,0,0
380,1,a0,53090,8172,7.21965
380,1,a1,87451,13082,6.53096
380,1,b0,62822,9533,7.09493
380,1,b1,82161,12229,6.47477
380,1,a0.b0,49051,7555,7.29702
380,1,a1.b1,79954,11903,6.46089
381,1,X,98267,14465,6.59101
381,1,Y,0,0,0
381,1,a0,52157,7876,7.09535
381,1,a1,88151,12893,6.41317
381,1,b0,62033,9313,6.99409
381,1,b1,82914,12100,6.35802
381,1,a0.b0,48068,7297,7.19254
381,1,a1.b1,80738,11781,6.33469
382,1,X,98260,14751,6.69677
382,1,Y,0,0,0
382,1,a0,51298,7884,7.22463
382,1,a1,88681,13173,6.54771
382,1,b0,61223,9356,7.10956
382,1,b1,83446,12380,6.5025
382,1,a0.b0,47076,7270,7.32352
382,1,a1.b1,81338,12071,6.48496
383,1,X,98084,14721,6.68806
383,1,Y,0,0,0
383,1,a0,50290,7746,7.19817
383,1,a1,88859,13332,6.55716
383,1,b0,60393,9241,7.09696
383,1,b1,83747,12519,6.51841
383,1,a0.b0,46046,7118,7.29756
383,1,a1.b1,81705,12205,6.49005
384,1,X,98303,14610,6.74668
384,1,Y,0,0,0
384,1,a0,49268,7652,7.35559
384,1,a1,89480,13222,6.55861
384,1,b0,59668,9045,7.1906
384,1,b1,84489,12432,6.50652
384,1,a0.b0,44943,7011,7.45286
384,1,a1.b1,82469,12140,6.47636
385,1,X,98155,14689,6.71468
385,1,Y,0,0,0
385,1,a0,48380,7418,7.30076
385,1,a1,89819,13280,6.53117
385,1,b0,58793,9002,7.09487
385,1,b1,84876,12576,6.50644
385,1,a0.b0,44004,6774,7.38426
385,1,a1.b1,82930,12238,6.46952
386,1,X,97952,14736,6.66334
386,1,Y,0,0,0
386,1,a0,47324,7369,7.29963
386,1,a1,89980,13445,6.49186
386,1,b0,57744,8990,7.10289
386,1,b1,85166,12716,6.47735
386,1,a0.b0,42890,6743,7.38751
386,1,a1.b1,83282,12396,6.44902
387,1,X,97673,14600,6.76418
387,1,Y,0,0,0
387,1,a0,46108,7187,7.39015
387,1,a1,90136,13372,6.62063
387,1,b0,56662,8679,7.21846
387,1,b1,85432,12610,6.5889
387,1,a0.b0,41707,6507,7.5156
387,1,a1.b1,83601,12341,6.57013
388,1,X,97559,14711,6.69948
388,1,Y,0,0,0
388,1,a0,45152,6927,7.41432
388,1,a1,90424,13526,6.56048
388,1,b0,55743,8552,7.18499
388,1,b1,85856,12772,6.51707
388,1,a0.b0,40670,6289,7.5066
388,1,a1.b1,84055,12508,6.48753
389,1,X,97197,14830,6.67964
389,1,Y,0,0,0
389,1,a0,44158,6916,7.29193
389,1,a1,90419,13717,6.53758
389,1,b0,54801,8508,7.13822
389,1,b1,85963,13025,6.49328
389,1,a0.b0,39698,6234,7.42413
389,1,a1.b1,84254,12725,6.4712
390,1,X,97185,14561,6.68999
390,1,Y,0,0,0
390,1,a0,43151,6762,7.35626
390,1,a1,90723,13505,6.56897
390,1,b0,54003,8250,7.16061
390,1,b1,86434,12787,6.50763
390,1,a0.b0,38706,6062,7.4388
390,1,a1.b1,84769,12533,6.49134
391,1,X,97112,14515,6.7424
391,1,Y,0,0,0
391,1,a0,42338,6400,7.36984
391,1,a1,90954,13589,6.61027
391,1,b0,53105,8147,7.22511
391,1,b1,86674,12961,6.57989
391,1,a0.b0,37855,5761,7.49852
391,1,a1.b1,85054,12711,6.54716
392,1,X,97386,14228,6.77713
392,1,Y,0,0,0
392,1,a0,41579,6321,7.51922
392,1,a1,91601,13283,6.61274
392,1,b0,52337,7866,7.28591
392,1,b1,87343,12665,6.58334
392,1,a0.b0,37018,5650,7.63681
392,1,a1.b1,85801,12411,6.55394
393,1,X,97606,14589,6.7202
393,1,Y,0,0,0
393,1,a0,40689,6398,7.3895
393,1,a1,92083,13729,6.58285
393,1,b0,51655,7852,7.17715
393,1,b1,87927,13090,6.52918
393,1,a0.b0,36097,5672,7.49401
393,1,a1.b1,86420,12848,6.51385
394,1,X,97686,14565,6.65211
394,1,Y,0,0,0
394,1,a0,39950,6035,7.3821
394,1,a1,92432,13708,6.51984
394,1,b0,51030,7624,7.16409
394,1,b1,88334,13037,6.48033
394,1,a0.b0,35323,5343,7.50702
394,1,a1.b1,86857,12819,6.45877
395,1,X,97588,14719,6.68972
395,1,Y,0,0,0
395,1,a0,38944,6092,7.42252
395,1,a1,92587,13912,6.56261
395,1,b0,50130,7693,7.18653
395,1,b1,88552,13315,6.55877
395,1,a0.b0,34337,5384,7.55795
395,1,a1.b1,87149,13085,6.52358
396,1,X,97913,14333,6.64627
396,1,Y,0,0,0
396,1,a0,38269,5668,7.37209
396,1,a1,93146,13612,6.54136
396,1,b0,49403,7406,7.23062
396,1,b1,89266,12996,6.50539
396,1,a0.b0,33581,5017,7.52422
396,1,a1.b1,87872,12816,6.48908
397,1,X,97871,14651,6.72439
397,1,Y,0,0,0
397,1,a0,37271,5783,7.44596
397,1,a1,93345,13921,6.58775
397,1,b0,48474,7471,7.26583
397,1,b1,89545,13365,6.58249
397,1,a0.b0,32590,5077,7.5907
397,1,a1.b1,88181,13159,6.54275
398,1,X,98061,14427,6.70805
398,1,Y,0,0,0
398,1,a0,36475,5609,7.48939
398,1,a1,93810,13742,6.60704
398,1,b0,47624,7233,7.30541
398,1,b1,90155,13170,6.56257
398,1,a0.b0,31789,4897,7.66061
398,1,a1.b1,88860,12954,6.54099
399,1,X,97948,14729,6.72225
399,1,Y,0,0,0
399,1,a0,35448,5617,7.42051
399,1,a1,93873,14091,6.60812
399,1,b0,46689,7228,7.24599
399,1,b1,90407,13504,6.56983
399,1,a0.b0,30748,4912,7.56046
399,1,a1.b1,89117,13340,6.5494
400,1,X,97923,14717,6.6854
400,1,Y,0,0,0
400,1,a0,34644,5425,7.46912
400,1,a1,94051,14089,6.59394
400,1,b0,45783,7120,7.26292
400,1,b1,90724,13482,6.54502
400,1,a0.b0,29933,4704,7.62096
400,1,a1.b1,89479,13307,6.52153
401,1,X,97841,14697,6.66701
401,1,Y,0,0,0
401,1,a0,33700,5308,7.54974
401,1,a1,94197,14086,6.56737
401,1,b0,44740,6984,7.36211
