
Time,NodeID,TRANSITORY_M_Before_20,TRANSITORY_M_Before_30,TRANSITORY_M_Before_40,TRANSITORY_M_Before_50,TRANSITORY_M_After_20,TRANSITORY_M_After_30,TRANSITORY_M_After_40,TRANSITORY_M_After_50,TRANSITORY_F_Before_20,TRANSITORY_F_Before_40,TRANSITORY_F_After_20,TRANSITORY_F_After_40,INFORMAL_M_Before_20,INFORMAL_M_Before_40,INFORMAL_M_After_20,INFORMAL_M_After_40,INFORMAL_F_Before_20,INFORMAL_F_Before_30,INFORMAL_F_Before_40,INFORMAL_F_Before_50,INFORMAL_F_After_20,INFORMAL_F_After_30,INFORMAL_F_After_40,INFORMAL_F_After_50,MARITAL_M_Before_20,MARITAL_M_After_20,MARITAL_F_Before_10,MARITAL_F_Before_20,MARITAL_F_Before_30,MARITAL_F_Before_40,MARITAL_F_Before_50,MARITAL_F_After_10,MARITAL_F_After_20,MARITAL_F_After_30,MARITAL_F_After_40,MARITAL_F_After_50,COMMERCIAL_M_Before_50,COMMERCIAL_M_Before_85,COMMERCIAL_M_After_50,COMMERCIAL_M_After_85,COMMERCIAL_F_Before_50,COMMERCIAL_F_Before_85,COMMERCIAL_F_After_50,COMMERCIAL_F_After_85,TRANSITORY_LOW_M_20,TRANSITORY_LOW_M_30,TRANSITORY_LOW_M_40,TRANSITORY_LOW_M_50,TRANSITORY_LOW_F_20,TRANSITORY_LOW_F_40,TRANSITORY_HIGH_M_20,TRANSITORY_HIGH_M_30,TRANSITORY_HIGH_M_40,TRANSITORY_HIGH_M_50,TRANSITORY_HIGH_F_20,TRANSITORY_HIGH_F_40,INFORMAL_LOW_M_20,INFORMAL_LOW_M_40,INFORMAL_LOW_F_20,INFORMAL_LOW_F_30,INFORMAL_LOW_F_40,INFORMAL_LOW_F_50,INFORMAL_HIGH_M_20,INFORMAL_HIGH_M_40,INFORMAL_HIGH_F_20,INFORMAL_HIGH_F_30,INFORMAL_HIGH_F_40,INFORMAL_HIGH_F_50,MARITAL_LOW_M_20,MARITAL_LOW_F_10,MARITAL_LOW_F_20,MARITAL_LOW_F_30,MARITAL_LOW_F_40,MARITAL_LOW_F_50,MARITAL_HIGH_M_20,MARITAL_HIGH_F_10,MARITAL_HIGH_F_20,MARITAL_HIGH_F_30,MARITAL_HIGH_F_40,MARITAL_HIGH_F_50,COMMERCIAL_LOW_M_50,COMMERCIAL_LOW_M_85,COMMERCIAL_LOW_F_50,COMMERCIAL_LOW_F_85,COMMERCIAL_HIGH_M_50,COMMERCIAL_HIGH_M_85,COMMERCIAL_HIGH_F_50,COMMERCIAL_HIGH_F_85,desired_flow_TRANSITORY_M_20,desired_flow_TRANSITORY_M_30,desired_flow_TRANSITORY_M_40,desired_flow_TRANSITORY_M_50,desired_flow_TRANSITORY_F_20,desired_flow_TRANSITORY_F_40,desired_flow_INFORMAL_M_20,desired_flow_INFORMAL_M_40,desired_flow_INFORMAL_F_20,desired_flow_INFORMAL_F_30,desired_flow_INFORMAL_F_40,desired_flow_INFORMAL_F_50,desired_flow_MARITAL_M_20,desired_flow_MARITAL_F_10,desired_flow_MARITAL_F_20,desired_flow_MARITAL_F_30,desired_flow_MARITAL_F_40,desired_flow_MARITAL_F_50,desired_flow_COMMERCIAL_M_50,desired_flow_COMMERCIAL_M_85,desired_flow_COMMERCIAL_F_50,desired_flow_COMMERCIAL_F_85
768,1,45,81,75,83,41,73,67,70,13,20,0,0,9,12,0,0,12,157,62,61,3,155,56,57,64,61,0,1,2,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0.666456,0.666456,0.666456,0.666456,0.533165,0.533165,0.666456,0.666456,0.666456,0.666456,0.533165,0.533165,0.694518,0.694518,0.138904,0.138904,0.138904,0.138904,0.694518,0.694518,0.138904,0.138904,0.138904,0.138904,9.50864e-05,0,0,0,0,0,9.50864e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33291,1.33291,1.33291,1.33291,2.66583,2.66583,1.38904,1.38904,0.694518,0.694518,0.694518,0.694518,0.177717,0.053315,0.0355433,0.0177717,0.0177717,0.053315,0,0,0,0
769,1,45,76,76,81,45,64,70,74,4,21,0,0,4,10,0,0,8,159,63,63,6,154,59,60,64,61,0,1,2,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,1.33326,1.33326,1.33326,1.33326,0.38093,0.38093,1.33326,1.33326,1.33326,1.33326,0.38093,0.38093,1.38939,1.38939,0.0992423,0.0992423,0.0992423,0.0992423,1.38939,1.38939,0.0992423,0.0992423,0.0992423,0.0992423,9.506e-05,0,0,0,0,0,9.506e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33326,1.33326,1.33326,1.33326,2.66651,2.66651,1.38939,1.38939,0.694696,0.694696,0.694696,0.694696,0.177762,0.0533287,0.0355524,0.0177762,0.0177762,0.0533287,0,0,0,0
770,1,45,76,76,81,45,64,70,74,4,21,0,0,4,10,0,0,8,159,63,63,6,154,59,60,64,61,0,1,2,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887695,0.887695,0,0,0,0,0.887695,0.887695,0,0,0.231268,0.231268,0.231268,0.231268,0,0,0.231268,0.231268,0.231268,0.231268,9.49887e-05,0,0,0,0,0,9.49887e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33154,1.33154,1.33154,1.33154,2.66309,2.66309,1.38761,1.38761,0.693804,0.693804,0.693804,0.693804,0.177534,0.0532602,0.0355068,0.0177534,0.0177534,0.0532602,0,0,0,0
771,1,45,76,76,81,45,64,70,74,4,21,0,0,4,10,0,0,8,159,63,63,6,154,59,60,64,61,0,1,2,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533439,0.533439,0,0,0,0,0.533439,0.533439,0,0,0.138975,0.138975,0.138975,0.138975,0,0,0.138975,0.138975,0.138975,0.138975,9.51353e-05,0,0,0,0,0,9.51353e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3336,1.3336,1.3336,1.3336,2.6672,2.6672,1.38975,1.38975,0.694875,0.694875,0.694875,0.694875,0.177808,0.0533423,0.0355616,0.0177808,0.0177808,0.0533423,0,0,0,0
772,1,45,76,76,81,45,64,70,74,4,21,0,0,4,10,0,0,8,159,63,63,6,154,59,60,64,61,0,1,2,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,1.33223,1.33223,1.33223,1.33223,0.888152,0.888152,1.33223,1.33223,1.33223,1.33223,0.888152,0.888152,1.38832,1.38832,0.231387,0.231387,0.231387,0.231387,1.38832,1.38832,0.231387,0.231387,0.231387,0.231387,9.51903e-05,0,0,0,0,0,9.51903e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33223,1.33223,1.33223,1.33223,2.66446,2.66446,1.38832,1.38832,0.694161,0.694161,0.694161,0.694161,0.177625,0.0532876,0.035525,0.0177625,0.0177625,0.0532876,0,0,0,0
773,1,45,76,76,81,45,64,70,74,4,21,0,0,4,10,0,0,8,159,63,63,6,154,59,60,64,61,0,1,2,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0.444418,0.444418,0.444418,0.444418,0.533302,0.533302,0.444418,0.444418,0.444418,0.444418,0.533302,0.533302,0.463131,0.463131,0.138939,0.138939,0.138939,0.138939,0.463131,0.463131,0.138939,0.138939,0.138939,0.138939,9.52638e-05,0,0,0,0,0,9.52638e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33326,1.33326,1.33326,1.33326,2.66651,2.66651,1.38939,1.38939,0.694696,0.694696,0.694696,0.694696,0.177762,0.0533287,0.0355524,0.0177762,0.0177762,0.0533287,0,0,0,0
774,1,45,76,76,81,45,64,70,74,4,21,0,0,4,10,0,0,8,159,63,63,6,154,59,60,64,61,0,1,2,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0.667141,0.667141,0.667141,0.667141,0.667141,0.667141,0.667141,0.667141,0.667141,0.667141,0.667141,0.667141,0.695231,0.695231,0.173808,0.173808,0.173808,0.173808,0.695231,0.695231,0.173808,0.173808,0.173808,0.173808,9.51332e-05,0,0,0,0,0,9.51332e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33428,1.33428,1.33428,1.33428,2.66857,2.66857,1.39046,1.39046,0.695231,0.695231,0.695231,0.695231,0.177899,0.0533697,0.0355798,0.0177899,0.0177899,0.0533697,0,0,0,0
775,1,45,76,76,81,45,64,70,74,4,21,0,0,4,10,0,0,8,159,63,63,6,154,59,60,64,61,0,1,2,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,1.33668,1.33668,1.33668,1.33668,0.534672,0.534672,1.33668,1.33668,1.33668,1.33668,0.534672,0.534672,1.39296,1.39296,0.139296,0.139296,0.139296,0.139296,1.39296,1.39296,0.139296,0.139296,0.139296,0.139296,9.51007e-05,0,0,0,0,0,9.51007e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33668,1.33668,1.33668,1.33668,2.67336,2.67336,1.39296,1.39296,0.696481,0.696481,0.696481,0.696481,0.178219,0.0534656,0.0356438,0.0178219,0.0178219,0.0534656,0,0,0,0
776,1,50,73,78,83,44,63,70,77,14,16,0,0,2,8,0,0,9,157,67,63,8,152,66,60,64,61,0,1,2,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,1.33805,1.33805,1.33805,1.33805,0.334512,0.334512,1.33805,1.33805,1.33805,1.33805,0.334512,0.334512,1.39439,1.39439,0.0871493,0.0871493,0.0871493,0.0871493,1.39439,1.39439,0.0871493,0.0871493,0.0871493,0.0871493,9.51474e-05,0,0,0,0,0,9.51474e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33805,1.33805,1.33805,1.33805,2.6761,2.6761,1.39439,1.39439,0.697194,0.697194,0.697194,0.697194,0.178401,0.0535204,0.0356803,0.0178401,0.0178401,0.0535204,0,0,0,0
777,1,50,73,78,83,44,63,70,77,14,16,0,0,2,8,0,0,9,157,67,63,8,152,66,60,64,61,0,1,2,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,1.33565,1.33565,1.33565,1.33565,0.445217,0.445217,1.33565,1.33565,1.33565,1.33565,0.445217,0.445217,1.39189,1.39189,0.115991,0.115991,0.115991,0.115991,1.39189,1.39189,0.115991,0.115991,0.115991,0.115991,9.4977e-05,0,0,0,0,0,9.4977e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33565,1.33565,1.33565,1.33565,2.6713,2.6713,1.39189,1.39189,0.695945,0.695945,0.695945,0.695945,0.178082,0.0534245,0.0356164,0.0178082,0.0178082,0.0534245,0,0,0,0
778,1,50,73,78,83,44,63,70,77,14,16,0,0,2,8,0,0,9,157,67,63,8,152,66,60,64,61,0,1,2,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0.667484,0.667484,0.667484,0.667484,0.444989,0.444989,0.667484,0.667484,0.667484,0.667484,0.444989,0.444989,0.695588,0.695588,0.115931,0.115931,0.115931,0.115931,0.695588,0.695588,0.115931,0.115931,0.115931,0.115931,9.49283e-05,0,0,0,0,0,9.49283e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33497,1.33497,1.33497,1.33497,2.66993,2.66993,1.39118,1.39118,0.695588,0.695588,0.695588,0.695588,0.17799,0.0533971,0.0355981,0.017799,0.017799,0.0533971,0,0,0,0
779,1,50,73,78,83,44,63,70,77,14,16,0,0,2,8,0,0,9,157,67,63,8,152,66,60,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.666456,0.666456,0.666456,0.666456,0.666456,0.666456,0.666456,0.666456,0.666456,0.666456,0.666456,0.666456,0.694518,0.694518,0.173629,0.173629,0.173629,0.173629,0.694518,0.694518,0.173629,0.173629,0.173629,0.173629,9.48833e-05,0,0,0,0,0,9.48833e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33291,1.33291,1.33291,1.33291,2.66583,2.66583,1.38904,1.38904,0.694518,0.694518,0.694518,0.694518,0.177717,0.053315,0.0355433,0.0177717,0.0177717,0.053315,0,0,0,0
780,1,50,73,78,83,44,63,70,77,14,16,0,0,2,8,0,0,9,157,67,63,8,152,66,60,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.444875,0.444875,0.444875,0.444875,0.667313,0.667313,0.444875,0.444875,0.444875,0.444875,0.667313,0.667313,0.463607,0.463607,0.173852,0.173852,0.173852,0.173852,0.463607,0.463607,0.173852,0.173852,0.173852,0.173852,9.47523e-05,0,0,0,0,0,9.47523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33463,1.33463,1.33463,1.33463,2.66925,2.66925,1.39082,1.39082,0.69541,0.69541,0.69541,0.69541,0.177945,0.0533834,0.035589,0.0177945,0.0177945,0.0533834,0,0,0,0
781,1,50,73,78,83,44,63,70,77,14,16,0,0,2,8,0,0,9,157,67,63,8,152,66,60,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3312,1.3312,0,0,0,0,1.3312,1.3312,0,0,0.346813,0.346813,0.346813,0.346813,0,0,0.346813,0.346813,0.346813,0.346813,9.48121e-05,0,0,0,0,0,9.48121e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3312,1.3312,1.3312,1.3312,2.6624,2.6624,1.38725,1.38725,0.693625,0.693625,0.693625,0.693625,0.177488,0.0532465,0.0354976,0.0177488,0.0177488,0.0532465,0,0,0,0
782,1,50,73,78,83,44,63,70,77,14,16,0,0,2,8,0,0,9,157,67,63,8,152,66,60,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.666628,0.666628,0.666628,0.666628,0.888837,0.888837,0.666628,0.666628,0.666628,0.666628,0.888837,0.888837,0.694696,0.694696,0.231565,0.231565,0.231565,0.231565,0.694696,0.694696,0.231565,0.231565,0.231565,0.231565,9.4756e-05,0,0,0,0,0,9.4756e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33326,1.33326,1.33326,1.33326,2.66651,2.66651,1.38939,1.38939,0.694696,0.694696,0.694696,0.694696,0.177762,0.0533287,0.0355524,0.0177762,0.0177762,0.0533287,0,0,0,0
783,1,49,73,78,85,42,66,67,71,11,28,0,0,4,22,0,0,11,154,74,69,8,147,67,60,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47688e-05,0,0,0,0,0,9.47688e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32846,1.32846,1.32846,1.32846,2.65692,2.65692,1.3844,1.3844,0.692198,0.692198,0.692198,0.692198,0.177123,0.0531369,0.0354246,0.0177123,0.0177123,0.0531369,0,0,0,0
784,1,49,73,78,85,42,66,67,71,11,28,0,0,4,22,0,0,11,154,74,69,8,147,67,60,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1.32778,1.32778,1.32778,1.32778,0.885184,0.885184,1.32778,1.32778,1.32778,1.32778,0.885184,0.885184,1.38368,1.38368,0.230614,0.230614,0.230614,0.230614,1.38368,1.38368,0.230614,0.230614,0.230614,0.230614,9.48722e-05,0,0,0,0,0,9.48722e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32778,1.32778,1.32778,1.32778,2.65555,2.65555,1.38368,1.38368,0.691841,0.691841,0.691841,0.691841,0.177032,0.0531095,0.0354063,0.0177032,0.0177032,0.0531095,0,0,0,0
785,1,49,73,78,85,42,66,67,71,11,28,0,0,4,22,0,0,11,154,74,69,8,147,67,60,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.331088,0.331088,0.331088,0.331088,0.662175,0.662175,0.331088,0.331088,0.331088,0.331088,0.662175,0.662175,0.345028,0.345028,0.172514,0.172514,0.172514,0.172514,0.345028,0.345028,0.172514,0.172514,0.172514,0.172514,9.48818e-05,0,0,0,0,0,9.48818e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32435,1.32435,1.32435,1.32435,2.6487,2.6487,1.38011,1.38011,0.690057,0.690057,0.690057,0.690057,0.176575,0.0529725,0.035315,0.0176575,0.0176575,0.0529725,0,0,0,0
786,1,49,73,78,85,42,66,67,71,11,28,0,0,4,22,0,0,11,154,74,69,8,147,67,60,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.441336,0.441336,0.441336,0.441336,0.882672,0.882672,0.441336,0.441336,0.441336,0.441336,0.882672,0.882672,0.459919,0.459919,0.229959,0.229959,0.229959,0.229959,0.459919,0.459919,0.229959,0.229959,0.229959,0.229959,9.50104e-05,0,0,0,0,0,9.50104e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32401,1.32401,1.32401,1.32401,2.64802,2.64802,1.37976,1.37976,0.689878,0.689878,0.689878,0.689878,0.176529,0.0529588,0.0353059,0.0176529,0.0176529,0.0529588,0,0,0,0
787,1,49,73,78,85,42,66,67,71,11,28,0,0,4,22,0,0,11,154,74,69,8,147,67,60,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.441108,0.441108,0.441108,0.441108,0.882216,0.882216,0.441108,0.441108,0.441108,0.441108,0.882216,0.882216,0.459681,0.459681,0.22984,0.22984,0.22984,0.22984,0.459681,0.459681,0.22984,0.22984,0.22984,0.22984,9.50124e-05,0,0,0,0,0,9.50124e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32332,1.32332,1.32332,1.32332,2.64665,2.64665,1.37904,1.37904,0.689521,0.689521,0.689521,0.689521,0.176438,0.0529314,0.0352876,0.0176438,0.0176438,0.0529314,0,0,0,0
788,1,49,73,78,85,42,66,67,71,11,28,0,0,4,22,0,0,11,154,74,69,8,147,67,60,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.264322,0.264322,0.264322,0.264322,0.881074,0.881074,0.264322,0.264322,0.264322,0.264322,0.881074,0.881074,0.275452,0.275452,0.229543,0.229543,0.229543,0.229543,0.275452,0.275452,0.229543,0.229543,0.229543,0.229543,9.48894e-05,0,0,0,0,0,9.48894e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32161,1.32161,1.32161,1.32161,2.64322,2.64322,1.37726,1.37726,0.688629,0.688629,0.688629,0.688629,0.17621,0.0528629,0.0352419,0.017621,0.017621,0.0528629,0,0,0,0
789,1,49,73,78,85,42,66,67,71,11,28,0,0,4,22,0,0,11,154,74,69,8,147,67,60,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1.31819,1.31819,1.31819,1.31819,1.31819,1.31819,1.31819,1.31819,1.31819,1.31819,1.31819,1.31819,1.37369,1.37369,0.343422,0.343422,0.343422,0.343422,1.37369,1.37369,0.343422,0.343422,0.343422,0.343422,9.51045e-05,0,0,0,0,0,9.51045e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31819,1.31819,1.31819,1.31819,2.63637,2.63637,1.37369,1.37369,0.686844,0.686844,0.686844,0.686844,0.175753,0.0527259,0.0351506,0.0175753,0.0175753,0.0527259,0,0,0,0
790,1,47,74,78,83,42,60,70,77,11,22,0,0,6,21,0,0,9,154,73,65,7,146,64,57,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.659264,0.659264,0.659264,0.659264,1.31853,1.31853,0.659264,0.659264,0.659264,0.659264,1.31853,1.31853,0.687023,0.687023,0.343511,0.343511,0.343511,0.343511,0.687023,0.687023,0.343511,0.343511,0.343511,0.343511,9.4975e-05,0,0,0,0,0,9.4975e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31853,1.31853,1.31853,1.31853,2.63706,2.63706,1.37405,1.37405,0.687023,0.687023,0.687023,0.687023,0.175799,0.0527396,0.0351597,0.0175799,0.0175799,0.0527396,0,0,0,0
791,1,47,74,78,83,42,60,70,77,11,22,0,0,6,21,0,0,9,154,73,65,7,146,64,57,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.439738,0.439738,0.439738,0.439738,2.63843,2.63843,0.439738,0.439738,0.439738,0.439738,2.63843,2.63843,0.458253,0.458253,0.68738,0.68738,0.68738,0.68738,0.458253,0.458253,0.68738,0.68738,0.68738,0.68738,9.50243e-05,0,0,0,0,0,9.50243e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31921,1.31921,1.31921,1.31921,2.63843,2.63843,1.37476,1.37476,0.68738,0.68738,0.68738,0.68738,0.17589,0.052767,0.035178,0.017589,0.017589,0.052767,0,0,0,0
792,1,47,74,78,83,42,60,70,77,11,22,0,0,6,21,0,0,9,154,73,65,7,146,64,57,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.33066,0.33066,0.33066,0.33066,1.32264,1.32264,0.33066,0.33066,0.33066,0.33066,1.32264,1.32264,0.344582,0.344582,0.344582,0.344582,0.344582,0.344582,0.344582,0.344582,0.344582,0.344582,0.344582,0.344582,9.50656e-05,0,0,0,0,0,9.50656e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32264,1.32264,1.32264,1.32264,2.64528,2.64528,1.37833,1.37833,0.689164,0.689164,0.689164,0.689164,0.176347,0.052904,0.0352693,0.0176347,0.0176347,0.052904,0,0,0,0
793,1,47,74,78,83,42,60,70,77,11,22,0,0,6,21,0,0,9,154,73,65,7,146,64,57,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.441793,0.441793,0.441793,0.441793,0.378679,0.378679,0.441793,0.441793,0.441793,0.441793,0.378679,0.378679,0.460395,0.460395,0.098656,0.098656,0.098656,0.098656,0.460395,0.460395,0.098656,0.098656,0.098656,0.098656,9.51599e-05,0,0,0,0,0,9.51599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32538,1.32538,1.32538,1.32538,2.65076,2.65076,1.38118,1.38118,0.690592,0.690592,0.690592,0.690592,0.176712,0.0530136,0.0353424,0.0176712,0.0176712,0.0530136,0,0,0,0
794,1,47,74,78,83,42,60,70,77,11,22,0,0,6,21,0,0,9,154,73,65,7,146,64,57,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.265213,0.265213,0.265213,0.265213,0.530425,0.530425,0.265213,0.265213,0.265213,0.265213,0.530425,0.530425,0.276379,0.276379,0.13819,0.13819,0.13819,0.13819,0.276379,0.276379,0.13819,0.13819,0.13819,0.13819,9.50044e-05,0,0,0,0,0,9.50044e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32606,1.32606,1.32606,1.32606,2.65213,2.65213,1.3819,1.3819,0.690949,0.690949,0.690949,0.690949,0.176803,0.053041,0.0353607,0.0176803,0.0176803,0.053041,0,0,0,0
795,1,47,74,78,83,42,60,70,77,11,22,0,0,6,21,0,0,9,154,73,65,7,146,64,57,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.265144,0.265144,0.265144,0.265144,0.378777,0.378777,0.265144,0.265144,0.265144,0.265144,0.378777,0.378777,0.276308,0.276308,0.0986815,0.0986815,0.0986815,0.0986815,0.276308,0.276308,0.0986815,0.0986815,0.0986815,0.0986815,9.50821e-05,0,0,0,0,0,9.50821e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32572,1.32572,1.32572,1.32572,2.65144,2.65144,1.38154,1.38154,0.69077,0.69077,0.69077,0.69077,0.176758,0.0530273,0.0353515,0.0176758,0.0176758,0.0530273,0,0,0,0
796,1,47,74,78,83,42,60,70,77,11,22,0,0,6,21,0,0,9,154,73,65,7,146,64,57,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.220839,0.220839,0.220839,0.220839,0.265007,0.265007,0.220839,0.220839,0.220839,0.220839,0.265007,0.265007,0.230138,0.230138,0.0690413,0.0690413,0.0690413,0.0690413,0.230138,0.230138,0.0690413,0.0690413,0.0690413,0.0690413,9.51866e-05,0,0,0,0,0,9.51866e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32504,1.32504,1.32504,1.32504,2.65007,2.65007,1.38083,1.38083,0.690413,0.690413,0.690413,0.690413,0.176666,0.0529999,0.0353333,0.0176666,0.0176666,0.0529999,0,0,0,0
797,1,44,69,84,91,41,61,72,83,5,26,0,0,11,6,0,0,13,151,66,61,8,147,63,56,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.265487,0.265487,0.265487,0.265487,0.20422,0.20422,0.265487,0.265487,0.265487,0.265487,0.20422,0.20422,0.276665,0.276665,0.0532048,0.0532048,0.0532048,0.0532048,0.276665,0.276665,0.0532048,0.0532048,0.0532048,0.0532048,9.52049e-05,0,0,0,0,0,9.52049e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32743,1.32743,1.32743,1.32743,2.65487,2.65487,1.38332,1.38332,0.691662,0.691662,0.691662,0.691662,0.176986,0.0530958,0.0353972,0.0176986,0.0176986,0.0530958,0,0,0,0
798,1,44,69,84,91,41,61,72,83,5,26,0,0,11,6,0,0,13,151,66,61,8,147,63,56,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.441108,0.441108,0.441108,0.441108,0.189046,0.189046,0.441108,0.441108,0.441108,0.441108,0.189046,0.189046,0.459681,0.459681,0.0492515,0.0492515,0.0492515,0.0492515,0.459681,0.459681,0.0492515,0.0492515,0.0492515,0.0492515,9.52689e-05,0,0,0,0,0,9.52689e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32332,1.32332,1.32332,1.32332,2.64665,2.64665,1.37904,1.37904,0.689521,0.689521,0.689521,0.689521,0.176438,0.0529314,0.0352876,0.0176438,0.0176438,0.0529314,0,0,0,0
799,1,44,69,84,91,41,61,72,83,5,26,0,0,11,6,0,0,13,151,66,61,8,147,63,56,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.660292,0.660292,0.660292,0.660292,0.220097,0.220097,0.660292,0.660292,0.660292,0.660292,0.220097,0.220097,0.688094,0.688094,0.0573411,0.0573411,0.0573411,0.0573411,0.688094,0.688094,0.0573411,0.0573411,0.0573411,0.0573411,9.53806e-05,0,0,0,0,0,9.53806e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32058,1.32058,1.32058,1.32058,2.64117,2.64117,1.37619,1.37619,0.688094,0.688094,0.688094,0.688094,0.176073,0.0528218,0.0352145,0.0176073,0.0176073,0.0528218,0,0,0,0
800,1,44,69,84,91,41,61,72,83,5,26,0,0,11,6,0,0,13,151,66,61,8,147,63,56,65,61,0,2,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1.3199,1.3199,1.3199,1.3199,0.239982,0.239982,1.3199,1.3199,1.3199,1.3199,0.239982,0.239982,1.37547,1.37547,0.0625215,0.0625215,0.0625215,0.0625215,1.37547,1.37547,0.0625215,0.0625215,0.0625215,0.0625215,9.52796e-05,0,0,0,0,0,9.52796e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3199,1.3199,1.3199,1.3199,2.6398,2.6398,1.37547,1.37547,0.687737,0.687737,0.687737,0.687737,0.175981,0.0527944,0.0351963,0.0175981,0.0175981,0.0527944,0,0,0,0
