Time,NodeID,NumIndividuals,NumInfected,AvgInfectiousness,AvgParasiteDensity,AvgGametocyteDensity,AvgVariantFractionPfEMP1Major,AvgNumInfections,AvgInfectionClearedDuration,NumInfectionsCleared,NumHasFever,NumHasClinicalSymptoms,TotalUniqueGenomes,TotalUniqueBarcodes,UniqueGenomesLast_1_Years,UniqueBarcodesLast_1_Years,CurrentUniqueGenomes,CurrentUniqueBarcodes,CurrentNumInfections,NumBitesDeliveredCurrentInfections,NumBitesDeliveredMultipleCurrentInfections,NumNewInfectionsInLastYear,NumTotalRoots,FractionOfRootsPresentInLastYear,AAAAAAAAAAAAAAAAAAAAAAAA,TAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAT,TAAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes,T,OtherDrugResistance,G,OtherHRP
186,3,53,0,0,0,0,0,0,0,0,0,0,58,4,58,4,0,0,0,0,0,324,19,0.526316,0,0,0,0,0,0,0,0,0
186,1,52,52,0.620838,52960.1,3104.96,0.0358846,6.13462,0,0,34,47,59,4,59,4,59,4,319,236,57,329,19,0.526316,163,14,13,129,0,49,50,49,50
186,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,3,53,0,0,0,0,0,0,0,0,0,0,59,4,59,4,0,0,0,0,0,329,19,0.526316,0,0,0,0,0,0,0,0,0
187,1,52,52,0.671032,55808.1,3803.62,0.0365385,6.23077,0,0,36,46,59,4,59,4,59,4,324,239,59,334,19,0.526316,166,14,13,131,0,49,50,49,50
187,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,3,53,0,0,0,0,0,0,0,0,0,0,59,4,59,4,0,0,0,0,0,334,19,0.526316,0,0,0,0,0,0,0,0,0
188,1,52,52,0.714337,44364.1,3793.95,0.0374615,6.23077,0,0,30,46,59,4,59,4,59,4,324,239,59,334,19,0.526316,166,14,13,131,0,49,50,49,50
188,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,3,53,0,0,0,0,0,0,0,0,0,0,59,4,59,4,0,0,0,0,0,334,19,0.526316,0,0,0,0,0,0,0,0,0
189,1,52,52,0.782229,50993.6,4512.3,0.0374615,6.26923,0,0,35,47,59,4,59,4,59,4,326,241,59,336,19,0.526316,167,14,13,132,0,49,50,49,50
189,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,3,53,0,0,0,0,0,0,0,0,0,0,59,4,59,4,0,0,0,0,0,336,19,0.526316,0,0,0,0,0,0,0,0,0
190,1,52,52,0.796951,40622.5,4601,0.0377692,6.34615,0,0,31,46,59,4,59,4,59,4,330,242,60,340,19,0.526316,170,14,13,133,0,49,51,49,51
190,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,3,53,0,0,0,0,0,0,0,0,0,0,59,4,59,4,0,0,0,0,0,340,19,0.526316,0,0,0,0,0,0,0,0,0
191,1,52,52,0.834233,45241.9,5036.96,0.0379615,6.34615,0,0,35,45,59,4,59,4,59,4,330,242,60,340,19,0.526316,170,14,13,133,0,49,51,49,51
191,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,3,53,0,0,0,0,0,0,0,0,0,0,59,4,59,4,0,0,0,0,0,340,19,0.526316,0,0,0,0,0,0,0,0,0
192,1,52,52,0.825932,39736.5,5235.38,0.0379615,6.36538,0,0,32,44,59,4,59,4,59,4,331,243,60,341,19,0.526316,170,14,13,134,0,49,51,49,51
192,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,3,53,0,0,0,0,0,0,0,0,0,0,59,4,59,4,0,0,0,0,0,341,19,0.526316,0,0,0,0,0,0,0,0,0
193,1,52,52,0.849273,40362.4,5266.02,0.0383461,6.38462,0,0,33,45,59,4,59,4,59,4,332,244,60,342,19,0.526316,170,14,13,135,0,49,51,49,51
193,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,3,53,0,0,0,0,0,0,0,0,0,0,59,4,59,4,0,0,0,0,0,342,19,0.526316,0,0,0,0,0,0,0,0,0
194,1,52,52,0.849743,41582.4,5331.43,0.0387692,6.38462,0,0,30,44,59,4,59,4,59,4,332,244,60,342,19,0.526316,170,14,13,135,0,49,51,49,51
194,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,3,53,0,0,0,0,0,0,0,0,0,0,59,4,59,4,0,0,0,0,0,342,19,0.526316,0,0,0,0,0,0,0,0,0
195,1,52,52,0.869878,41504.9,5188.04,0.0387692,6.5,0,0,33,42,62,4,62,4,62,4,338,248,61,348,19,0.526316,170,15,15,138,0,49,51,49,51
195,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,3,53,0,0,0,0,0,0,0,0,0,0,62,4,62,4,0,0,0,0,0,348,19,0.526316,0,0,0,0,0,0,0,0,0
196,1,52,52,0.883378,44166.4,5075.68,0.0387692,6.57692,0,0,30,41,62,4,62,4,62,4,342,251,62,352,19,0.526316,171,15,15,141,0,49,51,49,51
196,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,3,53,0,0,0,0,0,0,0,0,0,0,62,4,62,4,0,0,0,0,0,352,19,0.526316,0,0,0,0,0,0,0,0,0
197,1,52,52,0.888634,46123.6,4846.83,0.0392692,6.61538,0,0,34,41,62,4,62,4,62,4,344,253,62,354,19,0.526316,171,15,15,143,0,49,51,49,51
197,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,3,53,0,0,0,0,0,0,0,0,0,0,62,4,62,4,0,0,0,0,0,354,19,0.526316,0,0,0,0,0,0,0,0,0
198,1,52,52,0.892211,43052.8,4790.08,0.0392692,6.76923,0,0,28,41,62,4,62,4,62,4,352,259,64,362,19,0.526316,172,15,15,150,0,49,51,49,51
198,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,3,53,0,0,0,0,0,0,0,0,0,0,62,4,62,4,0,0,0,0,0,362,19,0.526316,0,0,0,0,0,0,0,0,0
199,1,52,52,0.893212,47634.4,4433.52,0.0394615,6.92308,0,0,29,40,62,4,62,4,62,4,360,267,64,370,19,0.526316,174,15,15,156,0,51,51,51,51
199,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,3,53,0,0,0,0,0,0,0,0,0,0,62,4,62,4,0,0,0,0,0,370,19,0.526316,0,0,0,0,0,0,0,0,0
200,1,52,52,0.88768,37982.3,4406.63,0.0396538,7.01923,0,0,26,40,63,4,63,4,63,4,365,272,64,375,19,0.526316,176,15,15,159,0,51,51,51,51
200,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,3,53,0,0,0,0,0,0,0,0,0,0,63,4,63,4,0,0,0,0,0,375,19,0.526316,0,0,0,0,0,0,0,0,0
201,1,52,52,0.870453,40314.6,4068.76,0.0396538,7.25,0,0,27,38,66,4,66,4,66,4,377,281,66,387,19,0.526316,180,15,16,166,0,52,51,52,51
201,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,3,53,0,0,0,0,0,0,0,0,0,0,66,4,66,4,0,0,0,0,0,387,19,0.526316,0,0,0,0,0,0,0,0,0
202,1,52,52,0.873562,33273.4,3996.09,0.0403461,7.5,25,1,22,38,67,4,67,4,67,4,390,291,70,401,19,0.526316,183,15,16,176,0,52,51,52,51
202,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,3,53,0,0,0,0,0,0,0,0,0,0,67,4,67,4,0,0,0,0,0,401,19,0.526316,0,0,0,0,0,0,0,0,0
203,1,52,52,0.868889,29837.6,3771.92,0.0404231,7.65385,40.3333,3,24,37,72,4,72,4,72,4,398,295,72,412,19,0.526316,185,17,16,180,0,52,51,52,51
203,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,3,53,0,0,0,0,0,0,0,0,0,0,72,4,72,4,0,0,0,0,0,412,19,0.526316,0,0,0,0,0,0,0,0,0
204,1,52,52,0.891082,28844.3,3632.42,0.0405,7.98077,23,1,22,36,80,4,80,4,80,4,415,306,78,430,19,0.526316,188,20,18,189,0,52,52,52,52
204,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,3,53,0,0,0,0,0,0,0,0,0,0,80,4,80,4,0,0,0,0,0,430,19,0.526316,0,0,0,0,0,0,0,0,0
205,1,52,52,0.853316,20761.4,3556.89,0.0415769,8.36539,0,0,21,34,85,4,85,4,85,4,435,319,84,450,19,0.526316,191,21,18,205,0,52,52,52,52
205,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,3,53,0,0,0,0,0,0,0,0,0,0,85,4,85,4,0,0,0,0,0,450,19,0.526316,0,0,0,0,0,0,0,0,0
206,1,52,52,0.884631,21864.5,3476.38,0.0421923,8.53846,27,1,16,29,89,4,89,4,89,4,444,328,84,460,19,0.526316,192,23,19,210,0,52,52,52,52
206,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,3,53,0,0,0,0,0,0,0,0,0,0,89,4,89,4,0,0,0,0,0,460,19,0.526316,0,0,0,0,0,0,0,0,0
207,1,53,53,0.839979,14709,3414.18,0.0420377,8.81132,33,1,16,27,100,4,100,4,100,4,467,339,92,484,19,0.526316,199,27,23,218,0,53,53,53,53
207,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,3,53,0,0,0,0,0,0,0,0,0,0,100,4,100,4,0,0,0,0,0,484,19,0.526316,0,0,0,0,0,0,0,0,0
208,1,52,52,0.897211,15500.2,3527.54,0.0438462,9.25,0,0,12,23,108,4,108,4,107,4,481,348,95,500,19,0.526316,203,29,25,224,0,52,52,52,52
208,4,50,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1
208,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,3,53,0,0,0,0,0,0,0,0,0,0,108,4,108,4,0,0,0,0,0,500,19,0.526316,0,0,0,0,0,0,0,0,0
209,1,52,52,0.892273,12333,3466.74,0.0448846,9.40385,0,0,12,23,112,4,112,4,111,4,489,353,96,508,19,0.526316,206,30,26,227,0,52,52,52,52
209,4,50,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1
209,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,3,53,0,0,0,0,0,0,0,0,0,0,112,4,112,4,0,0,0,0,0,508,19,0.526316,0,0,0,0,0,0,0,0,0
210,1,52,52,0.916756,11345.8,3589.15,0.0455769,9.46154,0,0,10,22,113,4,113,4,112,4,492,355,97,511,19,0.526316,206,31,26,229,0,52,52,52,52
210,4,50,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1
210,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,3,53,0,0,0,0,0,0,0,0,0,0,113,4,113,4,0,0,0,0,0,511,19,0.526316,0,0,0,0,0,0,0,0,0
211,1,52,52,0.914999,11846,3409.62,0.0469231,9.57692,55,2,11,21,117,4,117,4,116,4,498,360,99,519,19,0.526316,209,31,28,230,0,52,52,52,52
211,4,50,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1
211,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,3,53,0,0,0,0,0,0,0,0,0,0,117,4,117,4,0,0,0,0,0,519,19,0.526316,0,0,0,0,0,0,0,0,0
212,1,52,52,0.919206,8961.14,3402.67,0.0484615,9.71154,61,1,10,17,120,4,120,4,119,4,505,365,101,527,19,0.526316,210,32,28,235,0,52,52,52,52
212,4,50,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1
212,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,3,53,0,0,0,0,0,0,0,0,0,0,120,4,120,4,0,0,0,0,0,527,19,0.526316,0,0,0,0,0,0,0,0,0
213,1,52,52,0.912148,11117.7,3202.42,0.0488846,9.82692,65,2,9,18,125,4,125,4,124,4,511,368,103,535,19,0.526316,208,33,30,240,0,52,52,52,52
213,4,50,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1
213,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,3,53,0,0,0,0,0,0,0,0,0,0,125,4,125,4,0,0,0,0,0,535,19,0.526316,0,0,0,0,0,0,0,0,0
214,1,52,52,0.906429,9300.3,3002.76,0.0501923,9.90385,53.5,2,9,17,128,4,128,4,127,4,515,371,105,541,19,0.526316,209,32,31,243,0,52,52,52,52
214,4,50,1,0,0.000191758,0,0.00036,2,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1
214,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,3,53,0,0,0,0,0,0,0,0,0,0,128,4,128,4,0,0,0,0,0,541,19,0.526316,0,0,0,0,0,0,0,0,0
215,1,52,52,0.877932,10366.3,2859.92,0.0515385,9.86539,67,3,12,19,128,4,128,4,126,4,513,371,103,542,19,0.526316,207,32,31,243,0,52,52,52,52
215,4,50,1,0,0.00019172,0,0.00036,2,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1
215,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,3,53,0,0,0,0,0,0,0,0,0,0,128,4,128,4,0,0,0,0,0,542,19,0.526316,0,0,0,0,0,0,0,0,0
216,1,52,52,0.861999,11834.8,2543.2,0.052,9.90385,67,1,18,21,128,4,128,4,126,4,515,373,103,545,19,0.526316,209,32,31,243,0,52,52,52,52
216,4,50,1,0,0.00304404,0,0.00036,2,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1
216,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,3,53,0,0,0,0,0,0,0,0,0,0,128,4,128,4,0,0,0,0,0,545,19,0.526316,0,0,0,0,0,0,0,0,0
217,1,52,52,0.815714,12075.6,2384.35,0.0521154,9.80769,56.6071,7,19,23,129,4,129,4,125,4,510,369,102,547,19,0.526316,208,32,30,240,0,52,52,52,52
217,4,50,1,0,0.00304344,0,0.00036,2,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1
217,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,3,53,0,0,0,0,0,0,0,0,0,0,129,4,129,4,0,0,0,0,0,547,19,0.526316,0,0,0,0,0,0,0,0,0
218,1,52,52,0.786321,15741.5,2075.61,0.0526538,9.80769,62.475,5,24,27,131,4,131,4,127,4,510,371,101,552,19,0.526316,210,31,31,238,0,52,52,52,52
218,4,50,1,0,0.047356,0,0.00036,2,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1
218,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,3,53,0,0,0,0,0,0,0,0,0,0,131,4,131,4,0,0,0,0,0,552,19,0.526316,0,0,0,0,0,0,0,0,0
219,1,52,52,0.74805,18113.3,1890.09,0.0533077,9.78846,61.25,8,23,28,135,4,135,4,130,4,509,370,101,559,19,0.526316,209,33,32,235,0,52,52,52,52
219,4,50,1,0,0.0473467,0,0.00036,2,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1
219,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,3,53,0,0,0,0,0,0,0,0,0,0,135,4,135,4,0,0,0,0,0,559,19,0.526316,0,0,0,0,0,0,0,0,0
220,1,52,52,0.699095,23172,1662.69,0.0536923,9.76923,65.1667,12,23,29,140,4,140,4,133,4,508,370,101,570,19,0.526316,208,34,32,234,0,52,52,52,52
220,4,50,1,0,0.736714,0,0.00036,2,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,1,0,0,1,0,1,1,1,1
220,2,52,1,0,0,0,0,3,0,0,0,0,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
221,3,53,0,0,0,0,0,0,0,0,0,0,140,4,140,4,0,0,0,0,0,570,19,0.526316,0,0,0,0,0,0,0,0,0
221,1,52,52,0.66994,26240.1,1477.82,0.0541154,9.75,63.6875,8,28,32,142,4,142,4,135,4,507,370,100,577,19,0.526316,207,35,32,233,0,52,52,52,52
221,4,50,1,0,0.736569,0,0.00036,2,0,0,0,0,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
221,2,52,1,0,0,0,0,3,0,0,0,0,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
222,3,53,0,0,0,0,0,0,0,0,0,0,142,4,142,4,0,0,0,0,0,577,19,0.526316,0,0,0,0,0,0,0,0,0
222,1,52,52,0.601959,32299.4,1358.74,0.0541154,9.69231,66.5556,9,25,33,147,4,147,4,139,4,504,369,100,583,19,0.526316,205,34,35,230,0,52,52,52,52
222,4,51,1,0,11.2362,0,0.000352941,2,0,0,0,0,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
222,2,51,1,0,0,0,0,3,0,0,0,0,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
223,3,53,0,0,0,0,0,0,0,0,0,0,147,4,147,4,0,0,0,0,0,583,19,0.526316,0,0,0,0,0,0,0,0,0
223,1,52,52,0.577775,33903.4,1186.33,0.0543077,9.63461,63.9091,11,30,36,152,4,152,4,141,4,501,364,102,591,19,0.526316,207,35,33,226,0,52,52,52,52
223,4,51,1,0,11.234,0,0.000352941,2,0,0,1,1,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
223,2,51,1,0,0,0,0,3,0,0,0,0,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
224,3,53,0,0,0,0,0,0,0,0,0,0,152,4,152,4,0,0,0,0,0,591,19,0.526316,0,0,0,0,0,0,0,0,0
224,1,52,52,0.520155,37717.4,1126.98,0.0544231,9.51923,63.625,16,30,36,156,4,156,4,142,4,495,361,101,601,19,0.526316,206,36,32,221,0,52,52,52,52
224,4,51,1,0,174.797,0,0.000352941,2,0,0,1,1,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
224,2,51,1,0,0,0,0,3,0,0,0,0,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
225,3,53,0,0,0,0,0,0,0,0,0,0,156,4,156,4,0,0,0,0,0,601,19,0.526316,0,0,0,0,0,0,0,0,0
225,1,52,52,0.494295,38731,1021.17,0.0545769,9.40385,62.5,8,30,36,158,4,158,4,142,4,489,358,101,603,19,0.526316,202,36,31,220,0,52,52,52,52
225,4,51,1,0,149.29,0,0.000352941,2,0,0,1,1,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
225,2,51,1,0,0,0,0,3,0,0,0,0,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
226,3,53,0,0,0,0,0,0,0,0,0,0,158,4,158,4,0,0,0,0,0,603,19,0.526316,0,0,0,0,0,0,0,0,0
226,1,52,52,0.464097,38688.4,974.841,0.0548077,9.5,64.5139,9,27,38,167,4,167,4,151,4,494,360,104,617,19,0.526316,208,37,32,217,0,52,52,52,52
226,4,51,1,0,1367.81,0,0.000352941,2,0,0,1,1,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
226,2,51,1,0,0,0,0,3,0,0,0,0,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
227,3,53,0,0,0,0,0,0,0,0,0,0,167,4,167,4,0,0,0,0,0,617,19,0.526316,0,0,0,0,0,0,0,0,0
227,1,52,52,0.465774,37839.5,968.324,0.0559231,9.5,66.4,10,29,38,175,4,175,4,156,4,494,362,102,627,19,0.526316,207,35,37,215,0,52,52,52,52
227,4,51,1,0,649.797,0,0.000352941,2,0,0,1,1,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
227,2,51,1,0,0.000176471,0,0.000392157,3,0,0,0,0,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
228,3,53,0,0,0,0,0,0,0,0,0,0,175,4,175,4,0,0,0,0,0,627,19,0.526316,0,0,0,0,0,0,0,0,0
228,1,52,52,0.479568,35319.9,949.12,0.0565,9.34615,64.4318,11,29,38,177,4,177,4,157,4,486,359,100,630,19,0.526316,204,35,37,210,0,52,52,52,52
228,4,51,1,0,4490.77,0,0.000352941,2,0,0,1,1,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
228,2,51,1,0,0.000176471,0,0.000392157,3,0,0,0,0,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
229,3,53,0,0,0,0,0,0,0,0,0,0,177,4,177,4,0,0,0,0,0,630,19,0.526316,0,0,0,0,0,0,0,0,0
229,1,52,52,0.473095,34055.4,1023.65,0.0565385,9.36539,62.7917,12,28,36,186,4,186,4,166,4,487,357,102,643,19,0.526316,211,35,37,204,0,52,52,52,52
229,4,51,1,7.26755e-07,1439.01,0.000945405,0.000352941,2,0,0,0,1,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
229,2,51,1,0,0.00280453,0,0.000392157,3,0,0,0,0,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
230,3,53,0,0,0,0,0,0,0,0,0,0,186,4,186,4,0,0,0,0,0,643,19,0.526316,0,0,0,0,0,0,0,0,0
230,1,52,52,0.50464,28461.2,1107.51,0.0569615,9.32692,66,8,28,36,190,4,190,4,169,4,485,359,98,649,19,0.526316,208,36,38,203,0,52,52,52,52
230,4,51,1,3.83735e-06,6108.75,0.000715895,0.000352941,2,0,0,1,1,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
230,2,51,1,0,0.00280453,0,0.000392157,3,0,0,0,0,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
231,3,53,0,0,0,0,0,0,0,0,0,0,190,4,190,4,0,0,0,0,0,649,19,0.526316,0,0,0,0,0,0,0,0,0
