Time,NodeID,Genome,VectorPopulation
142,1,X-Be:X-Be,0
142,1,X-Be:X-Bw,0
142,1,X-Bw:X-Bw,100918
143,1,X-Be:X-Be,0
143,1,X-Be:X-Bw,0
143,1,X-Bw:X-Bw,100773
144,1,X-Be:X-Be,0
144,1,X-Be:X-Bw,0
144,1,X-Bw:X-Bw,100804
145,1,X-Be:X-Be,0
145,1,X-Be:X-Bw,0
145,1,X-Bw:X-Bw,100638
146,1,X-Be:X-Be,0
146,1,X-Be:X-Bw,0
146,1,X-Bw:X-Bw,100892
147,1,X-Be:X-Be,0
147,1,X-Be:X-Bw,0
147,1,X-Bw:X-Bw,100833
148,1,X-Be:X-Be,0
148,1,X-Be:X-Bw,0
148,1,X-Bw:X-Bw,100832
149,1,X-Be:X-Be,0
149,1,X-Be:X-Bw,0
149,1,X-Bw:X-Bw,100843
150,1,X-Be:X-Be,0
150,1,X-Be:X-Bw,0
150,1,X-Bw:X-Bw,100856
151,1,X-Be:X-Be,0
151,1,X-Be:X-Bw,0
151,1,X-Bw:X-Bw,101030
152,1,X-Be:X-Be,0
152,1,X-Be:X-Bw,0
152,1,X-Bw:X-Bw,101101
153,1,X-Be:X-Be,0
153,1,X-Be:X-Bw,0
153,1,X-Bw:X-Bw,101115
154,1,X-Be:X-Be,0
154,1,X-Be:X-Bw,0
154,1,X-Bw:X-Bw,100984
155,1,X-Be:X-Be,0
155,1,X-Be:X-Bw,0
155,1,X-Bw:X-Bw,101065
156,1,X-Be:X-Be,0
156,1,X-Be:X-Bw,0
156,1,X-Bw:X-Bw,100971
157,1,X-Be:X-Be,0
157,1,X-Be:X-Bw,0
157,1,X-Bw:X-Bw,100991
158,1,X-Be:X-Be,0
158,1,X-Be:X-Bw,0
158,1,X-Bw:X-Bw,100987
159,1,X-Be:X-Be,0
159,1,X-Be:X-Bw,0
159,1,X-Bw:X-Bw,100552
160,1,X-Be:X-Be,0
160,1,X-Be:X-Bw,0
160,1,X-Bw:X-Bw,100793
161,1,X-Be:X-Be,0
161,1,X-Be:X-Bw,0
161,1,X-Bw:X-Bw,100978
162,1,X-Be:X-Be,0
162,1,X-Be:X-Bw,0
162,1,X-Bw:X-Bw,100918
163,1,X-Be:X-Be,0
163,1,X-Be:X-Bw,0
163,1,X-Bw:X-Bw,101139
164,1,X-Be:X-Be,0
164,1,X-Be:X-Bw,0
164,1,X-Bw:X-Bw,101328
165,1,X-Be:X-Be,0
165,1,X-Be:X-Bw,0
165,1,X-Bw:X-Bw,101186
166,1,X-Be:X-Be,0
166,1,X-Be:X-Bw,0
166,1,X-Bw:X-Bw,100863
167,1,X-Be:X-Be,0
167,1,X-Be:X-Bw,0
167,1,X-Bw:X-Bw,101062
168,1,X-Be:X-Be,0
168,1,X-Be:X-Bw,0
168,1,X-Bw:X-Bw,100981
169,1,X-Be:X-Be,0
169,1,X-Be:X-Bw,0
169,1,X-Bw:X-Bw,101042
170,1,X-Be:X-Be,0
170,1,X-Be:X-Bw,0
170,1,X-Bw:X-Bw,101245
171,1,X-Be:X-Be,0
171,1,X-Be:X-Bw,0
171,1,X-Bw:X-Bw,101197
172,1,X-Be:X-Be,0
172,1,X-Be:X-Bw,0
172,1,X-Bw:X-Bw,101014
173,1,X-Be:X-Be,0
173,1,X-Be:X-Bw,0
173,1,X-Bw:X-Bw,101182
174,1,X-Be:X-Be,0
174,1,X-Be:X-Bw,0
