Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG
173,1,X-a0-b0:X-a1-b1,223,1,24,198,0,213,8027,74630
173,1,X-a0-b0:Y-a1-b1,0,0,0,0,291,207,8042,74631
173,1,X-a1-b0:X-a1-b0,100,0,0,100,0,48,2170,21374
173,1,X-a1-b0:Y-a1-b0,0,0,0,0,136,48,2124,21374
173,1,X-a1-b0:X-a1-b1,0,0,0,0,0,3,195,1743
173,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,2,217,1740
173,1,X-a0-b1:X-a0-b1,130,0,0,130,0,32,1976,18408
173,1,X-a0-b1:Y-a0-b1,0,0,0,0,172,39,1941,18408
173,1,X-a0-b1:X-a1-b1,0,0,0,0,0,3,225,2611
173,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,1,234,2610
173,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,3,57
173,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,3,56
174,1,X-a0-b0:X-a0-b0,87672,2486,23954,61232,0,67749,812795,1894778
174,1,X-a0-b0:Y-a0-b0,0,0,0,0,109112,67043,812667,1894777
174,1,X-a0-b0:X-a1-b0,4913,92,981,3840,0,3945,97700,138706
174,1,X-a0-b0:Y-a1-b0,0,0,0,0,6108,3932,96862,138705
174,1,X-a0-b0:X-a0-b1,4548,98,869,3581,0,3931,97460,135948
174,1,X-a0-b0:Y-a0-b1,0,0,0,0,6029,4006,97376,135948
174,1,X-a0-b0:X-a1-b1,202,1,20,181,0,231,9848,6525
174,1,X-a0-b0:Y-a1-b1,0,0,0,0,257,226,9809,6525
174,1,X-a1-b0:X-a1-b0,90,0,0,90,0,61,2669,2753
174,1,X-a1-b0:Y-a1-b0,0,0,0,0,120,56,2632,2753
174,1,X-a1-b0:X-a1-b1,0,0,0,0,0,2,244,37
174,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,2,254,37
174,1,X-a0-b1:X-a0-b1,119,0,0,119,0,52,2447,2355
174,1,X-a0-b1:Y-a0-b1,0,0,0,0,152,47,2362,2355
174,1,X-a0-b1:X-a1-b1,0,0,0,0,0,4,291,0
174,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,3,307,0
174,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,3,0
174,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,4,0
175,1,X-a0-b0:X-a0-b0,87255,2548,24220,60487,0,69030,819533,1921016
175,1,X-a0-b0:Y-a0-b0,0,0,0,0,108928,68956,818576,1921014
175,1,X-a0-b0:X-a1-b0,5196,79,911,4206,0,3073,95460,124366
175,1,X-a0-b0:Y-a1-b0,0,0,0,0,6264,3067,94988,124367
175,1,X-a0-b0:X-a0-b1,4792,87,785,3920,0,3073,95258,121397
175,1,X-a0-b0:Y-a0-b1,0,0,0,0,6143,3129,95343,121397
175,1,X-a0-b0:X-a1-b1,212,1,14,197,0,168,9284,4225
175,1,X-a0-b0:Y-a1-b1,0,0,0,0,262,157,9294,4225
175,1,X-a1-b0:X-a1-b0,92,0,0,92,0,43,2535,1913
175,1,X-a1-b0:Y-a1-b0,0,0,0,0,125,37,2529,1913
175,1,X-a1-b0:X-a1-b1,0,0,0,0,0,2,221,38
175,1,X-a1-b0:Y-a1-b1,0,0,0,0,0,2,233,38
175,1,X-a0-b1:X-a0-b1,116,0,0,116,0,34,2379,2108
175,1,X-a0-b1:Y-a0-b1,0,0,0,0,143,30,2282,2108
175,1,X-a0-b1:X-a1-b1,0,0,0,0,0,3,268,38
175,1,X-a0-b1:Y-a1-b1,0,0,0,0,0,3,281,37
175,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,3,0
