Time,ID,FromNodeID,ToNodeID,State,Species,Age,Population
369,5704111,13,8,STATE_INFECTIOUS,arabiensis,13,1
369,8170978,13,7,STATE_ADULT,arabiensis,1,1
369,8095005,13,18,STATE_ADULT,arabiensis,3,1
369,8045268,13,19,STATE_ADULT,arabiensis,6,1
369,5794735,13,8,STATE_INFECTED,arabiensis,8,1
369,7931419,13,18,STATE_INFECTED,arabiensis,11,1
369,7845752,13,14,STATE_ADULT,arabiensis,13,1
369,5740270,13,8,STATE_INFECTED,arabiensis,12,1
369,5757061,13,7,STATE_INFECTED,arabiensis,10,1
369,8070574,13,18,STATE_ADULT,arabiensis,4,1
369,5815826,13,7,STATE_ADULT,arabiensis,8,1
369,7843741,13,12,STATE_INFECTED,arabiensis,13,1
369,8071710,13,19,STATE_ADULT,arabiensis,5,1
369,8166433,13,7,STATE_ADULT,arabiensis,2,1
369,8045016,13,14,STATE_ADULT,arabiensis,5,1
369,5824759,13,9,STATE_INFECTED,arabiensis,7,1
369,7733688,13,18,STATE_INFECTED,arabiensis,19,1
369,8093740,13,9,STATE_INFECTED,arabiensis,3,1
369,5608003,13,19,STATE_INFECTED,arabiensis,18,1
369,8118536,13,7,STATE_ADULT,arabiensis,3,1
369,8096158,13,18,STATE_ADULT,arabiensis,3,1
369,7991971,13,8,STATE_ADULT,arabiensis,8,1
369,5834463,13,7,STATE_ADULT,arabiensis,6,1
369,5863315,13,18,STATE_ADULT,arabiensis,5,1
369,7954890,13,14,STATE_INFECTED,arabiensis,11,1
369,5851654,13,17,STATE_ADULT,arabiensis,6,1
369,8024233,13,14,STATE_INFECTED,arabiensis,6,1
369,8091707,13,14,STATE_ADULT,arabiensis,4,1
369,8097683,13,9,STATE_INFECTED,arabiensis,3,1
369,4246944,13,17,STATE_INFECTED,arabiensis,18,1
369,8073269,13,17,STATE_INFECTED,arabiensis,4,1
369,8117156,13,18,STATE_ADULT,arabiensis,5,1
369,8116170,13,8,STATE_ADULT,arabiensis,3,1
369,7993636,13,14,STATE_ADULT,arabiensis,9,1
369,5865907,13,12,STATE_ADULT,arabiensis,6,1
369,5736687,13,9,STATE_INFECTIOUS,arabiensis,13,1
369,8193466,13,12,STATE_ADULT,arabiensis,2,1
369,5702045,13,19,STATE_INFECTED,arabiensis,13,1
369,8117400,13,9,STATE_ADULT,arabiensis,2,1
369,5873950,13,17,STATE_ADULT,arabiensis,6,1
369,8014801,13,19,STATE_ADULT,arabiensis,8,1
369,8066851,13,14,STATE_ADULT,arabiensis,5,1
369,7918756,13,19,STATE_INFECTED,arabiensis,12,1
369,8020593,13,12,STATE_INFECTED,arabiensis,6,1
369,8070227,13,12,STATE_INFECTED,arabiensis,4,1
369,8067636,13,9,STATE_INFECTED,arabiensis,4,1
369,5675557,13,7,STATE_INFECTED,arabiensis,14,1
369,8091600,13,18,STATE_ADULT,arabiensis,4,1
369,5650428,13,19,STATE_ADULT,arabiensis,18,1
369,5705002,13,7,STATE_ADULT,arabiensis,15,1
369,8114931,13,9,STATE_ADULT,arabiensis,5,1
369,5767488,13,9,STATE_ADULT,arabiensis,12,1
369,8120026,13,8,STATE_ADULT,arabiensis,2,1
369,7934045,13,7,STATE_INFECTED,arabiensis,11,1
369,4086244,13,12,STATE_ADULT,arabiensis,29,1
369,8068126,13,8,STATE_ADULT,arabiensis,6,1
369,8119428,13,12,STATE_INFECTED,arabiensis,2,1
369,7990231,13,18,STATE_ADULT,arabiensis,9,1
369,5644195,13,17,STATE_ADULT,arabiensis,16,1
369,8144024,13,19,STATE_ADULT,arabiensis,1,1
369,7548543,13,19,STATE_ADULT,arabiensis,26,1
369,7965139,13,9,STATE_INFECTED,arabiensis,9,1
369,7967554,13,9,STATE_ADULT,arabiensis,9,1
369,8086034,13,12,STATE_INFECTED,arabiensis,6,1
369,4382920,13,9,STATE_ADULT,arabiensis,6,1
369,8009568,13,9,STATE_INFECTED,arabiensis,9,1
369,8148539,13,12,STATE_ADULT,arabiensis,1,1
369,5861939,13,12,STATE_ADULT,arabiensis,5,1
369,5860691,13,12,STATE_ADULT,arabiensis,5,1
369,8073815,13,14,STATE_INFECTED,arabiensis,4,1
369,8097215,13,8,STATE_ADULT,arabiensis,3,1
369,5800292,13,9,STATE_INFECTED,arabiensis,10,1
369,5619683,13,17,STATE_INFECTED,arabiensis,17,1
369,5695997,13,8,STATE_INFECTIOUS,arabiensis,15,1
369,8119116,13,12,STATE_ADULT,arabiensis,2,1
369,4391478,13,8,STATE_INFECTED,arabiensis,8,1
369,8144899,13,7,STATE_ADULT,arabiensis,1,1
369,8143192,13,19,STATE_ADULT,arabiensis,1,1
369,8142074,13,19,STATE_ADULT,arabiensis,1,1
369,5885649,13,14,STATE_ADULT,arabiensis,4,1
369,7894129,13,7,STATE_ADULT,arabiensis,11,1
369,8043270,13,8,STATE_INFECTED,arabiensis,7,1
369,8010875,13,18,STATE_INFECTED,arabiensis,8,1
369,4252842,13,8,STATE_INFECTED,arabiensis,15,1
369,4336770,13,14,STATE_ADULT,arabiensis,9,1
369,5882703,13,14,STATE_ADULT,arabiensis,5,1
369,5607677,13,9,STATE_ADULT,arabiensis,18,1
369,8116854,13,14,STATE_ADULT,arabiensis,2,1
369,8013114,13,12,STATE_ADULT,arabiensis,6,1
369,8064513,13,12,STATE_ADULT,arabiensis,6,1
369,8088504,13,19,STATE_INFECTED,arabiensis,6,1
369,7919900,13,7,STATE_ADULT,arabiensis,12,1
369,5880009,13,17,STATE_ADULT,arabiensis,4,1
369,5522300,13,9,STATE_INFECTIOUS,arabiensis,25,1
369,7940288,13,17,STATE_INFECTED,arabiensis,9,1
369,5772731,13,8,STATE_INFECTED,arabiensis,10,1
369,7940106,13,17,STATE_ADULT,arabiensis,9,1
369,8118331,13,18,STATE_ADULT,arabiensis,3,1
369,5524037,13,8,STATE_INFECTIOUS,arabiensis,25,1
369,5664107,13,9,STATE_INFECTED,arabiensis,16,1
369,8087568,13,9,STATE_INFECTED,arabiensis,6,1
369,8140615,13,12,STATE_INFECTED,arabiensis,3,1
369,8138242,13,12,STATE_INFECTED,arabiensis,4,1
369,5835463,13,19,STATE_INFECTED,arabiensis,6,1
369,5609511,13,17,STATE_ADULT,arabiensis,18,1
369,8086762,13,18,STATE_INFECTED,arabiensis,6,1
369,7841202,13,14,STATE_ADULT,arabiensis,13,1
369,5719665,13,17,STATE_ADULT,arabiensis,13,1
369,4382426,13,18,STATE_ADULT,arabiensis,6,1
369,5848915,13,12,STATE_ADULT,arabiensis,6,1
369,7973247,13,17,STATE_INFECTED,arabiensis,8,1
369,7862647,13,18,STATE_INFECTED,arabiensis,13,1
369,7427456,13,12,STATE_INFECTIOUS,arabiensis,30,1
369,5892195,13,7,STATE_ADULT,arabiensis,3,1
369,5804907,13,18,STATE_ADULT,arabiensis,7,1
369,4455284,13,12,STATE_ADULT,arabiensis,4,1
369,8194038,13,9,STATE_ADULT,arabiensis,2,1
369,4427126,13,18,STATE_ADULT,arabiensis,6,1
369,4395614,13,9,STATE_ADULT,arabiensis,8,1
369,7753546,13,17,STATE_ADULT,arabiensis,19,1
369,8063258,13,12,STATE_ADULT,arabiensis,7,1
369,8218296,13,14,STATE_ADULT,arabiensis,1,1
369,8046463,13,19,STATE_ADULT,arabiensis,5,1
369,8121811,13,18,STATE_ADULT,arabiensis,2,1
369,5919692,13,14,STATE_ADULT,arabiensis,4,1
369,8217126,13,17,STATE_ADULT,arabiensis,1,1
369,7738961,13,9,STATE_ADULT,arabiensis,17,1
369,5922388,13,17,STATE_ADULT,arabiensis,3,1
369,4369900,13,18,STATE_INFECTED,arabiensis,10,1
369,8043167,13,8,STATE_ADULT,arabiensis,7,1
369,5845046,13,7,STATE_ADULT,arabiensis,8,1
369,5752356,13,14,STATE_ADULT,arabiensis,13,1
369,8111566,13,17,STATE_ADULT,arabiensis,5,1
369,5824265,13,12,STATE_ADULT,arabiensis,7,1
369,8189410,13,7,STATE_ADULT,arabiensis,2,1
369,8214058,13,9,STATE_ADULT,arabiensis,1,1
369,8213980,13,18,STATE_ADULT,arabiensis,1,1
369,5745900,13,9,STATE_INFECTED,arabiensis,13,1
369,8018549,13,7,STATE_ADULT,arabiensis,9,1
369,7916832,13,19,STATE_ADULT,arabiensis,12,1
369,8200491,12,18,STATE_MALE,arabiensis,0,6
369,8200517,12,11,STATE_MALE,arabiensis,0,4
369,8200543,12,16,STATE_MALE,arabiensis,0,4
369,8200569,12,7,STATE_MALE,arabiensis,0,10
369,8200595,12,13,STATE_MALE,arabiensis,0,4
369,8200621,12,17,STATE_MALE,arabiensis,0,3
369,8200647,12,6,STATE_MALE,arabiensis,0,9
369,8200673,12,8,STATE_MALE,arabiensis,0,5
369,8200699,12,7,STATE_MALE,arabiensis,1,11
369,8200725,12,11,STATE_MALE,arabiensis,1,4
369,8200751,12,16,STATE_MALE,arabiensis,1,4
369,8200777,12,6,STATE_MALE,arabiensis,1,10
369,8200803,12,8,STATE_MALE,arabiensis,1,6
369,8200829,12,18,STATE_MALE,arabiensis,1,4
369,8200855,12,17,STATE_MALE,arabiensis,1,4
369,8200881,12,13,STATE_MALE,arabiensis,1,6
369,8200907,12,13,STATE_MALE,arabiensis,2,6
369,8200933,12,17,STATE_MALE,arabiensis,2,3
369,8200959,12,11,STATE_MALE,arabiensis,2,10
369,8200985,12,16,STATE_MALE,arabiensis,2,5
369,8201011,12,6,STATE_MALE,arabiensis,2,6
369,8201037,12,18,STATE_MALE,arabiensis,2,7
369,8201063,12,7,STATE_MALE,arabiensis,2,9
369,8201089,12,8,STATE_MALE,arabiensis,2,9
369,8201115,12,17,STATE_MALE,arabiensis,3,9
369,8201141,12,16,STATE_MALE,arabiensis,3,4
369,8201167,12,6,STATE_MALE,arabiensis,3,9
369,8201193,12,13,STATE_MALE,arabiensis,3,5
369,8201219,12,7,STATE_MALE,arabiensis,3,2
369,8201245,12,8,STATE_MALE,arabiensis,3,2
369,8201271,12,11,STATE_MALE,arabiensis,3,4
369,8201297,12,18,STATE_MALE,arabiensis,3,3
369,8201323,12,18,STATE_MALE,arabiensis,4,9
369,8201349,12,16,STATE_MALE,arabiensis,4,7
369,8201375,12,7,STATE_MALE,arabiensis,4,6
369,8201427,12,6,STATE_MALE,arabiensis,4,6
369,8201453,12,17,STATE_MALE,arabiensis,4,3
369,8201479,12,13,STATE_MALE,arabiensis,4,3
369,8201505,12,11,STATE_MALE,arabiensis,4,4
369,8201531,12,8,STATE_MALE,arabiensis,5,4
369,8201557,12,17,STATE_MALE,arabiensis,5,5
369,8201583,12,16,STATE_MALE,arabiensis,5,6
369,8201609,12,13,STATE_MALE,arabiensis,5,4
369,8201635,12,11,STATE_MALE,arabiensis,5,2
369,8201661,12,18,STATE_MALE,arabiensis,5,2
369,8201687,12,6,STATE_MALE,arabiensis,5,3
369,8201713,12,7,STATE_MALE,arabiensis,5,4
369,8201739,12,16,STATE_MALE,arabiensis,6,8
369,8201765,12,6,STATE_MALE,arabiensis,6,3
369,8201791,12,13,STATE_MALE,arabiensis,6,3
369,8201817,12,8,STATE_MALE,arabiensis,6,4
369,8201843,12,18,STATE_MALE,arabiensis,6,4
369,8201869,12,7,STATE_MALE,arabiensis,6,4
369,8201895,12,11,STATE_MALE,arabiensis,6,5
369,8201921,12,17,STATE_MALE,arabiensis,6,2
369,8201947,12,7,STATE_MALE,arabiensis,7,1
369,8201973,12,17,STATE_MALE,arabiensis,7,3
369,8201999,12,13,STATE_MALE,arabiensis,7,6
369,8202025,12,11,STATE_MALE,arabiensis,7,3
369,8202051,12,18,STATE_MALE,arabiensis,7,2
369,8202077,12,6,STATE_MALE,arabiensis,7,3
369,8202103,12,8,STATE_MALE,arabiensis,7,5
369,8202129,12,16,STATE_MALE,arabiensis,7,6
369,8202155,12,13,STATE_MALE,arabiensis,8,2
369,8202181,12,7,STATE_MALE,arabiensis,8,4
369,8202259,12,11,STATE_MALE,arabiensis,8,3
369,8202285,12,17,STATE_MALE,arabiensis,8,5
369,8202311,12,16,STATE_MALE,arabiensis,8,2
369,8202337,12,18,STATE_MALE,arabiensis,8,5
369,8202363,12,7,STATE_MALE,arabiensis,9,2
369,8202389,12,13,STATE_MALE,arabiensis,9,1
369,8202415,12,6,STATE_MALE,arabiensis,9,1
369,8202441,12,17,STATE_MALE,arabiensis,9,5
369,8202467,12,8,STATE_MALE,arabiensis,9,2
369,8202493,12,16,STATE_MALE,arabiensis,9,2
369,8202519,12,11,STATE_MALE,arabiensis,9,2
369,8202545,12,18,STATE_MALE,arabiensis,9,2
369,8202571,12,11,STATE_MALE,arabiensis,10,3
369,8202597,12,16,STATE_MALE,arabiensis,10,3
369,8202701,12,8,STATE_MALE,arabiensis,10,1
369,8202727,12,18,STATE_MALE,arabiensis,10,3
369,8202753,12,6,STATE_MALE,arabiensis,10,1
369,8202779,12,18,STATE_MALE,arabiensis,11,2
369,8202805,12,16,STATE_MALE,arabiensis,11,1
369,8202857,12,13,STATE_MALE,arabiensis,11,2
369,8202883,12,11,STATE_MALE,arabiensis,11,1
369,8202909,12,17,STATE_MALE,arabiensis,11,1
369,8202987,12,6,STATE_MALE,arabiensis,12,1
369,8203065,12,11,STATE_MALE,arabiensis,12,6
369,8203091,12,17,STATE_MALE,arabiensis,12,3
369,8203195,12,18,STATE_MALE,arabiensis,13,1
369,8203221,12,7,STATE_MALE,arabiensis,13,1
369,8203247,12,11,STATE_MALE,arabiensis,13,2
369,8203273,12,17,STATE_MALE,arabiensis,13,1
369,8203299,12,16,STATE_MALE,arabiensis,13,2
369,8203351,12,6,STATE_MALE,arabiensis,13,2
369,8203429,12,6,STATE_MALE,arabiensis,14,1
369,8203481,12,11,STATE_MALE,arabiensis,14,1
369,8203507,12,7,STATE_MALE,arabiensis,14,3
369,8203533,12,16,STATE_MALE,arabiensis,14,1
369,8203611,12,16,STATE_MALE,arabiensis,15,1
369,8203637,12,17,STATE_MALE,arabiensis,15,3
369,8203663,12,7,STATE_MALE,arabiensis,15,1
369,8203689,12,11,STATE_MALE,arabiensis,15,2
369,8203715,12,13,STATE_MALE,arabiensis,15,1
369,8203767,12,6,STATE_MALE,arabiensis,15,2
369,8203819,12,17,STATE_MALE,arabiensis,16,2
369,8203897,12,11,STATE_MALE,arabiensis,16,1
369,8203923,12,6,STATE_MALE,arabiensis,16,1
369,8204001,12,18,STATE_MALE,arabiensis,16,1
369,8204027,12,18,STATE_MALE,arabiensis,17,3
369,8204079,12,11,STATE_MALE,arabiensis,17,1
369,8204157,12,13,STATE_MALE,arabiensis,17,3
369,8204183,12,6,STATE_MALE,arabiensis,17,1
369,8204235,12,7,STATE_MALE,arabiensis,18,1
369,8204287,12,16,STATE_MALE,arabiensis,18,1
369,8204313,12,18,STATE_MALE,arabiensis,18,1
369,8204339,12,11,STATE_MALE,arabiensis,18,1
369,8204417,12,17,STATE_MALE,arabiensis,18,2
369,8204495,12,6,STATE_MALE,arabiensis,19,1
369,8204521,12,17,STATE_MALE,arabiensis,19,1
369,8204625,12,16,STATE_MALE,arabiensis,19,1
369,8204677,12,16,STATE_MALE,arabiensis,20,1
369,8204703,12,8,STATE_MALE,arabiensis,20,2
369,8204729,12,7,STATE_MALE,arabiensis,20,1
369,8204755,12,13,STATE_MALE,arabiensis,20,1
369,8204833,12,18,STATE_MALE,arabiensis,20,1
369,8205353,12,17,STATE_MALE,arabiensis,23,2
369,8205457,12,18,STATE_MALE,arabiensis,23,1
369,8205561,12,11,STATE_MALE,arabiensis,24,1
369,8205639,12,8,STATE_MALE,arabiensis,24,1
369,8205665,12,16,STATE_MALE,arabiensis,24,1
369,8205691,12,6,STATE_MALE,arabiensis,25,1
369,8206003,12,8,STATE_MALE,arabiensis,26,1
369,8206055,12,11,STATE_MALE,arabiensis,26,1
369,8206133,12,16,STATE_MALE,arabiensis,27,1
369,8206263,12,18,STATE_MALE,arabiensis,27,1
369,8206861,12,7,STATE_MALE,arabiensis,30,1
369,8206965,12,11,STATE_MALE,arabiensis,31,1
369,8207095,12,18,STATE_MALE,arabiensis,31,1
369,8207277,12,18,STATE_MALE,arabiensis,39,1
369,8195713,12,13,STATE_ADULT,arabiensis,2,1
369,8145215,12,8,STATE_ADULT,arabiensis,2,1
369,8197683,12,16,STATE_ADULT,arabiensis,0,1
369,8171423,12,18,STATE_ADULT,arabiensis,1,1
369,8171397,12,16,STATE_ADULT,arabiensis,1,1
369,8171371,12,11,STATE_ADULT,arabiensis,1,1
369,8171345,12,8,STATE_ADULT,arabiensis,1,1
369,8197553,12,11,STATE_ADULT,arabiensis,0,1
369,8171293,12,18,STATE_ADULT,arabiensis,1,1
369,8169531,12,16,STATE_ADULT,arabiensis,3,1
369,8171241,12,13,STATE_ADULT,arabiensis,1,1
369,8197449,12,8,STATE_ADULT,arabiensis,0,1
369,7815671,12,7,STATE_ADULT,arabiensis,17,1
369,8197397,12,18,STATE_ADULT,arabiensis,0,1
369,8197371,12,6,STATE_ADULT,arabiensis,0,1
369,8171085,12,7,STATE_ADULT,arabiensis,1,1
369,8144877,12,17,STATE_ADULT,arabiensis,2,1
369,8197293,12,16,STATE_ADULT,arabiensis,0,1
369,8093975,12,18,STATE_ADULT,arabiensis,6,1
369,8197241,12,6,STATE_ADULT,arabiensis,0,1
369,8093085,12,13,STATE_ADULT,arabiensis,4,1
369,8171007,12,8,STATE_ADULT,arabiensis,1,1
369,8170955,12,6,STATE_ADULT,arabiensis,1,1
369,8197137,12,16,STATE_ADULT,arabiensis,0,1
369,8197111,12,8,STATE_ADULT,arabiensis,0,1
369,8197085,12,7,STATE_ADULT,arabiensis,0,1
369,8168231,12,17,STATE_ADULT,arabiensis,3,1
369,7889739,12,8,STATE_ADULT,arabiensis,12,1
369,8197007,12,11,STATE_ADULT,arabiensis,0,1
369,7966673,12,16,STATE_ADULT,arabiensis,9,1
369,8144487,12,18,STATE_ADULT,arabiensis,2,1
369,8170721,12,17,STATE_ADULT,arabiensis,1,1
369,8118383,12,7,STATE_ADULT,arabiensis,3,1
369,8168569,12,16,STATE_ADULT,arabiensis,3,1
369,8144253,12,13,STATE_ADULT,arabiensis,2,1
369,8196825,12,11,STATE_ADULT,arabiensis,0,1
369,8196799,12,6,STATE_ADULT,arabiensis,0,1
369,8170435,12,8,STATE_ADULT,arabiensis,1,1
369,8196747,12,11,STATE_ADULT,arabiensis,0,1
369,8193841,12,17,STATE_ADULT,arabiensis,2,1
369,8092441,12,8,STATE_ADULT,arabiensis,6,1
369,8196669,12,7,STATE_ADULT,arabiensis,0,1
369,8170331,12,17,STATE_ADULT,arabiensis,1,1
369,8118175,12,18,STATE_ADULT,arabiensis,3,1
369,8143889,12,6,STATE_ADULT,arabiensis,2,1
369,8092305,12,16,STATE_ADULT,arabiensis,4,1
369,7964781,12,7,STATE_ADULT,arabiensis,11,1
369,8143681,12,18,STATE_ADULT,arabiensis,2,1
369,8169993,12,11,STATE_ADULT,arabiensis,1,1
369,8117993,12,13,STATE_ADULT,arabiensis,3,1
369,8196435,12,16,STATE_ADULT,arabiensis,0,1
369,8196409,12,8,STATE_ADULT,arabiensis,0,1
369,8196383,12,13,STATE_ADULT,arabiensis,0,1
369,8092123,12,8,STATE_ADULT,arabiensis,4,1
369,8117889,12,16,STATE_ADULT,arabiensis,3,1
369,8196305,12,11,STATE_ADULT,arabiensis,0,1
369,7992861,12,6,STATE_ADULT,arabiensis,10,1
369,8015735,12,17,STATE_ADULT,arabiensis,7,1
369,8169837,12,7,STATE_ADULT,arabiensis,1,1
369,8092019,12,13,STATE_ADULT,arabiensis,4,1
369,8196175,12,17,STATE_ADULT,arabiensis,0,1
369,8196149,12,13,STATE_ADULT,arabiensis,0,1
369,8067923,12,6,STATE_ADULT,arabiensis,7,1
369,8169681,12,11,STATE_ADULT,arabiensis,1,1
369,7990307,12,11,STATE_ADULT,arabiensis,8,1
369,8196045,12,18,STATE_ADULT,arabiensis,0,1
369,8169577,12,13,STATE_ADULT,arabiensis,1,1
369,8169551,12,8,STATE_ADULT,arabiensis,1,1
369,8195967,12,7,STATE_ADULT,arabiensis,0,1
369,8169499,12,6,STATE_ADULT,arabiensis,1,1
369,7990151,12,8,STATE_ADULT,arabiensis,8,1
369,8169343,12,18,STATE_ADULT,arabiensis,1,1
369,8143291,12,18,STATE_ADULT,arabiensis,2,1
369,8195837,12,18,STATE_ADULT,arabiensis,0,1
369,8169291,12,6,STATE_ADULT,arabiensis,1,1
369,8195785,12,7,STATE_ADULT,arabiensis,0,1
369,8195759,12,7,STATE_ADULT,arabiensis,0,1
369,5933328,12,8,STATE_INFECTED,arabiensis,2,1
369,8121300,12,17,STATE_ADULT,arabiensis,2,1
369,8143057,12,13,STATE_ADULT,arabiensis,2,1
369,5769763,12,6,STATE_INFECTED,arabiensis,12,1
369,8195629,12,18,STATE_ADULT,arabiensis,0,1
369,8114125,12,8,STATE_ADULT,arabiensis,5,1
369,8169005,12,6,STATE_ADULT,arabiensis,1,1
369,8117265,12,16,STATE_ADULT,arabiensis,3,1
369,8117213,12,6,STATE_ADULT,arabiensis,3,1
369,8042365,12,13,STATE_INFECTED,arabiensis,8,1
369,8117031,12,13,STATE_ADULT,arabiensis,3,1
369,8195447,12,11,STATE_ADULT,arabiensis,0,1
369,8168901,12,13,STATE_ADULT,arabiensis,1,1
369,8192359,12,16,STATE_ADULT,arabiensis,2,1
369,8014981,12,6,STATE_ADULT,arabiensis,7,1
369,8168849,12,6,STATE_ADULT,arabiensis,1,1
369,5779044,12,16,STATE_ADULT,arabiensis,10,1
369,8168719,12,8,STATE_ADULT,arabiensis,1,1
369,8195265,12,13,STATE_ADULT,arabiensis,0,1
369,5665137,12,18,STATE_ADULT,arabiensis,15,1
369,5738171,12,16,STATE_ADULT,arabiensis,11,1
369,8142563,12,13,STATE_ADULT,arabiensis,2,1
369,8168589,12,13,STATE_ADULT,arabiensis,1,1
369,8142459,12,7,STATE_ADULT,arabiensis,2,1
369,8191761,12,7,STATE_ADULT,arabiensis,2,1
369,8195083,12,11,STATE_ADULT,arabiensis,0,1
369,8089633,12,11,STATE_ADULT,arabiensis,6,1
369,8090719,12,7,STATE_ADULT,arabiensis,4,1
369,8142355,12,11,STATE_ADULT,arabiensis,2,1
369,7863818,12,17,STATE_INFECTED,arabiensis,14,1
369,8194953,12,13,STATE_ADULT,arabiensis,0,1
369,8142251,12,16,STATE_ADULT,arabiensis,2,1
369,8116459,12,8,STATE_ADULT,arabiensis,3,1
369,8090511,12,16,STATE_ADULT,arabiensis,4,1
369,8142121,12,11,STATE_ADULT,arabiensis,2,1
369,8194823,12,16,STATE_ADULT,arabiensis,0,1
369,8194797,12,18,STATE_ADULT,arabiensis,0,1
369,8116329,12,13,STATE_ADULT,arabiensis,3,1
369,8168225,12,13,STATE_ADULT,arabiensis,1,1
369,8168199,12,13,STATE_ADULT,arabiensis,1,1
369,8116225,12,7,STATE_ADULT,arabiensis,3,1
369,8194667,12,8,STATE_ADULT,arabiensis,0,1
369,8068703,12,6,STATE_INFECTED,arabiensis,7,1
369,8168043,12,8,STATE_ADULT,arabiensis,1,1
369,8116121,12,7,STATE_ADULT,arabiensis,3,1
369,8194563,12,8,STATE_ADULT,arabiensis,0,1
369,8194537,12,18,STATE_ADULT,arabiensis,0,1
369,8116043,12,8,STATE_ADULT,arabiensis,3,1
369,8116017,12,16,STATE_ADULT,arabiensis,3,1
369,8194459,12,16,STATE_ADULT,arabiensis,0,1
369,8115913,12,11,STATE_ADULT,arabiensis,3,1
369,8194407,12,7,STATE_ADULT,arabiensis,0,1
369,8194381,12,13,STATE_ADULT,arabiensis,0,1
369,8194355,12,16,STATE_ADULT,arabiensis,0,1
369,8194329,12,17,STATE_ADULT,arabiensis,0,1
369,7962981,12,17,STATE_INFECTED,arabiensis,9,1
369,8093428,12,8,STATE_ADULT,arabiensis,3,1
369,7633427,12,8,STATE_INFECTIOUS,arabiensis,21,1
369,8194225,12,18,STATE_ADULT,arabiensis,0,1
369,8063445,12,18,STATE_ADULT,arabiensis,5,1
369,8194173,12,7,STATE_ADULT,arabiensis,0,1
369,8167523,12,6,STATE_ADULT,arabiensis,1,1
369,8194121,12,8,STATE_ADULT,arabiensis,0,1
369,8166796,12,17,STATE_ADULT,arabiensis,2,1
369,4267298,12,13,STATE_INFECTED,arabiensis,14,1
369,8089731,12,16,STATE_ADULT,arabiensis,4,1
369,7987532,12,13,STATE_ADULT,arabiensis,9,1
369,5661497,12,16,STATE_ADULT,arabiensis,15,1
369,8115367,12,8,STATE_ADULT,arabiensis,3,1
369,5814481,12,16,STATE_ADULT,arabiensis,7,1
369,8193913,12,6,STATE_ADULT,arabiensis,0,1
369,8193887,12,16,STATE_ADULT,arabiensis,0,1
369,8013395,12,18,STATE_ADULT,arabiensis,7,1
369,8141575,12,13,STATE_ADULT,arabiensis,2,1
369,8013369,12,11,STATE_ADULT,arabiensis,7,1
369,8167211,12,13,STATE_ADULT,arabiensis,1,1
369,8115107,12,11,STATE_ADULT,arabiensis,3,1
369,8038225,12,18,STATE_ADULT,arabiensis,6,1
369,8193705,12,17,STATE_ADULT,arabiensis,0,1
369,7894294,12,16,STATE_INFECTED,arabiensis,11,1
369,8193653,12,16,STATE_ADULT,arabiensis,0,1
369,8193627,12,8,STATE_ADULT,arabiensis,0,1
369,8193601,12,17,STATE_ADULT,arabiensis,0,1
369,8193575,12,13,STATE_ADULT,arabiensis,0,1
369,8062743,12,16,STATE_ADULT,arabiensis,5,1
369,8166951,12,11,STATE_ADULT,arabiensis,1,1
369,8141289,12,17,STATE_ADULT,arabiensis,2,1
369,5775531,12,18,STATE_ADULT,arabiensis,11,1
369,7588789,12,8,STATE_INFECTIOUS,arabiensis,24,1
369,5664435,12,6,STATE_ADULT,arabiensis,15,1
369,8193393,12,18,STATE_ADULT,arabiensis,0,1
369,8015033,12,13,STATE_ADULT,arabiensis,7,1
369,8193341,12,11,STATE_ADULT,arabiensis,0,1
369,8088691,12,7,STATE_ADULT,arabiensis,4,1
369,8193289,12,18,STATE_ADULT,arabiensis,0,1
369,4463030,12,11,STATE_INFECTED,arabiensis,3,1
369,5665189,12,6,STATE_ADULT,arabiensis,15,1
369,7885397,12,6,STATE_ADULT,arabiensis,12,1
369,8193185,12,6,STATE_ADULT,arabiensis,0,1
369,7789536,12,13,STATE_ADULT,arabiensis,17,1
369,8093008,12,16,STATE_ADULT,arabiensis,5,1
369,8114613,12,11,STATE_ADULT,arabiensis,3,1
369,8193081,12,16,STATE_ADULT,arabiensis,0,1
369,8140899,12,7,STATE_ADULT,arabiensis,2,1
369,8088587,12,13,STATE_ADULT,arabiensis,4,1
369,8140847,12,17,STATE_ADULT,arabiensis,2,1
369,8166431,12,11,STATE_ADULT,arabiensis,1,1
369,8140639,12,16,STATE_ADULT,arabiensis,2,1
369,8192925,12,6,STATE_ADULT,arabiensis,0,1
369,8166379,12,6,STATE_ADULT,arabiensis,1,1
369,8192873,12,18,STATE_ADULT,arabiensis,0,1
369,7961993,12,11,STATE_ADULT,arabiensis,9,1
369,7849070,12,13,STATE_ADULT,arabiensis,15,1
369,8140483,12,8,STATE_ADULT,arabiensis,2,1
369,8038017,12,7,STATE_INFECTED,arabiensis,6,1
369,8140353,12,6,STATE_ADULT,arabiensis,2,1
369,8192717,12,16,STATE_ADULT,arabiensis,0,1
369,8166171,12,18,STATE_ADULT,arabiensis,1,1
369,8022257,12,6,STATE_ADULT,arabiensis,6,1
369,8061859,12,11,STATE_ADULT,arabiensis,5,1
369,7963371,12,18,STATE_ADULT,arabiensis,9,1
369,8192587,12,13,STATE_ADULT,arabiensis,0,1
369,8140249,12,11,STATE_ADULT,arabiensis,2,1
369,8140223,12,8,STATE_ADULT,arabiensis,2,1
369,8192509,12,11,STATE_ADULT,arabiensis,0,1
