
time,Node_ID,Before/After,RelationshipType,# of Males,# of Females,Male_Bin_Index_1,Male_Bin_Index_2,Male_Bin_Index_3,Male_Bin_Index_4,Male_Bin_Index_5,Male_Bin_Index_6,Male_Bin_Index_7,Male_Bin_Index_8,Male_Bin_Index_9,Male_Bin_Index_10,Male_Bin_Index_11,Male_Bin_Index_12,Male_Bin_Index_13,Male_Bin_Index_14,Male_Bin_Index_15,Male_Bin_Index_16,Male_Bin_Index_17,Male_Bin_Index_18,Male_Bin_Index_19,Male_Bin_Index_20,Female_Bin_Index_1,Female_Bin_Index_2,Female_Bin_Index_3,Female_Bin_Index_4,Female_Bin_Index_5,Female_Bin_Index_6,Female_Bin_Index_7,Female_Bin_Index_8,Female_Bin_Index_9,Female_Bin_Index_10,Female_Bin_Index_11,Female_Bin_Index_12,Female_Bin_Index_13,Female_Bin_Index_14,Female_Bin_Index_15,Female_Bin_Index_16,Female_Bin_Index_17,Female_Bin_Index_18,Female_Bin_Index_19,Female_Bin_Index_20
57,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
57,1,AFTER,COMMERCIAL,0,0,0,0,0,0
58,1,BEFORE,TRANSITORY,3,27,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,7,0,1,0,0,3,0,1,1,0,1,0,0,0,0,0,2
58,1,AFTER,TRANSITORY,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,1,0,0,3,0,1,1,0,1,0,0,0,0,0,2
58,1,BEFORE,INFORMAL,20,17,0,1,3,4,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,2,3,1,2,1,1
58,1,AFTER,INFORMAL,14,11,0,1,2,4,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,1,2,1,1
58,1,BEFORE,MARITAL,14,7,0,0,0,1,0,1,0,1,1,1,1,1,2,1,2,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
58,1,AFTER,MARITAL,14,7,0,0,0,1,0,1,0,1,1,1,1,1,2,1,2,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
58,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
58,1,AFTER,COMMERCIAL,0,0,0,0,0,0
59,1,BEFORE,TRANSITORY,9,29,1,1,1,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,3,7,0,2,0,0,3,0,2,1,0,1,0,0,0,0,0,2
59,1,AFTER,TRANSITORY,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,2,0,0,2,0,2,1,0,1,0,0,0,0,0,2
59,1,BEFORE,INFORMAL,20,16,0,1,2,6,3,2,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,0,2,3,1,2,1,1
59,1,AFTER,INFORMAL,15,11,0,1,2,4,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,2,1,1
59,1,BEFORE,MARITAL,14,9,0,0,0,1,0,1,0,1,1,1,1,1,2,1,2,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0
59,1,AFTER,MARITAL,11,6,0,0,0,1,0,1,0,1,1,1,1,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
59,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
59,1,AFTER,COMMERCIAL,0,0,0,0,0,0
60,1,BEFORE,TRANSITORY,5,25,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,1,4,0,0,2,0,2,1,0,1,0,0,0,0,0,2
60,1,AFTER,TRANSITORY,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,3,0,0,2,0,2,1,0,1,0,0,0,0,0,2
60,1,BEFORE,INFORMAL,20,15,1,2,2,4,4,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,2,3,1,2,1,1
60,1,AFTER,INFORMAL,17,12,1,2,2,3,3,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,1,2,1,1
60,1,BEFORE,MARITAL,11,6,0,0,0,1,0,1,0,1,1,1,1,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
60,1,AFTER,MARITAL,11,6,0,0,0,1,0,1,0,1,1,1,1,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
60,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
60,1,AFTER,COMMERCIAL,0,0,0,0,0,0
61,1,BEFORE,TRANSITORY,7,26,2,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,5,2,5,0,3,0,0,3,0,2,1,0,1,0,0,0,0,0,2
61,1,AFTER,TRANSITORY,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,0,1,0,0,3,0,2,1,0,1,0,0,0,0,0,2
61,1,BEFORE,INFORMAL,24,17,1,2,2,6,4,1,2,2,0,1,1,1,0,0,0,0,0,0,1,0,0,2,0,0,2,2,0,0,1,0,0,0,0,0,2,3,1,2,1,1
61,1,AFTER,INFORMAL,17,10,1,1,0,6,3,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,2,1,1
61,1,BEFORE,MARITAL,13,6,0,0,0,1,0,1,0,1,1,1,1,0,1,0,2,0,3,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
61,1,AFTER,MARITAL,13,6,0,0,0,1,0,1,0,1,1,1,1,0,1,0,2,0,3,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
61,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
61,1,AFTER,COMMERCIAL,0,0,0,0,0,0
62,1,BEFORE,TRANSITORY,2,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,4,1,4,0,1,2,0,4,0,2,1,0,1,0,0,0,0,0,2
62,1,AFTER,TRANSITORY,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3,0,0,2,0,4,0,2,1,0,1,0,0,0,0,0,2
62,1,BEFORE,INFORMAL,20,14,1,1,1,6,3,1,2,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,2,2,1,2,1,1
62,1,AFTER,INFORMAL,16,10,1,1,1,4,3,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,2,1,1
62,1,BEFORE,MARITAL,13,8,0,0,0,1,0,1,0,1,1,1,1,0,1,0,2,0,3,0,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,3,0,0,0,0,0,0
62,1,AFTER,MARITAL,10,5,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
62,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
62,1,AFTER,COMMERCIAL,0,0,0,0,0,0
63,1,BEFORE,TRANSITORY,9,35,1,0,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,4,6,4,0,2,0,4,0,2,1,0,1,0,0,0,0,0,2
63,1,AFTER,TRANSITORY,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,2,0,2,0,3,0,2,1,0,1,0,0,0,0,0,2
63,1,BEFORE,INFORMAL,23,17,1,1,2,4,4,1,2,0,2,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,1,1,1,0,0,0,2,2,1,2,1,1
63,1,AFTER,INFORMAL,16,10,1,1,2,3,4,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,2,1,1
63,1,BEFORE,MARITAL,11,5,0,0,0,1,0,1,0,0,0,2,1,0,0,0,2,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
63,1,AFTER,MARITAL,11,5,0,0,0,1,0,1,0,0,0,2,1,0,0,0,2,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
63,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
63,1,AFTER,COMMERCIAL,0,0,0,0,0,0
64,1,BEFORE,TRANSITORY,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,8,2,1,2,0,3,0,2,1,0,1,0,0,0,0,0,2
64,1,AFTER,TRANSITORY,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,8,2,1,2,0,3,0,2,1,0,1,0,0,0,0,0,2
64,1,BEFORE,INFORMAL,24,15,1,3,3,4,5,2,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,2,2,1,2,1,1
64,1,AFTER,INFORMAL,18,9,0,3,3,4,2,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1
64,1,BEFORE,MARITAL,12,6,0,0,0,1,0,1,1,0,0,2,1,0,0,0,2,0,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
64,1,AFTER,MARITAL,10,4,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
64,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
64,1,AFTER,COMMERCIAL,0,0,0,0,0,0
65,1,BEFORE,TRANSITORY,4,36,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,9,3,2,2,0,3,0,2,1,0,1,0,0,0,0,0,2
65,1,AFTER,TRANSITORY,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,3,2,2,0,3,0,2,1,0,1,0,0,0,0,0,2
65,1,BEFORE,INFORMAL,23,14,0,4,3,4,2,1,3,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,2,1,2,1,1
65,1,AFTER,INFORMAL,22,13,0,4,3,4,2,1,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1
65,1,BEFORE,MARITAL,10,4,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
65,1,AFTER,MARITAL,10,4,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
65,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
65,1,AFTER,COMMERCIAL,0,0,0,0,0,0
66,1,BEFORE,TRANSITORY,2,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,8,3,2,2,1,3,0,2,1,1,1,0,0,0,0,0,2
66,1,AFTER,TRANSITORY,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,8,3,2,2,1,3,0,2,1,1,1,0,0,0,0,0,2
66,1,BEFORE,INFORMAL,31,17,0,4,3,7,3,2,5,3,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,2,4,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1
66,1,AFTER,INFORMAL,26,12,0,3,2,4,3,2,5,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1
66,1,BEFORE,MARITAL,11,5,0,0,0,0,0,1,1,0,0,1,1,0,0,0,3,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
66,1,AFTER,MARITAL,10,4,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
66,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
66,1,AFTER,COMMERCIAL,0,0,0,0,0,0
67,1,BEFORE,TRANSITORY,6,40,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,8,3,2,2,1,3,1,2,1,1,1,0,0,0,0,0,2
67,1,AFTER,TRANSITORY,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,2,2,2,1,3,1,2,1,1,1,0,0,0,0,0,2
67,1,BEFORE,INFORMAL,34,18,0,4,2,5,3,4,6,4,1,2,0,1,2,0,0,0,0,0,0,0,0,1,2,1,5,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1
67,1,AFTER,INFORMAL,30,14,0,4,1,5,1,4,6,4,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1
67,1,BEFORE,MARITAL,11,4,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
67,1,AFTER,MARITAL,11,4,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
67,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
67,1,AFTER,COMMERCIAL,0,0,0,0,0,0
68,1,BEFORE,TRANSITORY,5,41,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,7,2,3,2,1,3,1,2,1,1,1,0,0,0,0,0,3
68,1,AFTER,TRANSITORY,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,2,3,2,1,3,1,2,1,1,1,0,0,0,0,0,3
68,1,BEFORE,INFORMAL,34,21,1,5,2,5,2,4,6,4,0,2,0,1,2,0,0,0,0,0,0,0,1,1,2,1,5,0,0,1,1,0,0,0,0,0,2,2,1,2,1,1
68,1,AFTER,INFORMAL,25,12,1,3,2,4,2,3,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1
68,1,BEFORE,MARITAL,12,4,0,0,0,0,0,1,1,0,0,1,1,1,0,0,2,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
68,1,AFTER,MARITAL,12,4,0,0,0,0,0,1,1,0,0,1,1,1,0,0,2,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
68,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
68,1,AFTER,COMMERCIAL,0,0,0,0,0,0
69,1,BEFORE,TRANSITORY,3,42,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,8,2,3,3,1,3,1,2,1,1,1,1,0,0,0,0,3
69,1,AFTER,TRANSITORY,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,1,3,3,1,3,1,2,1,1,1,1,0,0,0,0,3
69,1,BEFORE,INFORMAL,30,22,2,3,4,5,2,3,5,3,0,1,0,0,1,0,1,0,0,0,0,0,4,1,0,1,3,1,1,0,0,1,0,1,0,0,2,2,1,2,1,1
69,1,AFTER,INFORMAL,17,9,2,1,3,1,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,1,1
69,1,BEFORE,MARITAL,12,5,0,0,0,0,0,1,1,0,0,1,1,1,0,0,2,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
69,1,AFTER,MARITAL,9,2,0,0,0,0,0,1,1,0,0,1,1,1,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
69,1,AFTER,COMMERCIAL,0,0,0,0,0,0
70,1,BEFORE,TRANSITORY,5,45,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,8,1,4,4,2,3,1,2,1,1,1,1,0,0,0,0,3
70,1,AFTER,TRANSITORY,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,4,1,4,4,2,3,1,2,1,1,1,1,0,0,0,0,3
70,1,BEFORE,INFORMAL,25,13,2,1,4,2,4,2,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1,2,1,1
70,1,AFTER,INFORMAL,21,9,2,1,3,2,3,2,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,1,1
70,1,BEFORE,MARITAL,10,2,0,0,0,0,0,1,1,0,0,1,1,1,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70,1,AFTER,MARITAL,10,2,0,0,0,0,0,1,1,0,0,1,1,1,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
70,1,AFTER,COMMERCIAL,0,0,0,0,0,0
71,1,BEFORE,TRANSITORY,6,45,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,4,1,6,4,2,3,2,2,1,1,1,1,0,0,0,0,3
71,1,AFTER,TRANSITORY,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,0,5,4,2,3,1,2,1,1,1,1,0,0,0,0,3
71,1,BEFORE,INFORMAL,33,14,2,2,3,2,6,4,6,2,2,3,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,2,1,2,1,1
71,1,AFTER,INFORMAL,27,8,2,1,3,2,6,2,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1
71,1,BEFORE,MARITAL,10,2,0,0,0,0,0,1,1,0,0,1,1,1,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71,1,AFTER,MARITAL,10,2,0,0,0,0,0,1,1,0,0,1,1,1,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
71,1,AFTER,COMMERCIAL,0,0,0,0,0,0
72,1,BEFORE,TRANSITORY,5,40,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,4,1,5,4,2,3,1,2,1,1,1,1,0,0,0,0,3
72,1,AFTER,TRANSITORY,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,5,3,2,3,1,2,1,1,1,1,0,0,0,0,3
72,1,BEFORE,INFORMAL,29,10,2,1,3,2,7,2,5,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,2,1,1
72,1,AFTER,INFORMAL,27,8,2,1,3,2,7,2,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,1,1
72,1,BEFORE,MARITAL,10,2,0,0,0,0,0,1,1,0,0,1,1,1,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72,1,AFTER,MARITAL,10,2,0,0,0,0,0,1,1,0,0,1,1,1,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
72,1,AFTER,COMMERCIAL,0,0,0,0,0,0
73,1,BEFORE,TRANSITORY,4,41,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,2,6,4,2,3,1,2,2,1,1,1,0,0,0,0,3
73,1,AFTER,TRANSITORY,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,6,4,2,3,1,2,2,1,1,1,0,0,0,0,3
73,1,BEFORE,INFORMAL,28,11,2,1,3,3,7,2,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,1,2,1,1
73,1,AFTER,INFORMAL,26,9,2,1,3,3,6,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,1,1
73,1,BEFORE,MARITAL,10,2,0,0,0,0,0,1,1,0,0,1,1,1,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73,1,AFTER,MARITAL,10,2,0,0,0,0,0,1,1,0,0,1,1,1,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
73,1,AFTER,COMMERCIAL,0,0,0,0,0,0
74,1,BEFORE,TRANSITORY,8,41,0,0,1,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7,4,1,6,4,2,4,1,2,2,1,1,1,0,0,0,0,3
74,1,AFTER,TRANSITORY,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,5,4,2,4,1,2,2,0,1,1,0,0,0,0,3
74,1,BEFORE,INFORMAL,31,11,2,1,3,3,6,3,4,1,3,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,2,1,1
74,1,AFTER,INFORMAL,26,6,1,1,3,3,6,3,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1
74,1,BEFORE,MARITAL,10,4,0,0,0,0,0,1,1,0,0,1,1,1,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
74,1,AFTER,MARITAL,8,2,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
74,1,AFTER,COMMERCIAL,0,0,0,0,0,0
75,1,BEFORE,TRANSITORY,8,38,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,5,4,2,4,1,2,2,0,1,1,0,0,0,0,3
75,1,AFTER,TRANSITORY,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,5,3,2,4,0,2,2,0,1,1,0,0,0,0,3
75,1,BEFORE,INFORMAL,31,6,2,1,3,4,6,5,2,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1
75,1,AFTER,INFORMAL,31,6,2,1,3,4,6,5,2,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1
75,1,BEFORE,MARITAL,9,2,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75,1,AFTER,MARITAL,9,2,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
75,1,AFTER,COMMERCIAL,0,0,0,0,0,0
76,1,BEFORE,TRANSITORY,9,36,2,0,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,2,4,3,1,5,3,2,4,0,2,2,0,1,1,0,0,0,0,3
76,1,AFTER,TRANSITORY,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,5,2,2,4,0,2,2,0,0,1,0,0,0,0,3
76,1,BEFORE,INFORMAL,38,11,2,2,3,4,6,6,3,1,6,3,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,1
76,1,AFTER,INFORMAL,34,7,1,2,2,3,5,6,3,1,6,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,1
76,1,BEFORE,MARITAL,9,2,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76,1,AFTER,MARITAL,9,2,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
76,1,AFTER,COMMERCIAL,0,0,0,0,0,0
77,1,BEFORE,TRANSITORY,11,32,1,3,2,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,4,1,0,6,3,2,4,0,2,2,0,0,1,0,0,0,0,3
77,1,AFTER,TRANSITORY,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,4,0,1,2,0,0,1,0,0,0,0,3
77,1,BEFORE,INFORMAL,39,15,1,2,3,3,5,6,3,2,8,3,0,0,1,1,1,0,0,0,0,0,0,0,2,1,1,0,1,0,2,2,0,0,0,0,0,1,0,2,2,1
77,1,AFTER,INFORMAL,32,8,1,2,1,3,4,6,2,1,8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,2,1
77,1,BEFORE,MARITAL,9,3,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77,1,AFTER,MARITAL,8,2,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77,1,BEFORE,COMMERCIAL,0,0,0,0,0,0
77,1,AFTER,COMMERCIAL,0,0,0,0,0,0
78,1,BEFORE,TRANSITORY,4,24,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,3,1,4,0,1,2,0,0,1,0,0,0,0,3
