Time,NodeID,Alleles,VectorPopulation,STATE_MALE,VectorPopulationNumDied,MaleNumDied,VectorPopulationAvgAgeAtDeath,MaleAvgAgeAtDeath
645,1,X1,811035,404712,97881,48684,8.34609,8.33654
645,1,X2,406699,202283,48823,24479,8.32182,8.35953
645,1,Y1,0,368850,0,44604,0,8.33643
645,1,Y2,0,238145,0,28559,0,8.35642
646,1,X1,810179,404889,97654,48374,8.33848,8.29698
646,1,X2,407269,202575,48422,23998,8.38305,8.28498
646,1,Y1,0,368987,0,44017,0,8.30681
646,1,Y2,0,238477,0,28355,0,8.27156
647,1,X1,809431,404506,97763,48719,8.34406,8.34785
647,1,X2,406321,202660,49521,24286,8.35379,8.3236
647,1,Y1,0,368923,0,44254,0,8.29338
647,1,Y2,0,238243,0,28751,0,8.41122
648,1,X1,809393,404979,97645,48223,8.33577,8.29774
648,1,X2,405765,202582,49101,24358,8.34382,8.31686
648,1,Y1,0,369354,0,44116,0,8.29064
648,1,Y2,0,238207,0,28465,0,8.3251
649,1,X1,809228,404981,97075,48566,8.28336,8.36091
649,1,X2,406058,202656,48331,24157,8.35983,8.29834
649,1,Y1,0,369384,0,44268,0,8.32484
649,1,Y2,0,238253,0,28455,0,8.36391
650,1,X1,809534,405076,97050,48551,8.33059,8.29837
650,1,X2,406292,202508,48760,24397,8.33199,8.32533
650,1,Y1,0,369147,0,44395,0,8.33562
650,1,Y2,0,238437,0,28553,0,8.26348
651,1,X1,808909,405065,97610,48478,8.3066,8.31243
651,1,X2,406595,202647,48470,24125,8.33466,8.46388
651,1,Y1,0,369059,0,44205,0,8.35448
651,1,Y2,0,238653,0,28398,0,8.37562
652,1,X1,809479,405427,97043,48703,8.35287,8.35499
652,1,X2,406633,202732,48609,24201,8.29957,8.2911
652,1,Y1,0,369250,0,44294,0,8.35732
652,1,Y2,0,238909,0,28610,0,8.29734
653,1,X1,809121,405306,97598,48405,8.30737,8.33844
653,1,X2,405987,203048,49250,24239,8.39352,8.38822
653,1,Y1,0,369449,0,44309,0,8.3555
653,1,Y2,0,238905,0,28335,0,8.35433
654,1,X1,808959,405588,97571,48428,8.33189,8.355
654,1,X2,405795,202853,48807,24453,8.32788,8.25792
654,1,Y1,0,369644,0,44163,0,8.30659
654,1,Y2,0,238797,0,28718,0,8.34679
655,1,X1,809284,405645,96712,48617,8.28333,8.34428
655,1,X2,405762,203129,48796,24090,8.29849,8.39095
655,1,Y1,0,369324,0,44197,0,8.36545
655,1,Y2,0,239450,0,28510,0,8.35089
656,1,X1,808993,405580,97221,48489,8.32622,8.29784
656,1,X2,405171,203119,48815,24335,8.34668,8.30886
656,1,Y1,0,369272,0,44225,0,8.28733
656,1,Y2,0,239427,0,28599,0,8.32347
657,1,X1,809596,405729,96814,48648,8.33637,8.33093
657,1,X2,405770,203383,48320,24375,8.39402,8.27791
657,1,Y1,0,369616,0,44271,0,8.32665
657,1,Y2,0,239496,0,28752,0,8.29257
658,1,X1,811068,405227,96406,48958,8.36468,8.33802
658,1,X2,405856,203152,48950,24523,8.37865,8.35289
658,1,Y1,0,368693,0,44992,0,8.30332
658,1,Y2,0,239686,0,28489,0,8.40563
659,1,X1,810594,404740,97726,48906,8.34144,8.35585
659,1,X2,406040,203147,48832,24200,8.28838,8.38996
659,1,Y1,0,368962,0,44207,0,8.33508
659,1,Y2,0,238925,0,28899,0,8.41617
660,1,X1,810205,405303,97400,48214,8.31671,8.35289
660,1,X2,405775,203026,49024,24536,8.31009,8.32919
660,1,Y1,0,369443,0,44130,0,8.34072
660,1,Y2,0,238886,0,28620,0,8.35133
661,1,X1,810009,405372,97298,48494,8.34539,8.31897
661,1,X2,405625,202910,48650,24325,8.28876,8.34204
661,1,Y1,0,369372,0,44113,0,8.29817
661,1,Y2,0,238910,0,28706,0,8.37048
662,1,X1,810099,405349,97182,48832,8.32476,8.3563
662,1,X2,405507,202840,48588,24514,8.3669,8.29657
662,1,Y1,0,369491,0,44486,0,8.36088
662,1,Y2,0,238698,0,28860,0,8.29851
663,1,X1,809903,405312,97049,48383,8.35699,8.30682
663,1,X2,405993,203176,48409,24378,8.30726,8.3024
663,1,Y1,0,369618,0,44092,0,8.28998
663,1,Y2,0,238870,0,28669,0,8.32896
664,1,X1,809575,405322,97152,48809,8.34585,8.3713
664,1,X2,405733,203058,48662,24331,8.34725,8.33702
664,1,Y1,0,369262,0,44537,0,8.36044
664,1,Y2,0,239118,0,28603,0,8.35905
665,1,X1,808975,405478,96925,48571,8.33809,8.31953
665,1,X2,405809,203243,48887,24457,8.30779,8.31476
665,1,Y1,0,369552,0,44451,0,8.34132
665,1,Y2,0,239169,0,28577,0,8.28156
666,1,X1,809792,405405,96368,48334,8.34254,8.31963
666,1,X2,406694,202874,48264,24391,8.35633,8.35365
666,1,Y1,0,369538,0,43979,0,8.36922
666,1,Y2,0,238741,0,28746,0,8.27263
667,1,X1,808852,405161,97682,48396,8.35052,8.39214
667,1,X2,406192,203234,49100,24301,8.34289,8.33159
667,1,Y1,0,369506,0,44258,0,8.38036
667,1,Y2,0,238889,0,28439,0,8.35873
668,1,X1,808516,405165,97477,48597,8.3233,8.35428
668,1,X2,406304,203331,48739,24169,8.32959,8.31284
668,1,Y1,0,369146,0,44284,0,8.30657
668,1,Y2,0,239350,0,28482,0,8.3933
669,1,X1,808677,404815,96922,48608,8.34369,8.36838
669,1,X2,406791,203206,48496,24446,8.24429,8.37544
669,1,Y1,0,368866,0,44475,0,8.36796
669,1,Y2,0,239155,0,28579,0,8.37507
670,1,X1,809128,404574,97104,48979,8.2882,8.36387
670,1,X2,406408,203255,48958,24356,8.2794,8.26893
670,1,Y1,0,368585,0,44653,0,8.3512
670,1,Y2,0,239244,0,28682,0,8.30298
671,1,X1,809981,404534,96889,48722,8.36439,8.316
671,1,X2,406621,203272,48795,24360,8.30599,8.31039
671,1,Y1,0,368515,0,44304,0,8.27993
671,1,Y2,0,239291,0,28778,0,8.36677
672,1,X1,810141,404774,96381,48527,8.35441,8.30773
672,1,X2,407197,203613,48229,24248,8.34054,8.33368
672,1,Y1,0,368851,0,44150,0,8.30231
672,1,Y2,0,239536,0,28625,0,8.33806
673,1,X1,809887,404249,97126,48376,8.33915,8.39474
673,1,X2,407425,203471,48908,24521,8.27832,8.39521
673,1,Y1,0,368597,0,44148,0,8.37762
673,1,Y2,0,239123,0,28749,0,8.42144
674,1,X1,809423,404662,97392,48383,8.32297,8.3458
674,1,X2,407325,203629,48556,24242,8.3545,8.32468
674,1,Y1,0,369178,0,44025,0,8.353
674,1,Y2,0,239113,0,28600,0,8.31682
675,1,X1,809467,404722,96909,48618,8.35591,8.35254
675,1,X2,407041,204120,48969,24123,8.37348,8.31294
675,1,Y1,0,369960,0,43942,0,8.32882
675,1,Y2,0,238882,0,28799,0,8.35557
676,1,X1,809675,404368,96995,48259,8.31609,8.2982
676,1,X2,407105,204727,48763,24087,8.31231,8.38361
676,1,Y1,0,369988,0,44056,0,8.33535
676,1,Y2,0,239107,0,28290,0,8.31308
677,1,X1,810005,404516,97165,48307,8.33027,8.32186
677,1,X2,407045,204032,48779,24740,8.35722,8.35885
677,1,Y1,0,370035,0,44498,0,8.36732
677,1,Y2,0,238513,0,28549,0,8.28306
678,1,X1,809931,404852,97289,48404,8.3096,8.33518
678,1,X2,407061,203907,48703,24407,8.29828,8.38809
678,1,Y1,0,369904,0,44353,0,8.32751
678,1,Y2,0,238855,0,28458,0,8.39251
679,1,X1,809692,404512,97076,48381,8.34498,8.33056
679,1,X2,406848,204032,48784,24246,8.2804,8.31737
679,1,Y1,0,369990,0,43931,0,8.32055
679,1,Y2,0,238554,0,28696,0,8.33475
680,1,X1,810272,404780,96865,48246,8.34025,8.36378
680,1,X2,406230,204060,48719,24341,8.36635,8.33897
680,1,Y1,0,369813,0,44136,0,8.30923
680,1,Y2,0,239027,0,28451,0,8.42719
681,1,X1,810078,405403,96695,48469,8.34194,8.31631
681,1,X2,405912,203840,48427,24596,8.40936,8.35164
681,1,Y1,0,369992,0,44337,0,8.33175
681,1,Y2,0,239251,0,28728,0,8.32272
682,1,X1,810927,405079,96411,48926,8.35493,8.32373
682,1,X2,405815,203424,48625,24484,8.33183,8.3771
682,1,Y1,0,369655,0,44556,0,8.35041
682,1,Y2,0,238848,0,28854,0,8.32782
683,1,X1,811128,405047,97020,48582,8.32741,8.34223
683,1,X2,406042,203106,48394,24503,8.36569,8.33947
683,1,Y1,0,369449,0,44534,0,8.33853
683,1,Y2,0,238704,0,28551,0,8.34563
684,1,X1,811819,405008,97034,48773,8.35428,8.38962
684,1,X2,405855,203449,48584,24242,8.40151,8.33491
684,1,Y1,0,369628,0,44291,0,8.38658
684,1,Y2,0,238829,0,28724,0,8.34814
685,1,X1,811929,404736,97457,48572,8.36087,8.35185
685,1,X2,406117,203370,48499,24336,8.39533,8.38749
685,1,Y1,0,369340,0,44294,0,8.3277
685,1,Y2,0,238766,0,28614,0,8.41955
686,1,X1,811454,404327,97685,48576,8.32507,8.40695
686,1,X2,406190,203432,48907,24215,8.40191,8.41433
686,1,Y1,0,368816,0,44441,0,8.41097
686,1,Y2,0,238943,0,28350,0,8.40695
687,1,X1,810899,404693,97772,48449,8.35896,8.32125
687,1,X2,405491,203373,48958,24414,8.36787,8.45011
687,1,Y1,0,368834,0,44294,0,8.37895
687,1,Y2,0,239232,0,28569,0,8.34191
688,1,X1,811551,405227,96959,48399,8.343,8.33596
688,1,X2,405287,203275,48749,24584,8.34981,8.34506
688,1,Y1,0,369016,0,44327,0,8.34
688,1,Y2,0,239486,0,28656,0,8.33752
689,1,X1,811336,404531,97202,48686,8.34669,8.3248
689,1,X2,404656,203249,49038,24298,8.36863,8.37962
689,1,Y1,0,368561,0,44220,0,8.31787
689,1,Y2,0,239219,0,28764,0,8.38176
690,1,X1,811497,404319,96930,48424,8.33597,8.37855
690,1,X2,404421,203223,48370,24343,8.35737,8.40833
690,1,Y1,0,368710,0,44039,0,8.35269
690,1,Y2,0,238832,0,28728,0,8.44343
691,1,X1,811262,404629,97664,48472,8.29204,8.30593
691,1,X2,404190,203633,48888,24142,8.37633,8.3334
691,1,Y1,0,368984,0,44269,0,8.33217
691,1,Y2,0,239278,0,28345,0,8.28834
692,1,X1,809780,404489,98055,48787,8.33409,8.29588
692,1,X2,403836,203563,49139,24415,8.36055,8.33991
692,1,Y1,0,368944,0,44348,0,8.33708
692,1,Y2,0,239108,0,28854,0,8.26981
693,1,X1,810466,404624,97162,48403,8.32207,8.37727
693,1,X2,404112,203181,48474,24489,8.35386,8.27592
693,1,Y1,0,368977,0,44131,0,8.31622
693,1,Y2,0,238828,0,28761,0,8.38465
694,1,X1,809886,404192,97460,48553,8.35452,8.32379
694,1,X2,404500,203552,48612,24190,8.28649,8.4186
694,1,Y1,0,369100,0,44106,0,8.3663
694,1,Y2,0,238644,0,28637,0,8.33841
695,1,X1,809461,404109,97563,48579,8.33696,8.41993
695,1,X2,404851,203592,48229,24509,8.31278,8.3451
695,1,Y1,0,369084,0,44350,0,8.40074
695,1,Y2,0,238617,0,28738,0,8.38573
696,1,X1,809902,403970,96348,48500,8.34463,8.32276
696,1,X2,405022,203360,48444,24517,8.33866,8.42575
696,1,Y1,0,368729,0,44333,0,8.33997
696,1,Y2,0,238601,0,28684,0,8.38419
697,1,X1,809958,404405,97173,48070,8.33498,8.355
697,1,X2,405266,203082,48681,24482,8.31965,8.40511
697,1,Y1,0,369126,0,44214,0,8.36604
697,1,Y2,0,238361,0,28338,0,8.38108
698,1,X1,809958,404864,97378,48079,8.31022,8.37031
698,1,X2,405876,203329,48386,24197,8.29573,8.27305
698,1,Y1,0,369631,0,43888,0,8.34846
698,1,Y2,0,238562,0,28388,0,8.32119
699,1,X1,809231,405023,97401,48480,8.32508,8.28822
699,1,X2,406311,203222,48721,24438,8.36044,8.30682
699,1,Y1,0,369332,0,44399,0,8.31735
699,1,Y2,0,238913,0,28519,0,8.25881
700,1,X1,809049,404999,97190,48592,8.36127,8.34413
700,1,X2,406373,203583,48836,24240,8.30735,8.34418
700,1,Y1,0,369715,0,44051,0,8.35236
700,1,Y2,0,238867,0,28781,0,8.33157
701,1,X1,809877,404665,96975,48774,8.34724,8.34746
701,1,X2,406783,203748,48379,24365,8.33969,8.31164
701,1,Y1,0,369550,0,44406,0,8.34489
701,1,Y2,0,238863,0,28733,0,8.32106
702,1,X1,809704,404913,97196,48311,8.3039,8.30357
702,1,X2,407242,203623,48694,24309,8.29564,8.28668
702,1,Y1,0,369199,0,44331,0,8.31477
702,1,Y2,0,239337,0,28289,0,8.27152
703,1,X1,810523,405468,96807,48157,8.30973,8.40013
703,1,X2,407557,203144,48873,24562,8.26407,8.36271
703,1,Y1,0,369386,0,44303,0,8.40325
703,1,Y2,0,239226,0,28416,0,8.36293
704,1,X1,809917,405594,96790,48468,8.35608,8.37214
704,1,X2,407633,203420,48788,24260,8.32481,8.26031
704,1,Y1,0,369575,0,44208,0,8.32234
704,1,Y2,0,239439,0,28520,0,8.35421
705,1,X1,809988,405233,96920,48961,8.31677,8.33964
705,1,X2,406822,203618,49126,24231,8.30633,8.26264
705,1,Y1,0,369617,0,44353,0,8.30196
705,1,Y2,0,239234,0,28839,0,8.33288
706,1,X1,809321,405693,97356,48540,8.29356,8.33115
706,1,X2,406671,203173,48876,24358,8.34937,8.37663
706,1,Y1,0,369338,0,44420,0,8.31859
706,1,Y2,0,239528,0,28478,0,8.38963
707,1,X1,809537,405703,97189,48602,8.33175,8.33412
707,1,X2,406601,203348,48827,24085,8.33412,8.38115
707,1,Y1,0,369464,0,43978,0,8.30679
707,1,Y2,0,239587,0,28709,0,8.41544
708,1,X1,808753,405057,96824,48656,8.37757,8.34203
708,1,X2,406609,203102,48278,24578,8.31128,8.37989
708,1,Y1,0,368959,0,44480,0,8.35207
708,1,Y2,0,239200,0,28754,0,8.35887
709,1,X1,809338,405044,96542,48629,8.3394,8.34549
709,1,X2,406926,203246,48366,24536,8.30261,8.35564
709,1,Y1,0,369123,0,44397,0,8.33227
709,1,Y2,0,239167,0,28768,0,8.37455
710,1,X1,809855,404921,96682,48515,8.37697,8.26332
710,1,X2,406935,203181,48388,24250,8.34261,8.40379
710,1,Y1,0,369055,0,44017,0,8.32331
710,1,Y2,0,239047,0,28748,0,8.28997
711,1,X1,810649,405045,96763,48467,8.3683,8.30526
711,1,X2,407075,203112,48871,24512,8.32539,8.34673
711,1,Y1,0,368901,0,44155,0,8.34191
711,1,Y2,0,239256,0,28824,0,8.28438
712,1,X1,811246,404625,96864,48678,8.3706,8.40269
712,1,X2,407084,202976,48578,24280,8.34699,8.31722
712,1,Y1,0,368373,0,44135,0,8.37988
712,1,Y2,0,239228,0,28823,0,8.36561
713,1,X1,810367,404906,97712,48591,8.34109,8.42623
713,1,X2,406589,202814,48892,24671,8.3465,8.40148
713,1,Y1,0,368289,0,44122,0,8.44887
713,1,Y2,0,239431,0,29140,0,8.371
714,1,X1,810244,404807,97634,48681,8.36169,8.35402
714,1,X2,406698,202730,48846,24543,8.33053,8.29336
714,1,Y1,0,368256,0,44294,0,8.32835
714,1,Y2,0,239281,0,28930,0,8.34186
715,1,X1,810098,404688,97168,48856,8.35131,8.35936
715,1,X2,406586,202566,48952,24217,8.33224,8.31916
715,1,Y1,0,367875,0,44390,0,8.37538
715,1,Y2,0,239379,0,28683,0,8.30063
716,1,X1,810304,405368,97028,48272,8.33844,8.28083
716,1,X2,406484,202128,48958,24597,8.38645,8.33252
716,1,Y1,0,367978,0,44216,0,8.32563
716,1,Y2,0,239518,0,28653,0,8.25606
717,1,X1,810546,405218,96831,48436,8.35853,8.33514
717,1,X2,406744,201866,48437,24544,8.31453,8.36966
717,1,Y1,0,368043,0,44151,0,8.37499
717,1,Y2,0,239041,0,28829,0,8.30351
718,1,X1,810284,405396,97515,48653,8.372,8.36762
718,1,X2,406476,202414,49043,23906,8.38945,8.32084
718,1,Y1,0,368184,0,44303,0,8.38573
718,1,Y2,0,239626,0,28256,0,8.29965
719,1,X1,810695,405676,96479,48081,8.36326,8.34868
719,1,X2,406405,202368,49173,24085,8.41944,8.33411
719,1,Y1,0,368391,0,43759,0,8.36758
719,1,Y2,0,239653,0,28407,0,8.30721
720,1,X1,809956,405608,97690,48652,8.3255,8.31863
720,1,X2,406214,202337,49062,24397,8.3924,8.35488
720,1,Y1,0,368524,0,44163,0,8.3279
720,1,Y2,0,239421,0,28886,0,8.33508
721,1,X1,809706,405705,97006,48607,8.32173,8.36618
721,1,X2,406176,202256,48528,24345,8.33243,8.36714
721,1,Y1,0,368396,0,44300,0,8.34578
721,1,Y2,0,239565,0,28652,0,8.39854
722,1,X1,811008,405976,96633,48527,8.32252,8.38795
722,1,X2,406664,202044,48389,24420,8.3445,8.32735
722,1,Y1,0,368592,0,43927,0,8.33018
722,1,Y2,0,239428,0,29020,0,8.4244
723,1,X1,810782,405993,97729,48611,8.31612,8.34169
723,1,X2,406588,202442,48949,23872,8.34722,8.34002
723,1,Y1,0,368896,0,43878,0,8.32173
723,1,Y2,0,239539,0,28605,0,8.37091
724,1,X1,809943,405744,97636,48607,8.34527,8.29523
724,1,X2,405887,202418,49088,24389,8.38325,8.32753
724,1,Y1,0,368538,0,44387,0,8.33138
724,1,Y2,0,239624,0,28609,0,8.26666
725,1,X1,809571,405788,97437,48757,8.31517,8.2879
725,1,X2,406053,202719,48835,24245,8.3444,8.39014
725,1,Y1,0,368963,0,43987,0,8.31032
725,1,Y2,0,239544,0,29015,0,8.33934
726,1,X1,808895,405603,97712,48697,8.3442,8.3498
726,1,X2,405813,202732,48854,24323,8.344,8.3345
726,1,Y1,0,368811,0,44245,0,8.34284
726,1,Y2,0,239524,0,28775,0,8.34756
727,1,X1,809429,405635,97121,48516,8.34849,8.38711
727,1,X2,405737,203109,49161,24218,8.32985,8.3248
727,1,Y1,0,368813,0,44159,0,8.36502
727,1,Y2,0,239931,0,28575,0,8.36843
728,1,X1,809970,405526,96809,48682,8.34113,8.32755
728,1,X2,406564,203080,48319,24342,8.32083,8.29295
728,1,Y1,0,368461,0,44255,0,8.35293
728,1,Y2,0,240145,0,28769,0,8.25924
729,1,X1,809884,405487,96990,48634,8.3775,8.38309
729,1,X2,406490,203075,48614,24191,8.29202,8.31888
729,1,Y1,0,368803,0,43910,0,8.35634
729,1,Y2,0,239759,0,28915,0,8.36998
