Time,NodeID,Gender,NumIndividuals,NumInfected,NodeProp=DiscoMatangaStatus
10451.6,9,F,13,11,BUSY
10451.6,8,M,14,9,BUSY
10451.6,8,F,16,12,BUSY
10451.6,7,M,0,0,OPEN
10451.6,7,F,0,0,OPEN
10451.6,6,M,0,0,OPEN
10451.6,6,F,0,0,OPEN
10451.6,5,M,0,0,OPEN
10451.6,5,F,0,0,OPEN
10451.6,4,M,0,0,OPEN
10451.6,4,F,0,0,OPEN
10451.6,3,M,0,0,OPEN
10451.6,3,F,0,0,OPEN
10451.6,2,M,0,0,OPEN
10451.6,2,F,0,0,OPEN
10451.6,1,M,16786,4846,OPEN
10451.6,1,F,16953,5574,OPEN
10458.7,11,M,0,0,OPEN
10458.7,11,F,0,0,OPEN
10458.7,10,M,0,0,OPEN
10458.7,10,F,0,0,OPEN
10458.7,9,M,0,0,OPEN
10458.7,9,F,0,0,OPEN
10458.7,8,M,0,0,OPEN
10458.7,8,F,0,0,OPEN
10458.7,7,M,0,0,BUSY
10458.7,7,F,0,0,BUSY
10458.7,6,M,0,0,BUSY
10458.7,6,F,0,0,BUSY
10458.7,5,M,0,0,BUSY
10458.7,5,F,0,0,BUSY
10458.7,4,M,0,0,BUSY
10458.7,4,F,0,0,BUSY
10458.7,3,M,0,0,BUSY
10458.7,3,F,0,0,BUSY
10458.7,2,M,0,0,BUSY
10458.7,2,F,0,0,BUSY
10458.7,1,M,16863,4887,OPEN
10458.7,1,F,17015,5617,OPEN
10465.7,11,M,0,0,BUSY
10465.7,11,F,0,0,BUSY
10465.7,10,M,0,0,BUSY
10465.7,10,F,0,0,BUSY
10465.7,9,M,0,0,BUSY
10465.7,9,F,0,0,BUSY
10465.7,8,M,0,0,BUSY
10465.7,8,F,0,0,BUSY
10465.7,7,M,15,8,BUSY
10465.7,7,F,15,4,BUSY
10465.7,6,M,14,6,BUSY
10465.7,6,F,16,10,BUSY
10465.7,5,M,15,8,BUSY
10465.7,5,F,15,6,BUSY
10465.7,4,M,17,9,BUSY
10465.7,4,F,12,10,BUSY
10465.7,3,M,19,10,BUSY
10465.7,3,F,11,7,BUSY
10465.7,2,M,13,11,BUSY
10465.7,2,F,17,8,BUSY
10465.7,1,M,16779,4843,OPEN
10465.7,1,F,16929,5570,OPEN
10472.7,11,M,17,10,BUSY
10472.7,11,F,13,6,BUSY
10472.7,10,M,17,12,BUSY
10472.7,10,F,13,8,BUSY
10472.7,9,M,18,9,BUSY
10472.7,9,F,11,7,BUSY
10472.7,8,M,16,5,BUSY
10472.7,8,F,14,8,BUSY
10472.7,7,M,15,8,BUSY
10472.7,7,F,15,5,BUSY
10472.7,6,M,14,6,BUSY
10472.7,6,F,16,10,BUSY
10472.7,5,M,15,8,BUSY
10472.7,5,F,15,8,BUSY
10472.7,4,M,17,9,BUSY
10472.7,4,F,12,11,BUSY
10472.7,3,M,19,10,BUSY
10472.7,3,F,11,7,BUSY
10472.7,2,M,13,11,BUSY
10472.7,2,F,17,8,BUSY
10472.7,1,M,16722,4818,OPEN
10472.7,1,F,16883,5540,OPEN
10479.7,11,M,17,10,BUSY
10479.7,11,F,13,6,BUSY
10479.7,10,M,17,12,BUSY
10479.7,10,F,13,8,BUSY
10479.7,9,M,18,9,BUSY
10479.7,9,F,11,7,BUSY
10479.7,8,M,16,6,BUSY
10479.7,8,F,14,8,BUSY
10479.7,7,M,0,0,OPEN
10479.7,7,F,0,0,OPEN
10479.7,6,M,0,0,OPEN
10479.7,6,F,0,0,OPEN
10479.7,5,M,0,0,OPEN
10479.7,5,F,0,0,OPEN
10479.7,4,M,0,0,OPEN
10479.7,4,F,0,0,OPEN
10479.7,3,M,0,0,OPEN
10479.7,3,F,0,0,OPEN
10479.7,2,M,0,0,OPEN
10479.7,2,F,0,0,OPEN
10479.7,1,M,16822,4868,OPEN
10479.7,1,F,16974,5585,OPEN
10486.7,11,M,0,0,OPEN
10486.7,11,F,0,0,OPEN
10486.7,10,M,0,0,OPEN
10486.7,10,F,0,0,OPEN
10486.7,9,M,0,0,OPEN
10486.7,9,F,0,0,OPEN
10486.7,8,M,0,0,OPEN
10486.7,8,F,0,0,OPEN
10486.7,7,M,0,0,BUSY
10486.7,7,F,0,0,BUSY
10486.7,6,M,0,0,BUSY
10486.7,6,F,0,0,BUSY
10486.7,5,M,0,0,BUSY
10486.7,5,F,0,0,BUSY
10486.7,4,M,0,0,BUSY
10486.7,4,F,0,0,BUSY
10486.7,3,M,0,0,BUSY
10486.7,3,F,0,0,BUSY
10486.7,2,M,0,0,BUSY
10486.7,2,F,0,0,BUSY
10486.7,1,M,16896,4902,OPEN
10486.7,1,F,17028,5616,OPEN
10493.8,11,M,0,0,BUSY
10493.8,11,F,0,0,BUSY
10493.8,10,M,0,0,BUSY
10493.8,10,F,0,0,BUSY
10493.8,9,M,0,0,BUSY
10493.8,9,F,0,0,BUSY
10493.8,8,M,0,0,BUSY
10493.8,8,F,0,0,BUSY
10493.8,7,M,20,10,BUSY
10493.8,7,F,10,8,BUSY
10493.8,6,M,12,6,BUSY
10493.8,6,F,18,11,BUSY
10493.8,5,M,19,9,BUSY
10493.8,5,F,11,7,BUSY
10493.8,4,M,20,11,BUSY
10493.8,4,F,10,5,BUSY
10493.8,3,M,14,9,BUSY
10493.8,3,F,16,11,BUSY
10493.8,2,M,18,11,BUSY
10493.8,2,F,12,7,BUSY
10493.8,1,M,16798,4846,OPEN
10493.8,1,F,16955,5566,OPEN
10500.8,11,M,16,9,BUSY
10500.8,11,F,14,9,BUSY
10500.8,10,M,22,12,BUSY
10500.8,10,F,8,8,BUSY
10500.8,9,M,13,8,BUSY
10500.8,9,F,17,11,BUSY
10500.8,8,M,17,7,BUSY
10500.8,8,F,13,7,BUSY
10500.8,7,M,20,11,BUSY
10500.8,7,F,10,8,BUSY
10500.8,6,M,12,6,BUSY
10500.8,6,F,18,11,BUSY
10500.8,5,M,19,9,BUSY
10500.8,5,F,11,7,BUSY
10500.8,4,M,20,11,BUSY
10500.8,4,F,10,5,BUSY
10500.8,3,M,14,9,BUSY
10500.8,3,F,16,11,BUSY
10500.8,2,M,18,11,BUSY
10500.8,2,F,12,7,BUSY
10500.8,1,M,16735,4819,OPEN
10500.8,1,F,16910,5532,OPEN
10507.8,11,M,16,9,BUSY
10507.8,11,F,14,9,BUSY
10507.8,10,M,21,11,BUSY
10507.8,10,F,8,8,BUSY
10507.8,9,M,13,8,BUSY
10507.8,9,F,17,11,BUSY
10507.8,8,M,17,7,BUSY
10507.8,8,F,13,7,BUSY
10507.8,7,M,0,0,OPEN
10507.8,7,F,0,0,OPEN
10507.8,6,M,0,0,OPEN
10507.8,6,F,0,0,OPEN
10507.8,5,M,0,0,OPEN
10507.8,5,F,0,0,OPEN
10507.8,4,M,0,0,OPEN
10507.8,4,F,0,0,OPEN
10507.8,3,M,0,0,OPEN
10507.8,3,F,0,0,OPEN
10507.8,2,M,0,0,OPEN
10507.8,2,F,0,0,OPEN
10507.8,1,M,16845,4880,OPEN
10507.8,1,F,17002,5583,OPEN
10514.8,11,M,0,0,OPEN
10514.8,11,F,0,0,OPEN
10514.8,10,M,0,0,OPEN
10514.8,10,F,0,0,OPEN
10514.8,9,M,0,0,OPEN
10514.8,9,F,0,0,OPEN
10514.8,8,M,0,0,OPEN
10514.8,8,F,0,0,OPEN
10514.8,7,M,0,0,BUSY
10514.8,7,F,0,0,BUSY
10514.8,6,M,0,0,BUSY
10514.8,6,F,0,0,BUSY
10514.8,5,M,0,0,BUSY
10514.8,5,F,0,0,BUSY
10514.8,4,M,0,0,BUSY
10514.8,4,F,0,0,BUSY
10514.8,3,M,0,0,BUSY
10514.8,3,F,0,0,BUSY
10514.8,2,M,0,0,BUSY
10514.8,2,F,0,0,BUSY
10514.8,1,M,16918,4921,OPEN
10514.8,1,F,17066,5621,OPEN
10521.8,11,M,0,0,BUSY
10521.8,11,F,0,0,BUSY
10521.8,10,M,0,0,BUSY
10521.8,10,F,0,0,BUSY
10521.8,9,M,0,0,BUSY
10521.8,9,F,0,0,BUSY
10521.8,8,M,0,0,BUSY
10521.8,8,F,0,0,BUSY
10521.8,7,M,12,5,BUSY
10521.8,7,F,18,11,BUSY
10521.8,6,M,18,10,BUSY
10521.8,6,F,12,6,BUSY
10521.8,5,M,15,8,BUSY
10521.8,5,F,15,10,BUSY
10521.8,4,M,13,7,BUSY
10521.8,4,F,17,6,BUSY
10521.8,3,M,12,5,BUSY
10521.8,3,F,18,11,BUSY
10521.8,2,M,18,10,BUSY
10521.8,2,F,12,6,BUSY
10521.8,1,M,16844,4883,OPEN
10521.8,1,F,16977,5571,OPEN
10528.9,11,M,15,5,BUSY
10528.9,11,F,15,8,BUSY
10528.9,10,M,18,10,BUSY
10528.9,10,F,12,7,BUSY
10528.9,9,M,15,9,BUSY
10528.9,9,F,15,7,BUSY
10528.9,8,M,16,11,BUSY
10528.9,8,F,14,9,BUSY
10528.9,7,M,12,5,BUSY
10528.9,7,F,18,11,BUSY
10528.9,6,M,18,10,BUSY
10528.9,6,F,12,7,BUSY
10528.9,5,M,14,7,BUSY
10528.9,5,F,15,10,BUSY
10528.9,4,M,13,7,BUSY
10528.9,4,F,17,8,BUSY
10528.9,3,M,12,5,BUSY
10528.9,3,F,18,12,BUSY
10528.9,2,M,18,10,BUSY
10528.9,2,F,12,6,BUSY
10528.9,1,M,16781,4846,OPEN
10528.9,1,F,16927,5537,OPEN
10535.9,11,M,15,5,BUSY
10535.9,11,F,15,9,BUSY
10535.9,10,M,18,10,BUSY
10535.9,10,F,12,7,BUSY
10535.9,9,M,15,9,BUSY
10535.9,9,F,15,7,BUSY
10535.9,8,M,16,11,BUSY
10535.9,8,F,14,9,BUSY
10535.9,7,M,0,0,OPEN
10535.9,7,F,0,0,OPEN
10535.9,6,M,0,0,OPEN
10535.9,6,F,0,0,OPEN
10535.9,5,M,0,0,OPEN
10535.9,5,F,0,0,OPEN
10535.9,4,M,0,0,OPEN
10535.9,4,F,0,0,OPEN
10535.9,3,M,0,0,OPEN
10535.9,3,F,0,0,OPEN
10535.9,2,M,0,0,OPEN
10535.9,2,F,0,0,OPEN
10535.9,1,M,16877,4893,OPEN
10535.9,1,F,17026,5592,OPEN
10542.9,11,M,0,0,OPEN
10542.9,11,F,0,0,OPEN
10542.9,10,M,0,0,OPEN
10542.9,10,F,0,0,OPEN
10542.9,9,M,0,0,OPEN
10542.9,9,F,0,0,OPEN
10542.9,8,M,0,0,OPEN
10542.9,8,F,0,0,OPEN
10542.9,7,M,0,0,BUSY
10542.9,7,F,0,0,BUSY
10542.9,6,M,0,0,BUSY
10542.9,6,F,0,0,BUSY
10542.9,5,M,0,0,BUSY
10542.9,5,F,0,0,BUSY
10542.9,4,M,0,0,BUSY
10542.9,4,F,0,0,BUSY
10542.9,3,M,0,0,BUSY
10542.9,3,F,0,0,BUSY
10542.9,2,M,0,0,BUSY
10542.9,2,F,0,0,BUSY
10542.9,1,M,16937,4927,OPEN
10542.9,1,F,17079,5624,OPEN
10549.9,11,M,0,0,BUSY
10549.9,11,F,0,0,BUSY
10549.9,10,M,0,0,BUSY
10549.9,10,F,0,0,BUSY
10549.9,9,M,0,0,BUSY
10549.9,9,F,0,0,BUSY
10549.9,8,M,0,0,BUSY
10549.9,8,F,0,0,BUSY
10549.9,7,M,14,10,BUSY
10549.9,7,F,16,11,BUSY
10549.9,6,M,15,7,BUSY
10549.9,6,F,15,8,BUSY
10549.9,5,M,21,11,BUSY
10549.9,5,F,9,7,BUSY
10549.9,4,M,18,6,BUSY
10549.9,4,F,12,8,BUSY
10549.9,3,M,16,3,BUSY
10549.9,3,F,14,6,BUSY
10549.9,2,M,18,7,BUSY
10549.9,2,F,12,10,BUSY
10549.9,1,M,16844,4889,OPEN
10549.9,1,F,17001,5581,OPEN
10556.9,11,M,16,8,BUSY
10556.9,11,F,14,11,BUSY
10556.9,10,M,18,7,BUSY
10556.9,10,F,12,9,BUSY
10556.9,9,M,17,12,BUSY
10556.9,9,F,13,9,BUSY
10556.9,8,M,17,8,BUSY
10556.9,8,F,13,7,BUSY
10556.9,7,M,14,10,BUSY
10556.9,7,F,16,11,BUSY
10556.9,6,M,15,7,BUSY
10556.9,6,F,15,9,BUSY
10556.9,5,M,21,11,BUSY
10556.9,5,F,9,7,BUSY
10556.9,4,M,18,7,BUSY
10556.9,4,F,12,8,BUSY
10556.9,3,M,16,4,BUSY
10556.9,3,F,14,6,BUSY
10556.9,2,M,18,7,BUSY
10556.9,2,F,12,10,BUSY
10556.9,1,M,16783,4862,OPEN
10556.9,1,F,16944,5543,OPEN
10564,11,M,16,9,BUSY
10564,11,F,14,12,BUSY
10564,10,M,18,7,BUSY
10564,10,F,12,9,BUSY
10564,9,M,17,12,BUSY
10564,9,F,13,9,BUSY
10564,8,M,17,8,BUSY
10564,8,F,13,7,BUSY
10564,7,M,0,0,OPEN
10564,7,F,0,0,OPEN
10564,6,M,0,0,OPEN
10564,6,F,0,0,OPEN
10564,5,M,0,0,OPEN
10564,5,F,0,0,OPEN
10564,4,M,0,0,OPEN
10564,4,F,0,0,OPEN
10564,3,M,0,0,OPEN
10564,3,F,0,0,OPEN
10564,2,M,0,0,OPEN
10564,2,F,0,0,OPEN
10564,1,M,16894,4911,OPEN
10564,1,F,17014,5588,OPEN
10571,11,M,0,0,OPEN
10571,11,F,0,0,OPEN
10571,10,M,0,0,OPEN
10571,10,F,0,0,OPEN
10571,9,M,0,0,OPEN
10571,9,F,0,0,OPEN
10571,8,M,0,0,OPEN
10571,8,F,0,0,OPEN
10571,7,M,0,0,BUSY
10571,7,F,0,0,BUSY
10571,6,M,0,0,BUSY
10571,6,F,0,0,BUSY
10571,5,M,0,0,BUSY
10571,5,F,0,0,BUSY
10571,4,M,0,0,BUSY
10571,4,F,0,0,BUSY
10571,3,M,0,0,BUSY
10571,3,F,0,0,BUSY
10571,2,M,0,0,BUSY
10571,2,F,0,0,BUSY
10571,1,M,16965,4946,OPEN
10571,1,F,17063,5629,OPEN
10578,11,M,0,0,BUSY
10578,11,F,0,0,BUSY
10578,10,M,0,0,BUSY
10578,10,F,0,0,BUSY
10578,9,M,0,0,BUSY
10578,9,F,0,0,BUSY
10578,8,M,0,0,BUSY
10578,8,F,0,0,BUSY
10578,7,M,14,6,BUSY
10578,7,F,16,9,BUSY
10578,6,M,19,15,BUSY
10578,6,F,11,6,BUSY
10578,5,M,18,10,BUSY
10578,5,F,12,8,BUSY
10578,4,M,21,12,BUSY
10578,4,F,9,6,BUSY
10578,3,M,12,6,BUSY
10578,3,F,18,11,BUSY
10578,2,M,19,12,BUSY
10578,2,F,11,8,BUSY
10578,1,M,16866,4887,OPEN
10578,1,F,16991,5590,OPEN
10585,11,M,19,11,BUSY
10585,11,F,11,10,BUSY
10585,10,M,14,8,BUSY
10585,10,F,16,12,BUSY
10585,9,M,16,8,BUSY
10585,9,F,14,9,BUSY
10585,8,M,21,13,BUSY
10585,8,F,9,6,BUSY
10585,7,M,14,7,BUSY
10585,7,F,16,9,BUSY
10585,6,M,19,15,BUSY
10585,6,F,11,6,BUSY
10585,5,M,18,10,BUSY
10585,5,F,12,8,BUSY
10585,4,M,21,12,BUSY
10585,4,F,9,6,BUSY
10585,3,M,12,6,BUSY
10585,3,F,18,12,BUSY
10585,2,M,19,12,BUSY
10585,2,F,11,8,BUSY
10585,1,M,16798,4855,OPEN
10585,1,F,16947,5554,OPEN
10592,11,M,19,12,BUSY
10592,11,F,11,10,BUSY
10592,10,M,14,8,BUSY
10592,10,F,16,12,BUSY
10592,9,M,15,7,BUSY
10592,9,F,14,9,BUSY
10592,8,M,21,15,BUSY
10592,8,F,9,6,BUSY
10592,7,M,0,0,OPEN
10592,7,F,0,0,OPEN
10592,6,M,0,0,OPEN
10592,6,F,0,0,OPEN
10592,5,M,0,0,OPEN
10592,5,F,0,0,OPEN
10592,4,M,0,0,OPEN
10592,4,F,0,0,OPEN
10592,3,M,0,0,OPEN
10592,3,F,0,0,OPEN
10592,2,M,0,0,OPEN
10592,2,F,0,0,OPEN
10592,1,M,16894,4908,OPEN
10592,1,F,17031,5603,OPEN
10599.1,11,M,0,0,OPEN
10599.1,11,F,0,0,OPEN
10599.1,10,M,0,0,OPEN
10599.1,10,F,0,0,OPEN
10599.1,9,M,0,0,OPEN
10599.1,9,F,0,0,OPEN
10599.1,8,M,0,0,OPEN
10599.1,8,F,0,0,OPEN
10599.1,7,M,0,0,BUSY
10599.1,7,F,0,0,BUSY
10599.1,6,M,0,0,BUSY
10599.1,6,F,0,0,BUSY
10599.1,5,M,0,0,BUSY
10599.1,5,F,0,0,BUSY
10599.1,4,M,0,0,BUSY
10599.1,4,F,0,0,BUSY
10599.1,3,M,0,0,BUSY
10599.1,3,F,0,0,BUSY
10599.1,2,M,0,0,BUSY
10599.1,2,F,0,0,BUSY
10599.1,1,M,16972,4957,OPEN
10599.1,1,F,17086,5644,OPEN
10606.1,11,M,0,0,BUSY
10606.1,11,F,0,0,BUSY
10606.1,10,M,0,0,BUSY
10606.1,10,F,0,0,BUSY
10606.1,9,M,0,0,BUSY
10606.1,9,F,0,0,BUSY
10606.1,8,M,0,0,BUSY
10606.1,8,F,0,0,BUSY
10606.1,7,M,15,6,BUSY
10606.1,7,F,15,9,BUSY
10606.1,6,M,17,9,BUSY
10606.1,6,F,13,8,BUSY
10606.1,5,M,19,9,BUSY
10606.1,5,F,11,6,BUSY
10606.1,4,M,10,5,BUSY
10606.1,4,F,20,11,BUSY
10606.1,3,M,20,11,BUSY
10606.1,3,F,10,4,BUSY
10606.1,2,M,17,9,BUSY
10606.1,2,F,13,8,BUSY
10606.1,1,M,16879,4914,OPEN
10606.1,1,F,17011,5604,OPEN
10613.1,11,M,18,7,BUSY
10613.1,11,F,12,10,BUSY
10613.1,10,M,17,7,BUSY
10613.1,10,F,13,11,BUSY
10613.1,9,M,16,10,BUSY
10613.1,9,F,14,8,BUSY
10613.1,8,M,16,6,BUSY
10613.1,8,F,14,9,BUSY
10613.1,7,M,15,6,BUSY
10613.1,7,F,15,9,BUSY
10613.1,6,M,17,11,BUSY
10613.1,6,F,13,8,BUSY
10613.1,5,M,19,9,BUSY
10613.1,5,F,11,6,BUSY
10613.1,4,M,10,5,BUSY
10613.1,4,F,20,11,BUSY
10613.1,3,M,20,11,BUSY
10613.1,3,F,10,4,BUSY
10613.1,2,M,17,11,BUSY
10613.1,2,F,13,8,BUSY
10613.1,1,M,16819,4889,OPEN
10613.1,1,F,16964,5569,OPEN
10620.1,11,M,18,7,BUSY
10620.1,11,F,12,10,BUSY
10620.1,10,M,17,7,BUSY
10620.1,10,F,13,11,BUSY
10620.1,9,M,16,10,BUSY
10620.1,9,F,14,8,BUSY
10620.1,8,M,16,6,BUSY
10620.1,8,F,14,9,BUSY
10620.1,7,M,0,0,OPEN
10620.1,7,F,0,0,OPEN
10620.1,6,M,0,0,OPEN
10620.1,6,F,0,0,OPEN
10620.1,5,M,0,0,OPEN
10620.1,5,F,0,0,OPEN
10620.1,4,M,0,0,OPEN
10620.1,4,F,0,0,OPEN
10620.1,3,M,0,0,OPEN
10620.1,3,F,0,0,OPEN
10620.1,2,M,0,0,OPEN
10620.1,2,F,0,0,OPEN
10620.1,1,M,16923,4944,OPEN
10620.1,1,F,17051,5619,OPEN
10627.1,11,M,0,0,OPEN
10627.1,11,F,0,0,OPEN
10627.1,10,M,0,0,OPEN
10627.1,10,F,0,0,OPEN
10627.1,9,M,0,0,OPEN
10627.1,9,F,0,0,OPEN
10627.1,8,M,0,0,OPEN
10627.1,8,F,0,0,OPEN
10627.1,7,M,0,0,BUSY
10627.1,7,F,0,0,BUSY
10627.1,6,M,0,0,BUSY
10627.1,6,F,0,0,BUSY
10627.1,5,M,0,0,BUSY
10627.1,5,F,0,0,BUSY
10627.1,4,M,0,0,BUSY
10627.1,4,F,0,0,BUSY
10627.1,3,M,0,0,BUSY
10627.1,3,F,0,0,BUSY
10627.1,2,M,0,0,BUSY
10627.1,2,F,0,0,BUSY
10627.1,1,M,16993,4975,OPEN
10627.1,1,F,17109,5661,OPEN
10634.2,11,M,0,0,BUSY
10634.2,11,F,0,0,BUSY
10634.2,10,M,0,0,BUSY
10634.2,10,F,0,0,BUSY
10634.2,9,M,0,0,BUSY
10634.2,9,F,0,0,BUSY
10634.2,8,M,0,0,BUSY
10634.2,8,F,0,0,BUSY
10634.2,7,M,18,13,BUSY
10634.2,7,F,12,8,BUSY
10634.2,6,M,18,10,BUSY
10634.2,6,F,12,7,BUSY
10634.2,5,M,14,7,BUSY
10634.2,5,F,16,12,BUSY
10634.2,4,M,20,12,BUSY
10634.2,4,F,10,9,BUSY
10634.2,3,M,17,12,BUSY
10634.2,3,F,13,9,BUSY
10634.2,2,M,20,10,BUSY
10634.2,2,F,10,7,BUSY
10634.2,1,M,16902,4917,OPEN
10634.2,1,F,17049,5620,OPEN
10641.2,11,M,17,9,BUSY
10641.2,11,F,13,6,BUSY
10641.2,10,M,17,11,BUSY
10641.2,10,F,13,9,BUSY
10641.2,9,M,12,7,BUSY
10641.2,9,F,18,11,BUSY
10641.2,8,M,13,4,BUSY
10641.2,8,F,17,9,BUSY
10641.2,7,M,18,13,BUSY
10641.2,7,F,12,8,BUSY
10641.2,6,M,18,10,BUSY
10641.2,6,F,12,9,BUSY
10641.2,5,M,14,7,BUSY
10641.2,5,F,16,12,BUSY
10641.2,4,M,20,12,BUSY
10641.2,4,F,10,9,BUSY
10641.2,3,M,17,12,BUSY
10641.2,3,F,13,10,BUSY
10641.2,2,M,20,10,BUSY
10641.2,2,F,10,7,BUSY
10641.2,1,M,16849,4884,OPEN
10641.2,1,F,16986,5582,OPEN
10648.2,11,M,17,9,BUSY
10648.2,11,F,13,6,BUSY
10648.2,10,M,17,11,BUSY
10648.2,10,F,13,9,BUSY
10648.2,9,M,12,7,BUSY
10648.2,9,F,18,12,BUSY
10648.2,8,M,13,4,BUSY
10648.2,8,F,17,9,BUSY
10648.2,7,M,0,0,OPEN
10648.2,7,F,0,0,OPEN
10648.2,6,M,0,0,OPEN
10648.2,6,F,0,0,OPEN
10648.2,5,M,0,0,OPEN
10648.2,5,F,0,0,OPEN
10648.2,4,M,0,0,OPEN
10648.2,4,F,0,0,OPEN
10648.2,3,M,0,0,OPEN
10648.2,3,F,0,0,OPEN
10648.2,2,M,0,0,OPEN
10648.2,2,F,0,0,OPEN
10648.2,1,M,16961,4948,OPEN
10648.2,1,F,17065,5636,OPEN
10655.2,11,M,0,0,OPEN
10655.2,11,F,0,0,OPEN
10655.2,10,M,0,0,OPEN
10655.2,10,F,0,0,OPEN
10655.2,9,M,0,0,OPEN
10655.2,9,F,0,0,OPEN
10655.2,8,M,0,0,OPEN
10655.2,8,F,0,0,OPEN
10655.2,7,M,0,0,BUSY
10655.2,7,F,0,0,BUSY
10655.2,6,M,0,0,BUSY
10655.2,6,F,0,0,BUSY
10655.2,5,M,0,0,BUSY
10655.2,5,F,0,0,BUSY
10655.2,4,M,0,0,BUSY
10655.2,4,F,0,0,BUSY
10655.2,3,M,0,0,BUSY
10655.2,3,F,0,0,BUSY
10655.2,2,M,0,0,BUSY
10655.2,2,F,0,0,BUSY
10655.2,1,M,17028,4980,OPEN
10655.2,1,F,17135,5680,OPEN
10662.2,11,M,0,0,BUSY
10662.2,11,F,0,0,BUSY
10662.2,10,M,0,0,BUSY
10662.2,10,F,0,0,BUSY
10662.2,9,M,0,0,BUSY
10662.2,9,F,0,0,BUSY
10662.2,8,M,0,0,BUSY
10662.2,8,F,0,0,BUSY
10662.2,7,M,15,6,BUSY
10662.2,7,F,15,11,BUSY
10662.2,6,M,15,6,BUSY
10662.2,6,F,15,6,BUSY
10662.2,5,M,23,8,BUSY
10662.2,5,F,7,2,BUSY
10662.2,4,M,11,6,BUSY
10662.2,4,F,19,11,BUSY
10662.2,3,M,18,9,BUSY
10662.2,3,F,12,8,BUSY
10662.2,2,M,22,14,BUSY
10662.2,2,F,8,6,BUSY
10662.2,1,M,16926,4932,OPEN
10662.2,1,F,17073,5637,OPEN
10669.3,11,M,18,10,BUSY
10669.3,11,F,12,8,BUSY
10669.3,10,M,12,8,BUSY
10669.3,10,F,18,14,BUSY
10669.3,9,M,17,8,BUSY
10669.3,9,F,13,8,BUSY
10669.3,8,M,17,9,BUSY
10669.3,8,F,13,9,BUSY
10669.3,7,M,15,6,BUSY
10669.3,7,F,15,11,BUSY
10669.3,6,M,15,6,BUSY
10669.3,6,F,15,6,BUSY
10669.3,5,M,23,8,BUSY
10669.3,5,F,7,2,BUSY
10669.3,4,M,11,6,BUSY
10669.3,4,F,19,11,BUSY
10669.3,3,M,18,9,BUSY
10669.3,3,F,12,8,BUSY
10669.3,2,M,22,15,BUSY
10669.3,2,F,8,6,BUSY
10669.3,1,M,16873,4904,OPEN
10669.3,1,F,17029,5610,OPEN
10676.3,11,M,18,10,BUSY
10676.3,11,F,12,9,BUSY
10676.3,10,M,11,7,BUSY
10676.3,10,F,18,14,BUSY
10676.3,9,M,17,9,BUSY
10676.3,9,F,13,9,BUSY
10676.3,8,M,17,10,BUSY
10676.3,8,F,13,9,BUSY
10676.3,7,M,0,0,OPEN
10676.3,7,F,0,0,OPEN
10676.3,6,M,0,0,OPEN
10676.3,6,F,0,0,OPEN
10676.3,5,M,0,0,OPEN
10676.3,5,F,0,0,OPEN
10676.3,4,M,0,0,OPEN
10676.3,4,F,0,0,OPEN
10676.3,3,M,0,0,OPEN
10676.3,3,F,0,0,OPEN
10676.3,2,M,0,0,OPEN
10676.3,2,F,0,0,OPEN
10676.3,1,M,16991,4970,OPEN
10676.3,1,F,17106,5655,OPEN
10683.3,11,M,0,0,OPEN
10683.3,11,F,0,0,OPEN
10683.3,10,M,0,0,OPEN
10683.3,10,F,0,0,OPEN
10683.3,9,M,0,0,OPEN
10683.3,9,F,0,0,OPEN
10683.3,8,M,0,0,OPEN
10683.3,8,F,0,0,OPEN
10683.3,7,M,0,0,BUSY
10683.3,7,F,0,0,BUSY
10683.3,6,M,0,0,BUSY
10683.3,6,F,0,0,BUSY
10683.3,5,M,0,0,BUSY
10683.3,5,F,0,0,BUSY
10683.3,4,M,0,0,BUSY
10683.3,4,F,0,0,BUSY
10683.3,3,M,0,0,BUSY
10683.3,3,F,0,0,BUSY
10683.3,2,M,0,0,BUSY
10683.3,2,F,0,0,BUSY
10683.3,1,M,17062,5012,OPEN
10683.3,1,F,17161,5696,OPEN
10690.3,11,M,0,0,BUSY
10690.3,11,F,0,0,BUSY
10690.3,10,M,0,0,BUSY
10690.3,10,F,0,0,BUSY
10690.3,9,M,0,0,BUSY
10690.3,9,F,0,0,BUSY
10690.3,8,M,0,0,BUSY
10690.3,8,F,0,0,BUSY
10690.3,7,M,11,6,BUSY
10690.3,7,F,19,14,BUSY
10690.3,6,M,18,10,BUSY
10690.3,6,F,12,5,BUSY
10690.3,5,M,20,7,BUSY
10690.3,5,F,10,5,BUSY
10690.3,4,M,18,7,BUSY
10690.3,4,F,12,6,BUSY
10690.3,3,M,18,10,BUSY
10690.3,3,F,12,11,BUSY
10690.3,2,M,20,14,BUSY
10690.3,2,F,10,6,BUSY
10690.3,1,M,16961,4960,OPEN
10690.3,1,F,17095,5653,OPEN
10697.3,11,M,15,6,BUSY
10697.3,11,F,15,8,BUSY
10697.3,10,M,11,6,BUSY
10697.3,10,F,19,13,BUSY
10697.3,9,M,22,13,BUSY
10697.3,9,F,8,6,BUSY
10697.3,8,M,17,11,BUSY
10697.3,8,F,13,7,BUSY
10697.3,7,M,11,6,BUSY
10697.3,7,F,19,14,BUSY
10697.3,6,M,17,9,BUSY
10697.3,6,F,12,5,BUSY
10697.3,5,M,20,7,BUSY
10697.3,5,F,10,5,BUSY
