Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,*AAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
587,1,1003,7592,371,2835,4386,10389,10070,249007,319720,159860,2532,108,0,0,1055,0,774,252,0,26361.8,0.0823244,108,108,0,4386,2835,91,280,1743,681,108,6185,1583,13906,14024788,0,0,327,324
587,2,998,7514,605,4633,2276,10259,10245,248851,310840,155420,2568,163,0,0,985,0,702,292,0,26517.8,0.0868804,163,163,0,2276,4633,3,602,1186,1219,163,19583,5984,34639,34517956,0,0,736,739
587,3,1000,7535,542,4492,2501,10270,10162,248518,321120,160560,2631,154,0,0,940,0,715,283,0,26850.8,0.0848612,154,154,0,2501,4492,12,530,1301,1176,154,16377,4937,30915,28934432,0,0,601,660
587,4,999,7628,596,4760,2272,10448,10223,248930,309560,154780,2534,164,0,0,974,0,733,258,0,26438.8,0.0864378,164,164,0,2272,4760,7,589,1158,1212,164,19106,5537,34291,32141855,0,0,781,660
588,1,1002,7606,376,2830,4400,10240,10110,248848,328640,164320,2609,112,0,0,1011,0,706,285,0,26520.8,0.0824526,112,112,0,4400,2830,89,287,1796,701,112,6121,1554,13785,14068417,0,0,317,319
588,2,998,7502,595,4646,2261,10233,10321,249052,308800,154400,2541,188,0,0,952,0,698,269,0,26316.8,0.08531,188,188,0,2261,4646,6,589,1192,1161,188,19568,5766,34648,33132898,0,0,712,721
588,3,1001,7559,558,4477,2524,10290,10282,248929,290000,145000,2406,143,0,0,972,0,701,251,0,26439.8,0.0836159,143,143,0,2524,4477,11,547,1191,1072,143,16337,4943,30832,29174664,0,0,613,683
588,4,999,7642,596,4724,2322,10438,10243,249119,310160,155080,2560,188,0,0,990,0,699,276,0,26249.8,0.0854075,188,188,0,2322,4724,10,586,1158,1214,188,19011,5585,34232,31869724,0,0,783,637
589,1,1000,7622,374,2899,4349,10256,10143,248387,327880,163940,2589,110,0,0,977,0,697,264,0,26981.8,0.0806985,110,110,0,4349,2899,88,286,1771,708,110,6253,1575,14102,14388294,0,0,330,336
589,2,997,7528,599,4665,2264,10274,10291,248718,306160,153080,2504,190,0,0,941,0,685,230,0,26650.8,0.0852226,190,190,0,2264,4665,5,594,1157,1157,190,19594,5536,34633,32849568,0,0,701,725
589,3,1002,7615,542,4519,2554,10373,10090,248506,319360,159680,2605,182,0,0,1022,0,682,286,0,26862.8,0.0911716,182,182,0,2554,4519,14,528,1246,1177,182,16464,4858,31146,28725220,0,0,606,659
589,4,1001,7611,574,4740,2297,10438,10313,248766,320840,160420,2610,181,0,0,974,0,734,269,0,26602.8,0.0846329,181,181,0,2297,4740,6,568,1179,1250,181,18956,5643,34393,31467167,0,0,762,633
590,1,1000,7620,381,2871,4368,10266,10185,248843,324040,162020,2525,112,0,0,997,0,740,259,0,26525.8,0.0822915,112,112,0,4368,2871,87,294,1689,724,112,6240,1563,14159,14257442,0,0,335,341
590,2,999,7601,595,4660,2346,10298,10361,248967,305640,152820,2499,171,0,0,998,0,669,256,0,26401.8,0.0870484,171,171,0,2346,4660,5,590,1159,1169,171,19518,5580,34379,33360916,0,0,698,717
590,3,1000,7566,525,4573,2468,10331,10233,248533,326080,163040,2652,172,0,0,945,0,740,254,0,26835.8,0.0841143,172,172,0,2468,4573,13,512,1306,1174,172,16745,4686,31663,27925850,0,0,603,638
590,4,1001,7574,564,4707,2303,10496,10211,248737,300040,150020,2489,160,0,0,965,0,734,268,0,26631.8,0.0829159,160,160,0,2303,4707,8,556,1168,1161,160,18755,5702,34006,31941323,0,0,748,635
591,1,1001,7534,370,2851,4313,10263,10355,248727,336160,168080,2593,113,0,0,935,0,738,282,0,26641.8,0.0818595,113,113,0,4313,2851,93,277,1771,709,113,6220,1477,14081,13892850,0,0,324,331
591,2,1000,7669,606,4638,2425,10287,10199,249039,314120,157060,2572,180,0,0,1054,0,713,275,0,26329.8,0.0863819,180,180,0,2425,4638,6,600,1187,1205,180,19452,5624,34337,32783555,0,0,699,733
591,3,999,7599,536,4568,2495,10348,10255,248151,291760,145880,2391,135,0,0,985,0,709,243,0,27217.8,0.0822981,135,135,0,2495,4568,13,523,1191,1065,135,16688,4819,31559,28985316,0,0,611,660
591,4,1000,7586,574,4705,2307,10454,10116,248848,311240,155620,2548,162,0,0,994,0,698,283,0,26520.8,0.0887607,162,162,0,2307,4705,9,565,1175,1211,162,18499,5628,33903,31732719,0,0,751,641
592,1,1001,7468,353,2821,4294,10297,10351,248445,327560,163780,2511,108,0,0,960,0,750,276,0,26923.8,0.0792532,108,108,0,4294,2821,89,264,1654,749,108,6128,1494,13889,13900519,0,0,315,333
592,2,999,7601,592,4670,2339,10309,10235,248432,312920,156460,2638,183,0,0,961,0,739,291,0,26936.8,0.0838207,183,183,0,2339,4670,6,586,1263,1192,183,19375,5593,34152,33180823,0,0,704,716
592,3,999,7616,532,4536,2548,10347,10194,248641,313560,156780,2577,168,0,0,1037,0,739,278,0,26727.8,0.0932881,168,168,0,2548,4536,11,521,1209,1200,168,16620,4668,31578,28093142,0,0,588,649
592,4,1001,7536,570,4672,2294,10472,10028,248924,317640,158820,2607,167,0,0,988,0,764,276,0,26444.8,0.08521,167,167,0,2294,4672,9,561,1185,1255,167,18250,5495,33704,30916497,0,0,733,631
593,1,1002,7446,356,2825,4265,10388,10382,248723,325520,162760,2507,111,0,0,981,0,744,260,0,26645.8,0.0821949,111,111,0,4265,2825,90,266,1687,709,111,6089,1495,13931,14197999,0,0,307,335
593,2,999,7603,613,4647,2343,10337,10399,249029,306160,153080,2510,167,0,0,987,0,734,249,0,26339.8,0.0860819,167,167,0,2343,4647,2,611,1203,1140,167,19244,5707,33864,33746674,0,0,731,726
593,3,998,7572,527,4597,2448,10333,10264,248706,330760,165380,2697,166,0,0,958,0,737,266,0,26662.8,0.0852397,166,166,0,2448,4597,5,522,1299,1232,166,16842,4614,31917,27963612,0,0,581,638
593,4,1001,7547,582,4595,2370,10441,10150,248367,301560,150780,2498,173,0,0,1014,0,722,281,0,27001.8,0.0832538,173,173,0,2370,4595,8,574,1167,1158,173,17898,5349,33135,31125628,0,0,748,642
594,1,1002,7492,371,2824,4297,10380,10336,248633,321920,160960,2515,91,0,0,1036,0,709,283,0,26735.8,0.081856,91,91,0,4297,2824,109,262,1723,701,91,6107,1528,14071,14841516,0,0,310,360
594,2,999,7585,605,4628,2352,10436,10310,248892,308960,154480,2534,189,0,0,1005,0,736,288,0,26476.8,0.0860326,189,189,0,2352,4628,4,601,1197,1148,189,19026,5641,33755,33823648,0,0,721,711
594,3,997,7584,524,4605,2455,10364,10228,248845,285480,142740,2377,138,0,0,974,0,737,225,0,26523.8,0.0806106,138,138,0,2455,4605,9,515,1181,1058,138,16697,4632,31559,28360431,0,0,594,642
594,4,1002,7557,575,4633,2349,10472,10198,248838,306480,153240,2550,167,0,0,961,0,682,266,0,26530.8,0.0895402,167,167,0,2349,4633,10,565,1209,1174,167,17893,5293,33187,30683464,0,0,736,647
595,1,1001,7585,387,2820,4378,10368,10227,249126,325040,162520,2589,120,0,0,1026,0,658,272,0,26242.8,0.0830509,120,120,0,4378,2820,111,276,1740,729,120,6114,1563,14234,14943539,0,0,309,362
595,2,998,7500,593,4634,2273,10369,10327,248904,312960,156480,2578,182,0,0,954,0,774,266,0,26464.8,0.0856964,182,182,0,2273,4634,6,587,1204,1192,182,18984,5791,33859,33674072,0,0,714,725
595,3,999,7596,501,4586,2509,10364,10264,248674,308320,154160,2513,155,0,0,1039,0,782,246,0,26694.8,0.0929093,155,155,0,2509,4586,11,490,1207,1151,155,16632,4436,31544,26753912,0,0,577,611
595,4,1002,7501,571,4616,2314,10461,10144,248537,320800,160400,2596,186,0,0,921,0,692,286,0,26831.8,0.086566,186,186,0,2314,4616,13,558,1164,1246,186,17941,5328,33380,31085787,0,0,728,640
596,1,1001,7589,367,2797,4425,10348,10269,248681,322320,161160,2552,119,0,0,986,0,733,249,0,26687.8,0.080737,119,119,0,4425,2797,90,277,1712,721,119,6056,1437,14089,13917296,0,0,287,343
596,2,999,7519,572,4663,2284,10354,10248,248758,302680,151340,2494,167,0,0,984,0,720,245,0,26610.8,0.0845627,167,167,0,2284,4663,7,565,1150,1177,167,18944,5691,33944,32826680,0,0,694,716
596,3,999,7597,499,4598,2500,10385,10015,249045,323920,161960,2679,166,0,0,998,0,710,286,0,26323.8,0.0865813,166,166,0,2500,4598,6,493,1296,1217,166,16627,4478,31655,27255564,0,0,565,607
596,4,1001,7477,570,4595,2312,10453,10201,249169,301160,150580,2423,166,0,0,933,0,731,227,0,26199.8,0.0836401,166,166,0,2312,4595,12,558,1146,1111,166,17707,5410,33215,31891285,0,0,732,650
597,1,1001,7631,371,2774,4486,10390,10066,249048,320360,160180,2495,107,0,0,1003,0,705,253,0,26320.8,0.0827989,107,107,0,4486,2774,87,284,1690,698,107,6049,1405,13895,14202497,0,0,279,347
597,2,998,7504,549,4686,2269,10446,10233,248919,305000,152500,2525,178,0,0,951,0,714,253,0,26449.8,0.0879171,178,178,0,2269,4686,8,541,1203,1144,178,18641,5454,33323,31122978,0,0,655,681
597,3,999,7629,515,4553,2561,10358,10026,248968,291360,145680,2464,130,0,0,993,0,717,245,0,26400.8,0.0812662,130,130,0,2561,4553,9,506,1221,1113,130,16398,4570,31439,28674668,0,0,582,610
597,4,1002,7500,570,4526,2404,10478,10092,248835,304680,152340,2473,165,0,0,995,0,712,261,0,26533.8,0.0869961,165,165,0,2404,4526,6,564,1152,1156,165,17387,5335,32575,31322402,0,0,715,661
598,1,1001,7584,356,2783,4445,10325,10115,248643,327560,163780,2595,107,0,0,981,0,764,262,0,26725.8,0.0821599,107,107,0,4445,2783,77,279,1760,728,107,6035,1298,13893,13320902,0,0,269,337
598,2,998,7376,546,4601,2229,10505,10309,248669,305560,152780,2495,163,0,0,937,0,782,285,0,26699.8,0.0867205,163,163,0,2229,4601,8,538,1130,1202,163,18487,5487,33158,30708197,0,0,644,678
598,3,999,7557,501,4583,2473,10310,10055,248809,314120,157060,2579,155,0,0,942,0,730,286,0,26559.8,0.0906121,155,155,0,2473,4583,11,490,1265,1159,155,16503,4508,31722,27893533,0,0,570,607
598,4,1002,7539,581,4526,2432,10446,10248,248114,318360,159180,2611,173,0,0,964,0,663,260,0,27254.8,0.0870873,173,173,0,2432,4526,12,569,1218,1220,173,17302,5442,32639,32154391,0,0,721,668
599,1,1000,7565,347,2773,4445,10235,10252,248824,332320,166160,2549,106,0,0,976,0,736,260,0,26544.8,0.0815904,106,106,0,4445,2773,79,268,1744,699,106,5966,1249,13830,12703256,0,0,254,322
599,2,997,7500,541,4624,2335,10420,10338,248578,303120,151560,2504,167,0,0,1008,0,654,231,0,26790.8,0.0873797,167,167,0,2335,4624,8,533,1164,1173,167,18667,5515,33419,30725643,0,0,633,668
599,3,1000,7532,540,4570,2422,10237,10096,248291,323160,161580,2599,172,0,0,945,0,702,267,0,27077.8,0.0845529,172,172,0,2422,4570,9,531,1216,1211,172,16698,4729,32180,29262491,0,0,627,643
599,4,1003,7542,569,4504,2469,10453,10375,249109,302160,151080,2502,174,0,0,954,0,704,246,0,26259.8,0.0856098,174,174,0,2469,4504,12,557,1221,1107,174,17092,5410,32402,31534714,0,0,715,648
600,1,999,7547,346,2761,4440,10266,10270,248852,321920,160960,2527,104,0,0,971,0,698,290,0,26516.8,0.0798771,104,104,0,4440,2761,92,254,1718,705,104,5889,1344,13714,13229418,0,0,264,324
600,2,997,7414,513,4610,2291,10438,10333,248860,303160,151580,2529,172,0,0,963,0,790,258,0,26508.8,0.0883833,172,172,0,2291,4610,6,507,1195,1162,172,18369,5029,32920,29027804,0,0,590,613
600,3,1001,7489,540,4520,2429,10253,10192,249061,299760,149880,2461,126,0,0,944,0,721,266,0,26307.8,0.0837905,126,126,0,2429,4520,12,528,1202,1133,126,16414,4514,31541,30069223,0,0,621,637
600,4,1003,7584,582,4461,2541,10491,10368,249163,307160,153580,2520,170,0,0,1001,0,698,263,0,26205.8,0.0869068,170,170,0,2541,4461,12,570,1192,1158,170,17074,5477,32317,31826779,0,0,718,662
601,1,998,7479,341,2821,4317,10287,10391,249021,329400,164700,2551,101,0,0,902,0,731,238,0,26347.8,0.0823706,101,101,0,4317,2821,89,252,1726,724,101,5979,1308,13901,12834868,0,0,265,318
601,2,996,7500,522,4622,2356,10505,10356,248616,295160,147580,2475,153,0,0,995,0,653,256,0,26752.8,0.0874415,153,153,0,2356,4622,6,516,1166,1156,153,18484,5070,33224,29219820,0,0,607,652
601,3,1002,7491,557,4526,2408,10323,10155,248777,315320,157660,2538,184,0,0,960,0,726,233,0,26591.8,0.0877627,184,184,0,2408,4526,12,545,1198,1156,184,16518,4533,31727,29787660,0,0,644,637
601,4,1004,7622,592,4474,2556,10471,10305,248564,329360,164680,2682,184,0,0,989,0,681,270,0,26804.8,0.0853163,184,184,0,2556,4474,13,579,1290,1208,184,16887,5566,32122,32085656,0,0,730,663
602,1,999,7471,335,2752,4384,10282,10262,249205,328880,164440,2472,109,0,0,971,0,719,259,0,26163.8,0.0799871,109,109,0,4384,2752,92,243,1660,703,109,5819,1261,13494,13071223,0,0,264,302
602,2,998,7522,515,4625,2382,10509,10293,248890,303280,151640,2514,158,0,0,1022,0,755,246,0,26478.8,0.0906381,158,158,0,2382,4625,8,507,1187,1169,158,18490,4991,33327,28599089,0,0,601,646
602,3,1000,7405,554,4470,2381,10315,10260,248360,314040,157020,2549,183,0,0,936,0,711,314,0,27008.8,0.0843326,183,183,0,2381,4470,11,543,1180,1186,183,16316,4750,31436,30142136,0,0,665,632
602,4,1003,7610,579,4454,2577,10461,10215,248579,301880,150940,2499,171,0,0,1009,0,731,287,0,26789.8,0.0813844,171,171,0,2577,4454,12,567,1261,1067,171,16593,5453,31537,31843298,0,0,722,645
603,1,999,7579,328,2795,4456,10269,10244,248762,325240,162620,2488,96,0,0,1054,0,703,240,0,26606.8,0.0795541,96,96,0,4456,2795,81,247,1710,682,96,5903,1312,13655,12890350,0,0,266,297
603,2,999,7540,515,4678,2347,10528,10415,248307,313640,156820,2602,160,0,0,978,0,681,280,0,27061.8,0.0873079,160,160,0,2347,4678,11,504,1217,1225,160,18641,4920,33549,28490373,0,0,594,649
603,3,999,7452,562,4500,2390,10331,10252,248633,295880,147940,2453,135,0,0,969,0,682,242,0,26735.8,0.0860042,135,135,0,2390,4500,10,552,1210,1108,135,16342,4789,31457,31145790,0,0,672,634
603,4,1003,7627,585,4425,2617,10460,10272,248693,308200,154100,2556,175,0,0,965,0,709,239,0,26675.8,0.088743,175,175,0,2617,4425,10,575,1258,1123,175,16412,5564,31184,31922122,0,0,737,658
604,1,999,7608,330,2753,4525,10288,10250,248757,329760,164880,2652,93,0,0,995,0,717,248,0,26611.8,0.0818065,93,93,0,4525,2753,85,245,1794,765,93,5860,1386,13465,13118471,0,0,280,295
604,2,999,7556,538,4663,2355,10543,10295,249050,299160,149580,2499,159,0,0,950,0,697,238,0,26318.8,0.0862828,159,159,0,2355,4663,5,533,1208,1132,159,18595,5091,33434,29652752,0,0,592,674
604,3,999,7453,555,4512,2386,10335,10196,248989,312360,156180,2548,189,0,0,968,0,687,282,0,26379.8,0.0903601,189,189,0,2386,4512,14,541,1198,1161,189,16328,4487,31614,29487630,0,0,633,611
604,4,1003,7641,568,4424,2649,10463,10204,248433,325400,162700,2624,159,0,0,992,0,720,256,0,26935.8,0.0865534,159,159,0,2649,4424,10,558,1264,1201,159,16340,5387,31177,31298054,0,0,714,648
605,1,999,7690,350,2678,4662,10331,10237,248614,324960,162480,2540,106,0,0,1024,0,700,244,0,26754.8,0.0807004,106,106,0,4662,2678,88,262,1762,672,106,5752,1506,13297,13643002,0,0,296,312
605,2,998,7596,532,4687,2377,10505,10297,248487,308720,154360,2525,152,0,0,1021,0,737,241,0,26881.8,0.0879755,152,152,0,2377,4687,5,527,1181,1192,152,18723,4958,33821,28904251,0,0,574,668
605,3,1001,7526,557,4502,2467,10285,10282,249266,313760,156880,2569,173,0,0,1014,0,655,287,0,26102.8,0.084453,173,173,0,2467,4502,14,543,1204,1192,173,16274,4571,31494,29184275,0,0,653,620
605,4,1002,7624,565,4436,2623,10412,10236,248726,306840,153420,2527,172,0,0,965,0,702,280,0,26642.8,0.0827774,172,172,0,2623,4436,10,555,1270,1085,172,16079,5190,30785,30863618,0,0,720,638
606,1,999,7683,354,2618,4711,10278,10234,248580,322440,161220,2573,95,0,0,987,0,725,270,0,26788.8,0.0823324,95,95,0,4711,2618,89,265,1788,690,95,5613,1547,12997,14303376,0,0,311,315
606,2,999,7642,542,4736,2364,10512,10351,248857,314360,157180,2611,152,0,0,1020,0,713,257,0,26511.8,0.0870749,152,152,0,2364,4736,3,539,1208,1251,152,18946,5123,34205,29356284,0,0,574,685
606,3,1000,7509,562,4469,2478,10358,10204,248859,295560,147780,2501,142,0,0,988,0,741,266,0,26509.8,0.0831934,142,142,0,2478,4469,9,553,1215,1144,142,16049,4661,31224,30177680,0,0,669,625
606,4,1002,7600,564,4421,2615,10363,10270,249179,315240,157620,2574,158,0,0,1002,0,736,291,0,26189.8,0.0868295,158,158,0,2615,4421,11,553,1280,1136,158,15937,5181,30582,31272469,0,0,722,640
607,1,1001,7662,348,2607,4707,10347,10236,248397,348480,174240,2649,110,0,0,965,0,716,269,0,26971.8,0.0830813,110,110,0,4707,2607,94,254,1830,709,110,5581,1462,12910,13491818,0,0,303,303
607,2,999,7681,554,4759,2368,10508,10255,249103,303080,151540,2566,163,0,0,1024,0,722,265,0,26265.8,0.0843356,163,163,0,2368,4759,6,548,1248,1155,163,18860,5251,33982,30294848,0,0,592,696
607,3,1000,7539,569,4467,2503,10426,10174,249002,307920,153960,2539,187,0,0,1011,0,706,274,0,26366.8,0.0896933,187,187,0,2503,4467,10,559,1208,1144,187,16124,4698,31532,30356137,0,0,688,621
607,4,1000,7615,582,4384,2649,10408,10369,248235,319760,159880,2610,165,0,0,968,0,695,258,0,27133.8,0.0830788,165,165,0,2649,4384,12,570,1283,1162,165,15898,5106,30434,31243750,0,0,742,655
608,1,1002,7631,336,2583,4712,10390,10144,248498,323640,161820,2508,111,0,0,1012,0,800,242,0,26870.8,0.0773983,111,111,0,4712,2583,81,255,1772,625,111,5517,1378,12638,12984619,0,0,289,288
608,2,1000,7646,582,4679,2385,10475,10335,248741,307680,153840,2568,168,0,0,975,0,735,273,0,26627.8,0.0866628,168,168,0,2385,4679,6,576,1212,1188,168,18853,5322,33843,30408437,0,0,616,719
608,3,999,7490,582,4401,2507,10353,10320,248213,310520,155260,2575,172,0,0,966,0,733,281,0,27155.8,0.0856286,172,172,0,2507,4401,13,569,1251,1152,172,15747,4796,31059,31312247,0,0,706,644
608,4,999,7590,577,4331,2682,10418,10320,248771,307880,153940,2485,164,0,0,983,0,752,260,0,26597.8,0.0848566,164,164,0,2682,4331,9,568,1228,1093,164,15701,5062,30035,31626929,0,0,730,643
609,1,998,7694,359,2554,4781,10388,10168,248971,333760,166880,2602,88,0,0,1039,0,713,263,0,26397.8,0.0830267,88,88,0,4781,2554,93,266,1838,676,88,5404,1491,12532,13652398,0,0,310,304
609,2,999,7689,585,4650,2454,10490,10329,248842,316120,158060,2583,160,0,0,1013,0,702,268,0,26526.8,0.0865436,160,160,0,2454,4650,4,581,1176,1247,160,18810,5399,33927,30021671,0,0,608,735
609,3,1002,7560,602,4334,2624,10324,10360,248863,295600,147800,2444,172,0,0,1056,0,738,247,0,26505.8,0.0874525,172,172,0,2624,4334,12,590,1184,1088,172,15633,5007,30916,32727866,0,0,725,683
609,4,1001,7523,559,4349,2615,10485,10475,248813,305920,152960,2518,175,0,0,926,0,715,279,0,26555.8,0.08639,175,175,0,2615,4349,17,542,1266,1077,175,15655,4929,29676,31051364,0,0,718,630
610,1,997,7715,362,2513,4840,10389,10127,248680,336120,168060,2605,110,0,0,1010,0,726,263,0,26688.8,0.079092,110,110,0,4840,2513,101,261,1830,665,110,5289,1503,12173,13637815,0,0,312,300
610,2,1001,7639,585,4635,2419,10539,10335,248411,312000,156000,2592,179,0,0,952,0,720,280,0,26957.8,0.0839135,179,179,0,2419,4635,5,580,1245,1168,179,18685,5261,33642,29822406,0,0,602,733
610,3,1001,7526,589,4361,2576,10344,10334,249073,308920,154460,2591,180,0,0,973,0,743,265,0,26295.8,0.0896676,180,180,0,2576,4361,10,579,1302,1109,180,15462,4893,30717,32057555,0,0,719,669
610,4,1001,7529,563,4327,2639,10544,10505,248538,333600,166800,2615,172,0,0,989,0,698,286,0,26830.8,0.0868062,172,172,0,2639,4327,19,544,1286,1157,172,15685,5076,29682,32360069,0,0,718,649
611,1,997,7759,363,2513,4883,10380,10099,248703,335920,167960,2575,120,0,0,1029,0,734,248,0,26665.8,0.0794024,120,120,0,4883,2513,102,261,1805,650,120,5297,1471,12073,13806085,0,0,311,309
611,2,1000,7681,589,4674,2418,10536,10310,248675,316280,158140,2573,182,0,0,958,0,690,228,0,26693.8,0.086403,182,182,0,2418,4674,4,585,1214,1177,182,18665,5500,33744,31393083,0,0,627,744
611,3,1002,7493,572,4333,2588,10314,10302,248768,313000,156500,2543,167,0,0,958,0,728,262,0,26600.8,0.0851215,167,167,0,2588,4333,10,562,1257,1119,167,15148,4869,30396,31683756,0,0,727,646
611,4,1001,7628,571,4382,2675,10575,10346,249190,306840,153420,2518,157,0,0,1035,0,655,283,0,26178.8,0.0804279,157,157,0,2675,4382,13,558,1294,1067,157,15759,5074,29823,32964967,0,0,728,660
612,1,998,7629,370,2482,4777,10380,10271,248686,335160,167580,2608,99,0,0,909,0,772,266,0,26682.8,0.0793812,99,99,0,4777,2482,102,268,1868,641,99,5187,1455,11752,13922484,0,0,315,315
612,2,1000,7705,604,4616,2485,10569,10306,248438,310920,155460,2541,163,0,0,1031,0,749,259,0,26930.8,0.0843991,163,163,0,2485,4616,7,597,1175,1203,163,18457,5670,33312,32783463,0,0,665,756
612,3,1003,7500,563,4342,2595,10382,10351,249036,298080,149040,2467,166,0,0,972,0,716,249,0,26332.8,0.0849864,166,166,0,2595,4342,11,552,1209,1092,166,15080,4906,30253,31781482,0,0,707,628
612,4,999,7590,575,4325,2690,10555,10214,248558,310520,155260,2596,173,0,0,992,0,746,284,0,26810.8,0.0853173,173,173,0,2690,4325,11,564,1285,1138,173,15680,4881,29520,32023799,0,0,709,635
613,1,999,7655,349,2476,4830,10370,10214,248839,335840,167920,2512,104,0,0,991,0,716,250,0,26529.8,0.079612,104,104,0,4830,2476,105,244,1750,658,104,5157,1439,11655,13437230,0,0,301,299
613,2,1000,7717,607,4650,2460,10563,10344,248534,315640,157820,2640,190,0,0,992,0,714,266,0,26834.8,0.0866163,190,190,0,2460,4650,10,597,1295,1155,190,18436,5749,33308,33012854,0,0,668,760
613,3,1001,7554,561,4294,2699,10401,10264,248681,310080,155040,2526,168,0,0,1035,0,725,255,0,26687.8,0.0883412,168,168,0,2699,4294,10,551,1251,1107,168,14874,4739,29949,31088008,0,0,697,606
613,4,1000,7663,582,4280,2801,10546,10009,248782,313720,156860,2545,184,0,0,1070,0,754,243,0,26586.8,0.0863415,184,184,0,2801,4280,15,567,1267,1094,184,15635,4865,29250,32304765,0,0,722,642
614,1,1000,7658,334,2469,4855,10339,10263,248756,340440,170220,2598,123,0,0,985,0,720,262,0,26612.8,0.0789952,123,123,0,4855,2469,99,235,1862,613,123,5170,1358,11602,12788142,0,0,288,290
614,2,1000,7746,619,4667,2460,10543,10202,248780,320480,160240,2639,181,0,0,997,0,704,262,0,26588.8,0.085017,181,181,0,2460,4667,9,610,1241,1217,181,18605,5959,33592,34186482,0,0,690,772
614,3,1001,7557,555,4336,2666,10362,10323,248684,310960,155480,2608,167,0,0,1011,0,744,265,0,26684.8,0.0860673,167,167,0,2666,4336,12,543,1346,1095,167,14883,4626,29898,29694422,0,0,694,596
614,4,999,7630,588,4263,2779,10559,10119,248312,307080,153540,2591,155,0,0,972,0,718,288,0,27056.8,0.0847467,155,155,0,2779,4263,18,570,1353,1083,155,15576,4809,29069,32309243,0,0,720,638
615,1,1001,7643,330,2427,4886,10351,10203,248696,334360,167180,2549,82,0,0,1005,0,777,244,0,26672.8,0.0781716,82,82,0,4886,2427,98,232,1827,640,82,5110,1372,11394,12604479,0,0,289,294
615,2,1001,7652,608,4602,2442,10491,10327,248551,311240,155620,2551,198,0,0,958,0,770,281,0,26817.8,0.0829654,198,198,0,2442,4602,12,596,1224,1129,198,18339,5945,33195,34008235,0,0,695,761
615,3,999,7462,547,4270,2645,10347,10308,248827,301800,150900,2504,169,0,0,927,0,751,271,0,26541.8,0.0858141,169,169,0,2645,4270,15,532,1241,1094,169,14625,4434,29481,29071860,0,0,684,564
615,4,999,7645,567,4293,2785,10534,10086,248726,315880,157940,2541,194,0,0,1022,0,759,248,0,26642.8,0.0881098,194,194,0,2785,4293,21,546,1267,1080,194,15536,4579,28918,30827939,0,0,700,618
616,1,1001,7653,330,2437,4886,10432,10297,248537,326440,163220,2542,94,0,0,985,0,700,272,0,26831.8,0.0797725,94,94,0,4886,2437,100,230,1808,640,94,5143,1315,11339,12067121,0,0,277,284
616,2,1001,7602,591,4517,2494,10522,10247,248684,312880,156440,2517,177,0,0,1025,0,804,272,0,26684.8,0.0861642,177,177,0,2494,4517,11,580,1189,1151,177,17962,5618,32210,33058360,0,0,666,731
616,3,999,7477,543,4190,2744,10366,10253,248920,308400,154200,2465,152,0,0,990,0,737,240,0,26448.8,0.0879448,152,152,0,2744,4190,13,530,1246,1067,152,14318,4548,28713,28729916,0,0,671,573
616,4,999,7635,543,4369,2723,10465,10182,248706,318160,159080,2619,169,0,0,937,0,694,253,0,26662.8,0.0843445,169,169,0,2723,4369,22,521,1370,1080,169,15505,4633,28933,30621518,0,0,691,601
617,1,1001,7609,343,2447,4819,10495,10418,248542,341680,170840,2590,118,0,0,964,0,765,241,0,26826.8,0.082195,118,118,0,4819,2447,111,232,1876,596,118,5118,1349,11399,12531978,0,0,292,277
617,2,1002,7650,589,4532,2529,10494,10068,249049,317600,158800,2607,161,0,0,1012,0,727,239,0,26319.8,0.0852875,161,161,0,2529,4532,10,579,1245,1201,161,18156,5555,32462,32666389,0,0,665,739
617,3,999,7482,535,4172,2775,10374,10268,248757,316200,158100,2582,175,0,0,994,0,705,284,0,26611.8,0.0857612,175,175,0,2775,4172,14,521,1292,1115,175,14257,4514,28440,28081252,0,0,653,556
617,4,998,7591,571,4346,2674,10410,10279,248677,313360,156680,2513,162,0,0,951,0,748,247,0,26691.8,0.083803,162,162,0,2674,4346,26,545,1285,1066,162,15541,4736,28978,31251944,0,0,704,636
618,1,1001,7646,338,2464,4844,10478,10406,248841,335920,167960,2539,85,0,0,987,0,704,246,0,26527.8,0.0785143,85,85,0,4844,2464,115,223,1839,615,85,5050,1434,11352,12779899,0,0,296,275
