Time,NodeID,NumIndividuals,NumInfected,AvgInfectiousness,AvgParasiteDensity,AvgGametocyteDensity,AvgVariantFractionPfEMP1Major,AvgNumInfections,AvgInfectionClearedDuration,NumInfectionsCleared,NumHasFever,NumHasClinicalSymptoms,TotalUniqueGenomes,TotalUniqueBarcodes,UniqueGenomesLast_1_Years,UniqueBarcodesLast_1_Years,CurrentUniqueGenomes,CurrentUniqueBarcodes,CurrentNumInfections,NumBitesDeliveredCurrentInfections,NumBitesDeliveredMultipleCurrentInfections,NumNewInfectionsInLastYear,NumTotalRoots,FractionOfRootsPresentInLastYear,AAAAAAAAAAAAAAAAAAAAAAAA,TAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAT,TAAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
643,1,996,991,0.234855,586.977,78.4709,0.124048,6.18466,55.5966,110,37,81,19688,4,18417,4,2154,4,6129,4664,1096,51428,77,0.25974,1994,1097,1164,1874,0
643,2,1005,1005,0.532599,4508.58,455.549,0.0874527,7.95622,51.0779,199,228,370,13812,4,13808,4,4460,4,7996,5599,1737,37384,77,0.25974,3077,1252,1638,2029,0
643,3,999,998,0.479169,4375.99,420.963,0.0985144,7.97395,50.9207,156,183,341,14538,4,14536,4,4062,4,7958,5692,1667,40042,77,0.25974,2238,1367,1218,3135,0
643,4,1000,999,0.541524,5000.33,499.175,0.0915578,7.93293,49.3731,135,221,375,15133,4,15130,4,4298,4,7925,5606,1743,35766,77,0.25974,2283,1211,1652,2779,0
644,1,997,992,0.235552,709.986,78.1913,0.124082,6.18246,56.0321,109,44,82,19715,4,18355,4,2161,4,6133,4667,1095,51313,77,0.25974,2000,1099,1164,1870,0
644,2,1005,1005,0.527356,4532.88,440.645,0.0876497,7.96816,49.2739,157,225,369,13883,4,13879,4,4473,4,8008,5599,1749,37553,77,0.25974,3062,1237,1661,2048,0
644,3,998,997,0.485238,4557.32,414.973,0.0986772,7.97091,51.0253,143,207,340,14576,4,14572,4,4042,4,7947,5698,1654,40182,77,0.25974,2226,1359,1223,3139,0
644,4,1000,999,0.538102,4674.84,502.947,0.0917638,7.94194,51.5551,170,236,367,15198,4,15195,4,4300,4,7934,5603,1755,35938,77,0.25974,2276,1217,1669,2772,0
645,1,998,993,0.226634,609.213,71.6399,0.124108,6.14401,57.0386,136,37,73,19746,4,18308,4,2157,4,6101,4647,1086,51187,77,0.25974,2002,1086,1154,1859,0
645,2,1004,1004,0.52638,4419.99,453.246,0.0878426,7.95219,48.6532,173,229,357,13945,4,13941,4,4463,4,7984,5586,1751,37717,77,0.25974,3052,1222,1685,2025,0
645,3,997,997,0.483633,4495.04,420.938,0.0988584,7.9328,50.5862,177,209,342,14627,4,14623,4,4019,4,7909,5674,1651,40326,77,0.25974,2211,1346,1230,3122,0
645,4,1001,1000,0.541981,4807.27,490.053,0.0919499,7.931,48.5344,131,225,371,15237,4,15234,4,4288,4,7931,5616,1747,36056,77,0.25974,2279,1213,1664,2775,0
646,1,998,993,0.227237,673.1,71.3364,0.124172,6.143,55.7321,112,43,70,19778,4,18274,4,2165,4,6100,4638,1090,51096,77,0.25974,2008,1080,1157,1855,0
646,2,1003,1002,0.521845,4453.78,439.505,0.0880658,7.98403,49.9481,159,228,357,14019,4,14015,4,4461,4,8000,5595,1759,37898,77,0.25974,3042,1211,1703,2044,0
646,3,998,998,0.486825,4285.03,413.719,0.0990399,7.95291,52.9093,135,204,341,14671,4,14667,4,4009,4,7937,5692,1660,40483,77,0.25974,2212,1349,1239,3137,0
646,4,1001,1000,0.537638,4636.95,484.056,0.0921477,7.937,49.9909,138,224,371,15283,4,15280,4,4270,4,7937,5624,1749,36200,77,0.25974,2295,1207,1666,2769,0
647,1,999,995,0.218786,626.83,66.4969,0.124208,6.13166,55.8942,117,40,76,19809,4,18225,4,2162,4,6101,4637,1086,51002,77,0.25974,2006,1076,1164,1855,0
647,2,1002,1001,0.52437,4544.17,455.047,0.0882574,8.01299,52.7035,148,236,360,14092,4,14088,4,4470,4,8021,5597,1767,38077,77,0.25974,3041,1223,1719,2038,0
647,3,998,998,0.486184,4827.24,419.679,0.0991742,7.92886,49.2524,159,209,335,14719,4,14715,4,3989,4,7913,5678,1653,40616,77,0.25974,2199,1346,1232,3136,0
647,4,1001,1000,0.537477,4715.77,483.679,0.0923056,7.921,51.5914,171,223,378,15326,4,15323,4,4245,4,7921,5622,1737,36355,77,0.25974,2311,1194,1674,2742,0
648,1,999,995,0.21545,638.891,65.0445,0.124238,6.13065,55.517,110,41,72,19839,4,18182,4,2153,4,6100,4636,1084,50908,77,0.25974,2016,1069,1170,1845,0
648,2,1003,1003,0.51505,4430.29,443.463,0.0885184,8.00997,50.003,165,213,359,14154,4,14150,4,4476,4,8034,5606,1780,38245,77,0.25974,3049,1221,1736,2028,0
648,3,998,998,0.48717,4330.54,409.717,0.0992984,7.8998,51.7365,158,197,328,14755,4,14751,4,3962,4,7884,5670,1640,40745,77,0.25974,2197,1339,1227,3121,0
648,4,1000,999,0.533079,4613.15,473.839,0.0925279,7.9039,50.6356,177,218,359,15386,4,15383,4,4222,4,7896,5615,1728,36517,77,0.25974,2310,1178,1682,2726,0
649,1,998,995,0.208706,567.506,63.4122,0.12429,6.13668,57.9938,100,34,69,19870,4,18109,4,2157,4,6106,4629,1088,50813,77,0.25974,2024,1064,1168,1850,0
649,2,1003,1003,0.512581,4742.9,447.392,0.0888135,8.01595,49.9924,180,236,361,14219,4,14215,4,4473,4,8040,5613,1783,38428,77,0.25974,3040,1228,1740,2032,0
649,3,999,999,0.488267,5011.7,417.602,0.0994333,7.87387,50.4887,144,202,321,14786,4,14782,4,3932,4,7866,5680,1624,40864,77,0.25974,2199,1333,1224,3110,0
649,4,1000,999,0.535397,4656.04,476.372,0.0926959,7.91091,50.4556,169,214,355,15461,4,15458,4,4232,4,7903,5616,1728,36697,77,0.25974,2311,1187,1686,2719,0
650,1,997,993,0.203693,601.945,59.9656,0.124343,6.12387,56.8427,116,38,68,19898,4,18068,4,2161,4,6081,4611,1080,50719,77,0.25974,2014,1074,1168,1825,0
650,2,1002,1002,0.50028,4527.85,437.604,0.0890658,7.99601,51.1641,179,217,357,14287,4,14283,4,4450,4,8012,5586,1786,38589,77,0.25974,3032,1222,1738,2020,0
650,3,999,999,0.483065,4401.6,403.402,0.0995654,7.87988,47.0291,146,192,327,14832,4,14827,4,3910,4,7872,5692,1626,41015,77,0.25974,2188,1330,1228,3126,0
650,4,1002,1001,0.529052,4504.31,466.534,0.0929061,7.9041,50.384,153,199,351,15493,4,15490,4,4220,4,7912,5619,1739,36839,77,0.25974,2325,1189,1698,2700,0
651,1,997,993,0.197506,471.732,60.56,0.124377,6.143,53.0758,99,31,70,19934,4,18040,4,2166,4,6100,4624,1082,50681,77,0.25974,2029,1072,1173,1826,0
651,2,1002,1001,0.50259,4778.71,429.151,0.0893093,7.94805,51.1473,202,222,363,14337,4,14333,4,4403,4,7956,5551,1775,38735,77,0.25974,3012,1222,1724,1998,0
651,3,999,999,0.481605,5032.89,410.357,0.0996795,7.87588,50.9613,142,213,332,14877,4,14873,4,3902,4,7868,5689,1622,41153,77,0.25974,2176,1324,1222,3146,0
651,4,1002,1001,0.528361,4620.86,458.564,0.0930917,7.92408,50.6018,156,197,341,15557,4,15554,4,4215,4,7932,5646,1736,37015,77,0.25974,2329,1189,1708,2706,0
652,1,997,993,0.195601,552.983,56.2918,0.124423,6.12487,57.6429,126,41,73,19951,4,17989,4,2150,4,6082,4627,1070,50630,77,0.25974,2018,1072,1165,1827,0
652,2,1003,1003,0.492698,4594.36,417.293,0.0895493,7.94716,48.554,183,219,355,14409,4,14405,4,4412,4,7971,5565,1774,38927,77,0.25974,3023,1214,1739,1995,0
652,3,998,998,0.473998,4242.43,391.719,0.0998615,7.88076,52.1858,144,182,325,14921,4,14916,4,3886,4,7865,5682,1633,41294,77,0.25974,2180,1322,1225,3138,0
652,4,1002,1002,0.523543,4388.65,449.721,0.0932155,7.90719,50.0794,170,190,332,15600,4,15597,4,4180,4,7923,5652,1727,37179,77,0.25974,2326,1170,1716,2711,0
653,1,997,993,0.190766,415.29,57.7436,0.124463,6.13897,57.9702,109,32,68,19977,4,17923,4,2147,4,6096,4643,1071,50562,77,0.25974,2026,1076,1156,1838,0
653,2,1003,1003,0.495376,4581.78,405.108,0.0898205,7.95513,50.6096,154,210,354,14466,4,14462,4,4412,4,7979,5576,1773,39089,77,0.25974,3024,1217,1756,1982,0
653,3,998,998,0.470997,4846.31,394.218,0.100024,7.88076,53.5291,133,203,330,14965,4,14961,4,3875,4,7865,5680,1632,41426,77,0.25974,2190,1322,1218,3135,0
653,4,1002,1002,0.521167,4602.74,433.856,0.0933792,7.8992,52.2281,154,200,339,15662,4,15659,4,4189,4,7915,5635,1731,37325,77,0.25974,2323,1168,1727,2697,0
654,1,997,992,0.191086,544.056,53.8167,0.124513,6.12097,54.5328,122,43,73,19999,4,17892,4,2140,4,6072,4623,1067,50512,77,0.25974,2031,1069,1149,1823,0
654,2,1001,1001,0.489365,4561.7,392.909,0.0900879,7.93606,48.2174,165,219,355,14524,4,14520,4,4390,4,7944,5567,1751,39233,77,0.25974,2997,1211,1767,1969,0
654,3,998,997,0.466678,3974.95,378.376,0.100136,7.88465,53.7359,151,171,326,15028,4,15024,4,3888,4,7861,5667,1634,41574,77,0.25974,2183,1331,1218,3129,0
654,4,1004,1004,0.512576,4312.55,424.182,0.0935577,7.92629,51.8351,144,194,341,15726,4,15723,4,4195,4,7958,5673,1729,37496,77,0.25974,2332,1162,1752,2712,0
655,1,998,993,0.187541,456.739,54.9513,0.124569,6.10977,55.406,121,33,75,20032,4,17850,4,2153,4,6067,4613,1074,50463,77,0.25974,2035,1057,1151,1824,0
655,2,1001,999,0.488552,4423.28,383.719,0.0903256,7.98799,49.0112,156,219,360,14582,4,14578,4,4390,4,7980,5587,1757,39423,77,0.25974,2999,1221,1795,1965,0
655,3,998,998,0.468736,4481.25,375.056,0.100278,7.87074,51.6234,152,206,331,15066,4,15062,4,3870,4,7855,5667,1627,41719,77,0.25974,2176,1326,1219,3134,0
655,4,1003,1003,0.516,4528.81,409.193,0.0936869,7.90429,51.138,163,185,324,15776,4,15773,4,4172,4,7928,5652,1724,37636,77,0.25974,2314,1163,1763,2688,0
656,1,1000,996,0.18774,556.477,52.535,0.12459,6.09839,54.0269,121,45,75,20049,4,17806,4,2150,4,6074,4624,1076,50415,77,0.25974,2057,1064,1146,1807,0
656,2,1000,998,0.48735,4501.7,373.895,0.0905919,7.97595,50.4671,171,224,355,14653,4,14649,4,4377,4,7960,5587,1743,39587,77,0.25974,2992,1214,1791,1963,0
656,3,999,999,0.462167,3849.28,369.42,0.100372,7.83383,50.1743,170,185,335,15101,4,15097,4,3847,4,7826,5664,1602,41847,77,0.25974,2155,1318,1229,3124,0
656,4,1001,1001,0.513072,4287.04,402.634,0.093886,7.88911,51.3357,156,185,315,15815,4,15812,4,4145,4,7897,5634,1712,37778,77,0.25974,2327,1158,1752,2660,0
657,1,1000,996,0.183861,532.129,52.8557,0.12462,6.11345,56.2267,102,41,74,20079,4,17784,4,2157,4,6089,4630,1076,50396,77,0.25974,2070,1068,1155,1796,0
657,2,1000,997,0.48512,4339.12,367.064,0.0907939,7.94183,52.5202,173,206,342,14705,4,14701,4,4355,4,7918,5559,1732,39721,77,0.25974,2988,1193,1786,1951,0
657,3,1000,1000,0.46348,4061.62,359.279,0.100546,7.855,51.847,152,196,331,15158,4,15154,4,3853,4,7855,5676,1609,42019,77,0.25974,2147,1335,1242,3131,0
657,4,1000,1000,0.51542,4332.13,392.415,0.0940259,7.902,50.4614,149,192,318,15871,4,15868,4,4148,4,7902,5636,1713,37937,77,0.25974,2317,1163,1759,2663,0
658,1,1000,997,0.180593,619.458,51.7584,0.124656,6.12738,56.8571,112,48,78,20110,4,17768,4,2158,4,6109,4637,1081,50415,77,0.25974,2092,1072,1152,1793,0
658,2,1001,999,0.487248,4485.38,363.661,0.0910029,7.94494,50.1974,164,219,350,14777,4,14773,4,4370,4,7937,5571,1739,39895,77,0.25974,2990,1196,1795,1956,0
658,3,998,998,0.462545,3882.04,367.576,0.100677,7.84168,50.9583,135,184,324,15196,4,15192,4,3823,4,7826,5669,1594,42142,77,0.25974,2145,1323,1241,3117,0
658,4,1001,1001,0.51249,4242.71,386.95,0.0942057,7.90809,50.0605,157,199,322,15935,4,15932,4,4158,4,7916,5648,1715,38099,77,0.25974,2328,1152,1762,2674,0
659,1,1000,996,0.177944,617.824,51.5292,0.12469,6.14859,56.9337,98,49,90,20130,4,17707,4,2154,4,6124,4646,1086,50341,77,0.25974,2109,1069,1148,1798,0
659,2,1002,1001,0.490832,4317.2,357.356,0.0912394,7.94106,52.1768,152,203,349,14832,4,14827,4,4362,4,7949,5572,1745,40052,77,0.25974,2999,1194,1801,1955,0
659,3,997,997,0.46124,3843.71,357.044,0.100812,7.83952,52.5389,148,186,319,15251,4,15246,4,3818,4,7816,5674,1579,42281,77,0.25974,2131,1319,1237,3129,0
659,4,1001,1001,0.507461,4012.52,379.977,0.0944315,7.94805,49.3583,127,194,323,16002,4,15999,4,4182,4,7956,5678,1724,38265,77,0.25974,2351,1164,1776,2665,0
660,1,999,995,0.172905,778.128,49.7023,0.124729,6.16784,58.0661,104,56,95,20147,4,17651,4,2151,4,6137,4653,1094,50310,77,0.25974,2120,1070,1159,1788,0
660,2,1002,1001,0.48907,4546.91,361.687,0.091475,7.8971,49.2822,159,221,340,14871,4,14865,4,4340,4,7905,5546,1733,40166,77,0.25974,2971,1185,1802,1947,0
660,3,997,997,0.459166,3974.14,370.106,0.100931,7.84152,53.5609,154,177,312,15285,4,15281,4,3791,4,7818,5678,1570,42436,77,0.25974,2118,1332,1238,3130,0
660,4,1002,1002,0.502929,4154.15,375.749,0.0946007,7.92116,52.6771,180,212,338,16057,4,16054,4,4173,4,7937,5666,1711,38424,77,0.25974,2339,1153,1780,2665,0
661,1,1000,995,0.169672,774.836,49.4738,0.124758,6.15779,57.2103,129,51,97,20175,4,17637,4,2152,4,6127,4644,1095,50314,77,0.25974,2122,1073,1163,1769,0
661,2,1001,1000,0.488045,4302.82,355.47,0.0916882,7.904,49.7901,162,208,352,14921,4,14915,4,4320,4,7904,5553,1728,40335,77,0.25974,2961,1193,1804,1946,0
661,3,997,997,0.459185,3709.7,361.415,0.101013,7.82447,51.7051,167,176,306,15339,4,15335,4,3787,4,7801,5660,1571,42584,77,0.25974,2125,1319,1233,3124,0
661,4,1002,1002,0.497243,3848.05,370.182,0.0947823,7.92216,52.1009,166,194,336,16113,4,16110,4,4169,4,7938,5659,1714,38586,77,0.25974,2331,1163,1788,2656,0
662,1,1000,995,0.164006,899.127,45.8314,0.124798,6.15276,58.3036,126,60,98,20199,4,17589,4,2140,4,6122,4634,1100,50280,77,0.25974,2126,1077,1158,1761,0
662,2,1001,1000,0.487029,4615.27,360.374,0.0920019,7.887,48.6063,167,229,352,14983,4,14976,4,4314,4,7887,5532,1727,40481,77,0.25974,2945,1196,1804,1942,0
662,3,997,997,0.456698,3802.62,374.654,0.101133,7.80742,52.7244,166,172,310,15381,4,15376,4,3773,4,7784,5644,1570,42731,77,0.25974,2114,1314,1234,3122,0
662,4,1002,1001,0.50079,4276.64,369.028,0.094948,7.8951,51.5558,195,220,343,16172,4,16164,4,4145,4,7903,5640,1703,38740,77,0.25974,2322,1169,1784,2628,0
663,1,1000,995,0.164445,992.848,45.9345,0.124846,6.17387,57.6671,104,68,101,20223,4,17560,4,2140,4,6143,4645,1106,50269,77,0.25974,2141,1093,1163,1746,0
663,2,1000,999,0.486417,4359.92,359.417,0.0922199,7.87488,51.0497,161,211,350,15046,4,15039,4,4313,4,7867,5511,1729,40630,77,0.25974,2927,1191,1810,1939,0
663,3,997,997,0.453945,3512.63,360.456,0.10125,7.82046,52.8427,151,173,308,15418,4,15414,4,3746,4,7797,5667,1568,42894,77,0.25974,2105,1319,1227,3146,0
663,4,1003,1002,0.486283,3858.34,361.015,0.0951006,7.89621,51.0536,182,188,336,16255,4,16247,4,4160,4,7912,5640,1720,38922,77,0.25974,2336,1159,1793,2624,0
664,1,1000,994,0.159835,992.024,41.7987,0.124878,6.17606,56.501,124,62,108,20253,4,17543,4,2136,4,6139,4641,1105,50283,77,0.25974,2143,1094,1164,1738,0
664,2,1001,999,0.490398,4486.51,358.519,0.0923955,7.8999,48.8,175,224,353,15115,4,15108,4,4311,4,7892,5520,1735,40821,77,0.25974,2925,1201,1812,1954,0
664,3,997,997,0.453768,3603.68,370.226,0.101368,7.84052,51.973,148,168,307,15460,4,15456,4,3725,4,7817,5695,1566,43060,77,0.25974,2093,1324,1224,3176,0
664,4,1002,1001,0.489973,4431.71,363.312,0.0952973,7.87512,50.6719,176,199,319,16304,4,16296,4,4138,4,7883,5616,1711,39078,77,0.25974,2334,1154,1793,2602,0
665,1,1001,995,0.160707,1111.63,42.5643,0.124917,6.16683,54.9733,117,66,112,20278,4,17508,4,2136,4,6136,4641,1102,50232,77,0.25974,2149,1101,1159,1727,0
665,2,1000,999,0.487821,4404.74,358.453,0.0926159,7.87988,48.1008,165,206,360,15172,4,15162,4,4283,4,7872,5517,1727,40970,77,0.25974,2908,1198,1811,1955,0
665,3,997,997,0.450067,3372.06,351.975,0.101456,7.8335,52.6021,131,166,297,15504,4,15498,4,3724,4,7810,5689,1565,43179,77,0.25974,2083,1330,1221,3176,0
665,4,1002,1001,0.474946,3839.05,355.533,0.0955069,7.89411,50.9321,138,174,328,16368,4,16360,4,4161,4,7902,5621,1722,39235,77,0.25974,2339,1167,1788,2608,0
666,1,1001,996,0.160066,1046.45,40.1142,0.124951,6.17169,55.6352,98,70,125,20305,4,17494,4,2139,4,6147,4650,1104,50224,77,0.25974,2159,1106,1165,1717,0
666,2,1001,1000,0.486905,4461.89,353.898,0.0928411,7.855,48.5629,177,212,357,15224,4,15214,4,4272,4,7855,5520,1709,41120,77,0.25974,2901,1198,1798,1958,0
666,3,997,997,0.44628,3533.43,355.691,0.101575,7.84453,53.3488,143,172,296,15546,4,15540,4,3707,4,7821,5717,1557,43332,77,0.25974,2094,1330,1223,3174,0
666,4,1001,1000,0.48012,4209.31,358.559,0.0956902,7.903,49.3286,140,189,321,16407,4,16399,4,4142,4,7903,5615,1720,39385,77,0.25974,2353,1160,1784,2606,0
667,1,1001,996,0.161872,1116.35,41.1739,0.124997,6.15663,58.563,119,79,127,20329,4,17485,4,2134,4,6132,4633,1102,50225,77,0.25974,2159,1104,1159,1710,0
667,2,1000,999,0.484258,4449.46,354.314,0.0929799,7.84785,47.6216,183,208,354,15287,4,15277,4,4263,4,7840,5510,1706,41290,77,0.25974,2873,1210,1787,1970,0
667,3,998,998,0.445187,3322.47,341.239,0.101725,7.83868,52.0492,155,173,298,15583,4,15577,4,3707,4,7823,5715,1565,43478,77,0.25974,2096,1335,1227,3165,0
667,4,1001,1000,0.471987,3720.09,350.346,0.095858,7.853,49.32,184,179,327,16438,4,16430,4,4102,4,7853,5598,1705,39521,77,0.25974,2347,1154,1774,2578,0
668,1,1001,996,0.16353,1137.24,41.4133,0.125033,6.17369,57.5081,108,73,133,20361,4,17471,4,2151,4,6149,4627,1115,50227,77,0.25974,2167,1114,1166,1702,0
668,2,1001,1000,0.478515,4436.74,348.079,0.0932287,7.831,48.8401,161,226,364,15338,4,15326,4,4239,4,7831,5514,1702,41434,77,0.25974,2861,1222,1772,1976,0
668,3,997,997,0.445785,3398.59,338.106,0.101833,7.8325,49.9857,149,169,296,15633,4,15627,4,3694,4,7809,5708,1559,43622,77,0.25974,2075,1354,1236,3144,0
668,4,1001,1000,0.472801,3913.77,348.292,0.0960618,7.841,49.7976,155,202,321,16483,4,16470,4,4084,4,7841,5594,1695,39658,77,0.25974,2345,1149,1762,2585,0
669,1,1001,997,0.167117,1138.44,44.3663,0.125065,6.16449,58.665,103,72,131,20385,4,17455,4,2152,4,6146,4627,1112,50216,77,0.25974,2166,1118,1164,1698,0
669,2,1001,1000,0.479043,4305.01,347.966,0.0934365,7.854,50.5646,151,217,369,15408,4,15396,4,4244,4,7854,5528,1709,41607,77,0.25974,2875,1221,1763,1995,0
669,3,997,997,0.452683,3465.63,329.532,0.101952,7.84754,51.559,125,170,282,15663,4,15657,4,3671,4,7824,5727,1558,43761,77,0.25974,2059,1353,1242,3170,0
669,4,1001,1000,0.465512,3620.36,344.693,0.0962297,7.836,49.1131,147,183,312,16535,4,16523,4,4081,4,7836,5595,1684,39800,77,0.25974,2334,1151,1759,2592,0
670,1,1002,998,0.167163,1229.6,44.1094,0.125068,6.17134,56.7841,99,60,130,20418,4,17447,4,2169,4,6159,4640,1104,50213,77,0.25974,2175,1123,1162,1699,0
670,2,1002,1001,0.472837,4273.86,343.814,0.0935947,7.84016,49.8408,157,209,343,15453,4,15439,4,4235,4,7848,5526,1710,41747,77,0.25974,2863,1215,1772,1998,0
670,3,996,995,0.448575,3196.65,322.037,0.10209,7.85829,52.7373,128,150,269,15708,4,15703,4,3670,4,7819,5730,1554,43890,77,0.25974,2055,1352,1234,3178,0
670,4,1000,999,0.462975,3872.57,336.869,0.0964279,7.83183,51.2507,172,205,323,16584,4,16572,4,4042,4,7824,5605,1673,39964,77,0.25974,2334,1149,1753,2588,0
671,1,1001,997,0.170124,1109.92,47.4818,0.125135,6.1655,55.7995,111,63,124,20445,4,17428,4,2155,4,6147,4629,1102,50209,77,0.25974,2162,1134,1162,1689,0
671,2,1003,1002,0.477461,4057.42,348.494,0.0937905,7.83832,48.5417,162,202,351,15514,4,15500,4,4239,4,7854,5525,1715,41904,77,0.25974,2865,1205,1770,2014,0
671,3,997,996,0.455742,3643.11,320.311,0.102229,7.80522,52.7643,166,163,271,15740,4,15735,4,3630,4,7774,5709,1538,44001,77,0.25974,2034,1349,1225,3166,0
671,4,999,998,0.459469,3709.24,335.656,0.0966306,7.81463,49.9534,169,205,329,16634,4,16622,4,4020,4,7799,5604,1660,40112,77,0.25974,2317,1142,1743,2597,0
672,1,1001,997,0.173471,1218.61,48.9882,0.125179,6.17252,57.5137,100,60,116,20474,4,17405,4,2159,4,6154,4633,1102,50195,77,0.25974,2174,1136,1169,1675,0
672,2,1003,1002,0.474181,4013.14,342.895,0.093956,7.82834,49.4379,169,211,355,15569,4,15555,4,4221,4,7844,5507,1714,42062,77,0.25974,2866,1201,1770,2007,0
672,3,997,996,0.44362,3025.86,312.046,0.102319,7.8012,53.9677,143,137,267,15782,4,15777,4,3619,4,7770,5699,1539,44140,77,0.25974,2015,1347,1229,3179,0
672,4,999,998,0.455058,3951.24,325.768,0.0967807,7.7986,51.4135,172,220,349,16691,4,16679,4,4014,4,7783,5584,1658,40268,77,0.25974,2318,1138,1731,2596,0
673,1,1000,996,0.17959,995.497,54.0115,0.125212,6.13153,59.8232,123,50,113,20488,4,17379,4,2133,4,6107,4602,1087,50180,77,0.25974,2163,1129,1159,1656,0
673,2,1004,1003,0.473627,3865.92,348.305,0.0941792,7.79661,47.0132,161,206,343,15622,4,15605,4,4210,4,7820,5498,1706,42192,77,0.25974,2854,1203,1764,1999,0
673,3,997,996,0.451585,3659.28,310.241,0.102463,7.8012,53.3694,133,163,264,15812,4,15806,4,3608,4,7770,5696,1548,44268,77,0.25974,2018,1339,1224,3189,0
673,4,999,999,0.454044,3984.04,330.53,0.0969468,7.76176,50.4951,180,208,340,16739,4,16727,4,4000,4,7754,5563,1647,40419,77,0.25974,2297,1136,1737,2584,0
674,1,999,994,0.18466,1142.87,58.8438,0.125289,6.13682,60.1095,105,70,111,20506,4,17365,4,2117,4,6100,4589,1091,50186,77,0.25974,2168,1112,1160,1660,0
674,2,1002,1001,0.474443,3788.98,344.726,0.0944031,7.78222,48.7349,166,191,326,15688,4,15671,4,4188,4,7790,5479,1702,42346,77,0.25974,2841,1181,1769,1999,0
674,3,999,998,0.438686,2955.7,300.552,0.10255,7.78357,54.7864,158,131,258,15858,4,15852,4,3600,4,7768,5699,1543,44403,77,0.25974,2001,1348,1221,3198,0
674,4,1000,1000,0.44886,3990.05,320.193,0.0970599,7.743,52.345,179,196,337,16791,4,16779,4,3972,4,7743,5556,1640,40583,77,0.25974,2311,1135,1737,2560,0
675,1,1000,996,0.189444,906.254,62.7994,0.125326,6.15562,57.2603,85,55,115,20535,4,17377,4,2123,4,6131,4616,1091,50206,77,0.25974,2174,1118,1179,1660,0
675,2,1001,1000,0.47695,3717.35,346.542,0.0945653,7.762,48.3765,164,204,328,15731,4,15712,4,4165,4,7762,5462,1694,42481,77,0.25974,2821,1190,1767,1984,0
675,3,999,998,0.448302,3478.66,297.229,0.102655,7.78457,55.3055,169,170,260,15921,4,15915,4,3589,4,7769,5700,1549,44571,77,0.25974,1997,1352,1222,3198,0
675,4,1000,1000,0.448751,4261.63,330.311,0.0972519,7.749,53.7787,148,203,332,16843,4,16832,4,3969,4,7749,5555,1640,40737,77,0.25974,2319,1135,1739,2556,0
676,1,999,996,0.193298,1082.29,68.7115,0.125365,6.11446,58.9029,112,66,118,20552,4,17371,4,2104,4,6090,4581,1085,50212,77,0.25974,2165,1106,1182,1637,0
676,2,1001,1000,0.479988,3639,344.658,0.0947811,7.752,49.2891,147,200,334,15781,4,15762,4,4158,4,7752,5450,1697,42616,77,0.25974,2814,1179,1768,1991,0
676,3,998,997,0.438703,2969.89,288.122,0.102805,7.78536,54.4014,147,144,260,15960,4,15954,4,3560,4,7762,5687,1549,44719,77,0.25974,1995,1351,1213,3203,0
676,4,1002,1002,0.442846,4050.67,319.638,0.0974689,7.73852,49.0072,173,185,340,16899,4,16888,4,3970,4,7754,5554,1638,40901,77,0.25974,2321,1161,1731,2541,0
677,1,998,995,0.198669,915.262,71.4276,0.125396,6.12563,56.1611,104,55,115,20573,4,17360,4,2103,4,6095,4583,1087,50239,77,0.25974,2160,1098,1183,1654,0
677,2,1002,1001,0.480706,3420.93,344.658,0.094932,7.75524,48.6586,149,190,323,15829,4,15810,4,4152,4,7763,5447,1705,42768,77,0.25974,2829,1183,1755,1996,0
677,3,999,999,0.444268,3311.39,286.461,0.102921,7.79179,51.9623,126,151,240,16003,4,15998,4,3562,4,7784,5716,1549,44853,77,0.25974,1993,1360,1212,3219,0
677,4,1001,1001,0.443059,4366.53,325.353,0.0976702,7.71928,52.4415,171,203,338,16956,4,16944,4,3966,4,7727,5520,1645,41051,77,0.25974,2299,1169,1727,2532,0
678,1,997,992,0.204927,979.493,75.4444,0.12543,6.16633,56.2116,88,66,116,20597,4,17330,4,2107,4,6117,4601,1091,50232,77,0.25974,2171,1098,1191,1657,0
678,2,1002,1001,0.484701,3392.79,345.037,0.0951715,7.70729,48.2679,175,188,324,15879,4,15855,4,4129,4,7715,5432,1686,42890,77,0.25974,2800,1166,1759,1990,0
678,3,1000,1000,0.441211,2962.97,278.717,0.103004,7.768,55.069,163,143,252,16053,4,16048,4,3564,4,7768,5702,1547,44994,77,0.25974,1981,1368,1203,3216,0
678,4,1001,1001,0.435117,4176.34,314.702,0.097858,7.73427,49.5167,165,193,330,17017,4,17005,4,3975,4,7742,5519,1649,41225,77,0.25974,2316,1172,1734,2520,0
679,1,997,994,0.211306,996.75,78.5864,0.125478,6.1167,56.4051,108,64,118,20608,4,17317,4,2090,4,6080,4574,1082,50227,77,0.25974,2171,1087,1181,1641,0
679,2,1002,1000,0.487982,3169.22,345.03,0.0953591,7.709,50.0965,145,184,311,15923,4,15900,4,4122,4,7709,5438,1676,43027,77,0.25974,2784,1166,1770,1989,0
679,3,1000,1000,0.438827,3385.25,276.088,0.1031,7.746,52.9598,168,153,253,16090,4,16085,4,3533,4,7746,5700,1533,45135,77,0.25974,1961,1360,1196,3229,0
