Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected,*AAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes
390,340461476,1000,7754,573,4982,2199,10445,10274,248781,320280,160140,2570,186,0,0,997,0,747,270,0,26587.8,0.0812667,186,186,0,2199,4982,6,567,1131,1253,186,21270,5232,37569,29501323,0,0,685,704
391,340461476,1000,7738,585,4951,2202,10539,10373,248678,317360,158680,2606,156,0,0,995,0,731,280,0,26690.8,0.0830141,156,156,0,2202,4951,5,580,1192,1258,156,20997,5422,37046,30852519,0,0,698,745
392,340461476,1000,7697,590,4868,2239,10510,10300,249334,317760,158880,2612,176,0,0,988,0,756,273,0,26034.8,0.0841024,176,176,0,2239,4868,4,586,1162,1274,176,20590,5306,36335,30500222,0,0,686,746
393,340461476,1000,7726,592,4825,2309,10538,10229,248944,305920,152960,2561,178,0,0,1031,0,750,252,0,26424.8,0.0819321,178,178,0,2309,4825,5,587,1167,1216,178,20402,5404,35744,30905141,0,0,680,741
394,340461476,1000,7629,579,4756,2294,10505,10269,248373,306640,153320,2588,160,0,0,957,0,777,277,0,26995.8,0.086378,160,160,0,2294,4756,6,573,1203,1225,160,20062,5377,35203,30681613,0,0,668,724
395,340461476,1000,7644,597,4701,2346,10507,10145,248810,319560,159780,2592,192,0,0,995,0,714,266,0,26558.8,0.0880373,192,192,0,2346,4701,5,592,1190,1210,192,19871,5536,34822,31374435,0,0,703,749
396,340461476,1000,7711,586,4696,2429,10473,10225,248543,305560,152780,2530,172,0,0,996,0,701,228,0,26825.8,0.0831104,172,172,0,2429,4696,5,581,1158,1200,172,19671,5710,34602,31352933,0,0,687,751
397,340461476,1000,7758,579,4735,2444,10474,10256,248947,307880,153940,2558,157,0,0,976,0,698,231,0,26421.8,0.0877921,157,157,0,2444,4735,5,574,1231,1170,157,19699,5593,34430,31313325,0,0,684,750
398,340461476,1000,7707,583,4666,2458,10480,10193,248862,323560,161780,2624,175,0,0,956,0,734,273,0,26506.8,0.0858183,175,175,0,2458,4666,5,578,1226,1223,175,19304,5702,33792,31724285,0,0,698,763
399,340461476,1000,7731,573,4610,2548,10452,10156,248713,316480,158240,2581,159,0,0,1012,0,722,266,0,26655.8,0.0819222,159,159,0,2548,4610,10,563,1187,1235,159,18872,5784,33210,31930606,0,0,687,766
400,340461476,1000,7744,591,4616,2537,10417,10084,248869,314800,157400,2616,172,0,0,1003,0,728,262,0,26499.8,0.0842257,172,172,0,2537,4616,13,578,1288,1156,172,18707,5889,33012,33154059,0,0,705,772
401,340461476,1000,7736,585,4650,2501,10417,10149,248652,326760,163380,2666,182,0,0,981,0,711,278,0,26716.8,0.0841796,182,182,0,2501,4650,12,573,1297,1187,182,18364,5807,32683,33035134,0,0,688,752
402,340461476,1000,7664,608,4575,2481,10339,10155,248818,311680,155840,2565,182,0,0,933,0,740,265,0,26550.8,0.0817626,182,182,0,2481,4575,10,598,1234,1149,182,18093,5866,32290,33280060,0,0,703,749
403,340461476,1000,7625,627,4481,2517,10298,10137,248645,319480,159740,2547,174,0,0,948,0,732,255,0,26723.8,0.0851859,174,174,0,2517,4481,16,611,1193,1180,174,17757,5948,31881,34127000,0,0,705,766
404,340461476,1000,7602,612,4474,2516,10286,10261,248594,318280,159140,2560,186,0,0,994,0,768,249,0,26774.8,0.0836476,186,186,0,2516,4474,14,598,1196,1178,186,17645,5945,31626,33437695,0,0,707,756
405,340461476,1000,7624,595,4526,2503,10310,10088,248674,311360,155680,2551,184,0,0,1013,0,750,241,0,26694.8,0.0841233,184,184,0,2503,4526,12,583,1263,1104,184,17512,5980,31500,33405490,0,0,688,760
406,340461476,1000,7628,592,4553,2483,10349,10139,248483,307200,153600,2542,162,0,0,980,0,708,268,0,26885.8,0.085736,162,162,0,2483,4553,12,580,1283,1097,162,17294,5877,31409,32850633,0,0,677,755
407,340461476,1000,7579,586,4530,2463,10391,10258,248560,309680,154840,2575,182,0,0,952,0,727,274,0,26808.8,0.0875187,182,182,0,2463,4530,8,578,1205,1188,182,17376,5552,31828,30987727,0,0,662,729
408,340461476,1000,7709,582,4555,2572,10359,10122,248972,318240,159120,2554,183,0,0,1077,0,699,248,0,26396.8,0.0865692,183,183,0,2572,4555,11,571,1192,1179,183,17343,5386,31740,30242155,0,0,635,735
409,340461476,1000,7648,567,4575,2506,10312,10304,248610,314720,157360,2621,169,0,0,1008,0,780,289,0,26758.8,0.082946,169,169,0,2506,4575,16,551,1316,1136,169,17200,5237,31359,29663906,0,0,626,732
410,340461476,1000,7622,566,4535,2521,10324,10246,248798,305600,152800,2540,171,0,0,984,0,727,283,0,26570.8,0.085024,171,171,0,2521,4535,17,549,1233,1136,171,16992,5282,31233,29611922,0,0,622,738
411,340461476,1000,7606,570,4470,2566,10358,10253,248432,314600,157300,2569,183,0,0,979,0,710,285,0,26936.8,0.0869462,183,183,0,2566,4470,19,551,1211,1175,183,16616,5226,30814,29442275,0,0,628,724
412,340461476,1000,7600,573,4488,2539,10327,10316,248507,318720,159360,2570,158,0,0,999,0,750,255,0,26861.8,0.0856222,158,158,0,2539,4488,16,557,1242,1170,158,16672,5394,31011,29889838,0,0,648,751
413,340461476,1000,7689,570,4494,2625,10346,10364,248715,303240,151620,2511,163,0,0,1064,0,725,250,0,26653.8,0.0842801,163,163,0,2625,4494,17,553,1253,1095,163,16434,5285,30786,30087226,0,0,639,735
414,340461476,1000,7623,554,4504,2565,10334,10469,248449,313880,156940,2623,168,0,0,954,0,748,272,0,26919.8,0.0878965,168,168,0,2565,4504,16,538,1314,1141,168,16280,5099,30792,28910259,0,0,622,704
415,340461476,1000,7634,546,4483,2605,10372,10315,248996,316480,158240,2558,163,0,0,1001,0,708,282,0,26372.8,0.0857645,163,163,0,2605,4483,16,530,1216,1179,163,16111,4927,30391,28133445,0,0,592,693
416,340461476,1000,7563,553,4414,2596,10364,10309,248776,301520,150760,2520,168,0,0,933,0,757,247,0,26592.8,0.0833315,168,168,0,2596,4414,13,540,1262,1090,168,15838,4961,30130,28221704,0,0,608,705
417,340461476,1000,7533,551,4378,2604,10440,10284,248551,321200,160600,2548,164,0,0,989,0,736,283,0,26817.8,0.0881956,164,164,0,2604,4378,14,537,1249,1135,164,15518,4802,29807,27867888,0,0,591,681
418,340461476,1000,7601,576,4330,2695,10451,10269,248697,308960,154480,2552,162,0,0,1003,0,665,270,0,26671.8,0.0834924,162,162,0,2695,4330,14,562,1262,1128,162,15459,4984,29887,28858342,0,0,610,718
419,340461476,1000,7557,556,4344,2657,10435,10233,248694,314440,157220,2556,179,0,0,986,0,741,289,0,26674.8,0.0863275,179,179,0,2657,4344,9,547,1293,1084,179,15381,4910,29729,28665996,0,0,577,694
420,340461476,1000,7508,545,4293,2670,10449,10120,248870,304760,152380,2517,176,0,0,963,0,754,258,0,26498.8,0.0848326,176,176,0,2670,4293,9,536,1262,1079,176,15118,4945,29228,28859273,0,0,581,677
421,340461476,1000,7536,543,4267,2726,10438,10054,248852,309440,154720,2514,157,0,0,1002,0,704,270,0,26516.8,0.0869496,157,157,0,2726,4267,14,529,1267,1090,157,14904,4792,28901,27977015,0,0,563,673
422,340461476,1000,7537,543,4310,2684,10482,10089,248837,314160,157080,2565,165,0,0,985,0,709,275,0,26531.8,0.0856927,165,165,0,2684,4310,19,524,1314,1086,165,14859,4647,29056,28158653,0,0,552,659
423,340461476,1000,7569,540,4306,2723,10569,10103,248471,311960,155980,2558,169,0,0,994,0,695,267,0,26897.8,0.084453,169,169,0,2723,4306,18,522,1277,1112,169,14646,4782,28608,28840943,0,0,571,671
424,340461476,1000,7580,535,4257,2788,10445,10159,248534,309280,154640,2544,162,0,0,982,0,714,257,0,26834.8,0.0862218,162,162,0,2788,4257,18,517,1312,1070,162,14533,4734,28586,28096489,0,0,574,651
425,340461476,1000,7518,555,4217,2746,10362,10250,248980,310960,155480,2542,156,0,0,939,0,731,270,0,26388.8,0.0867652,156,156,0,2746,4217,17,538,1308,1078,156,14299,4844,28194,28093223,0,0,587,660
426,340461476,1000,7544,559,4212,2773,10385,10307,248793,315480,157740,2543,159,0,0,983,0,696,261,0,26575.8,0.0848622,159,159,0,2773,4212,15,544,1269,1115,159,14191,4868,27979,28256873,0,0,582,670
427,340461476,1000,7511,562,4140,2809,10402,10258,248613,315560,157780,2545,196,0,0,993,0,740,286,0,26755.8,0.0842391,196,196,0,2809,4140,17,545,1323,1026,196,13941,4820,27664,28273338,0,0,580,653
428,340461476,1000,7601,558,4131,2912,10451,10089,248713,314800,157400,2557,152,0,0,1042,0,718,234,0,26655.8,0.0847882,152,152,0,2912,4131,18,540,1333,1072,152,13745,4970,27324,28528123,0,0,590,659
429,340461476,1000,7575,546,4115,2914,10411,10158,248618,307920,153960,2567,162,0,0,983,0,754,255,0,26750.8,0.0846752,162,162,0,2914,4115,18,528,1337,1068,162,13416,4793,26687,27543032,0,0,570,656
430,340461476,1000,7560,541,4105,2914,10367,10230,248603,306000,153000,2510,169,0,0,982,0,737,260,0,26765.8,0.0868756,169,169,0,2914,4105,21,520,1353,988,169,13296,4648,26415,27139158,0,0,552,647
431,340461476,1000,7444,535,4053,2856,10382,10229,248733,316760,158380,2570,160,0,0,928,0,773,271,0,26635.8,0.0874698,160,160,0,2856,4053,20,515,1365,1045,160,13191,4401,26267,26994670,0,0,550,625
432,340461476,1000,7456,534,4026,2896,10358,10332,248243,311400,155700,2468,161,0,0,988,0,726,250,0,27125.8,0.0840881,161,161,0,2896,4026,24,510,1271,1036,161,12999,4534,25940,27901659,0,0,565,626
433,340461476,1000,7467,527,4084,2856,10406,10323,248425,303720,151860,2478,162,0,0,1004,0,734,259,0,26943.8,0.087109,162,162,0,2856,4084,25,502,1343,973,162,13047,4568,26079,27730519,0,0,551,626
434,340461476,1000,7502,504,4132,2866,10421,10284,248853,307600,153800,2531,154,0,0,1015,0,702,278,0,26515.8,0.0887125,154,154,0,2866,4132,20,484,1366,1011,154,13109,4481,26099,27289749,0,0,551,615
435,340461476,1000,7524,490,4122,2912,10388,10427,248707,308600,154300,2550,159,0,0,1009,0,749,238,0,26661.8,0.086202,159,159,0,2912,4122,23,467,1347,1044,159,13025,4340,25986,26694970,0,0,552,605
436,340461476,1000,7575,480,4138,2957,10421,10297,248928,304480,152240,2502,133,0,0,1011,0,705,255,0,26440.8,0.0863958,133,133,0,2957,4138,26,454,1336,1033,133,12895,4318,25646,26120015,0,0,540,585
437,340461476,1000,7525,475,4178,2872,10431,10298,248684,306240,153120,2531,137,0,0,989,0,749,290,0,26684.8,0.086839,137,137,0,2872,4178,24,451,1372,1022,137,13012,4215,25634,25545827,0,0,525,573
438,340461476,1000,7440,469,4109,2862,10382,10258,248675,314440,157220,2538,142,0,0,964,0,779,270,0,26693.8,0.0871367,142,142,0,2862,4109,25,444,1334,1062,142,12881,4005,25401,24676385,0,0,515,572
439,340461476,1000,7556,471,4176,2909,10401,10098,248861,309000,154500,2526,145,0,0,1054,0,662,276,0,26507.8,0.084893,145,145,0,2909,4176,20,451,1343,1038,145,13069,3817,25780,24711571,0,0,499,558
440,340461476,1000,7581,460,4231,2890,10416,10121,248848,302440,151220,2547,135,0,0,977,0,698,254,0,26520.8,0.0857856,135,135,0,2890,4231,20,440,1363,1049,135,13118,3657,25996,23817178,0,0,488,541
441,340461476,1000,7491,455,4213,2823,10445,10056,248952,318360,159180,2579,149,0,0,963,0,769,284,0,26416.8,0.0876893,149,149,0,2823,4213,17,438,1355,1075,149,13137,3492,26076,22880508,0,0,467,525
442,340461476,1000,7509,455,4248,2806,10333,10157,248755,307600,153800,2510,137,0,0,967,0,716,233,0,26613.8,0.0829776,137,137,0,2806,4248,17,438,1306,1067,137,13211,3459,26341,22376035,0,0,465,525
443,340461476,1000,7532,461,4243,2828,10300,10108,248724,312360,156180,2529,137,0,0,995,0,737,235,0,26644.8,0.0865206,137,137,0,2828,4243,16,445,1340,1052,137,13227,3421,26447,22601309,0,0,445,536
444,340461476,1000,7579,474,4307,2798,10354,10099,249102,311040,155520,2540,140,0,0,938,0,649,242,0,26266.8,0.0853014,140,140,0,2798,4307,20,454,1329,1071,140,13509,3473,27168,23527207,0,0,458,540
445,340461476,1000,7551,495,4318,2738,10373,10094,248796,311320,155660,2515,131,0,0,976,0,756,248,0,26572.8,0.0844481,131,131,0,2738,4318,27,468,1272,1112,131,13584,3622,27366,24553135,0,0,473,565
446,340461476,1000,7507,504,4280,2723,10348,10147,248469,313520,156760,2558,150,0,0,992,0,747,289,0,26899.8,0.0853551,150,150,0,2723,4280,27,477,1324,1084,150,13556,3758,27224,25122758,0,0,462,597
447,340461476,1000,7553,495,4321,2737,10289,10303,248777,311520,155760,2555,153,0,0,993,0,712,235,0,26591.8,0.0857992,153,153,0,2737,4321,29,466,1323,1079,153,13720,3775,27412,24853571,0,0,459,583
448,340461476,1000,7538,497,4325,2716,10335,10299,248838,306440,153220,2505,150,0,0,979,0,748,246,0,26530.8,0.0853613,150,150,0,2716,4325,28,469,1255,1100,150,13777,3666,27823,23726609,0,0,465,569
449,340461476,1000,7526,511,4314,2701,10306,10301,248587,304880,152440,2508,146,0,0,951,0,691,272,0,26781.8,0.0865773,146,146,0,2701,4314,29,482,1298,1064,146,13753,3641,27884,24420252,0,0,492,576
450,340461476,1000,7583,492,4334,2757,10372,10279,248679,321560,160780,2574,156,0,0,1030,0,716,257,0,26689.8,0.0878436,156,156,0,2757,4334,24,468,1305,1113,156,13762,3465,27800,23609378,0,0,487,548
451,340461476,1000,7670,469,4355,2846,10396,10016,248733,308360,154180,2573,158,0,0,1052,0,715,250,0,26635.8,0.0830008,158,158,0,2846,4355,17,452,1318,1097,158,13749,3330,28003,22986042,0,0,470,518
452,340461476,1000,7614,483,4361,2770,10408,10093,248908,306040,153020,2565,125,0,0,945,0,759,242,0,26460.8,0.0863787,125,125,0,2770,4361,16,467,1356,1084,125,13815,3397,28210,23402474,0,0,466,538
453,340461476,1000,7536,493,4249,2794,10327,10084,248871,302560,151280,2492,123,0,0,970,0,767,281,0,26497.8,0.0864617,123,123,0,2794,4249,20,473,1266,1103,123,13661,3386,27776,23905524,0,0,457,561
454,340461476,1000,7504,510,4254,2740,10336,10162,248459,316920,158460,2546,173,0,0,965,0,736,261,0,26909.8,0.0875785,173,173,0,2740,4254,17,493,1289,1084,173,13663,3372,27843,23954567,0,0,458,573
455,340461476,1000,7433,509,4202,2722,10284,10337,248778,318480,159240,2534,148,0,0,941,0,727,285,0,26590.8,0.0849102,148,148,0,2722,4202,18,491,1319,1067,148,13393,3630,27354,24805333,0,0,468,600
456,340461476,1000,7406,507,4132,2767,10258,10333,248855,295000,147500,2423,122,0,0,980,0,731,276,0,26513.8,0.0834927,122,122,0,2767,4132,26,481,1244,1057,122,13117,3616,26825,24918980,0,0,476,595
457,340461476,1000,7397,507,4096,2794,10206,10425,248660,311720,155860,2541,183,0,0,969,0,703,275,0,26708.8,0.0898771,183,183,0,2794,4096,26,481,1293,1065,183,13027,3527,26592,24993385,0,0,467,596
458,340461476,1000,7450,534,4082,2834,10322,10364,248935,315520,157760,2549,157,0,0,974,0,689,232,0,26433.8,0.0856819,157,157,0,2834,4082,28,506,1343,1049,157,13064,3761,26522,26976794,0,0,497,620
459,340461476,1000,7513,533,4067,2913,10336,10227,248836,292240,146120,2407,124,0,0,1018,0,710,245,0,26532.8,0.0837784,124,124,0,2913,4067,32,501,1266,1017,124,12886,3680,26213,26479316,0,0,476,612
460,340461476,1000,7497,538,4014,2945,10295,10113,248582,311520,155760,2554,184,0,0,988,0,745,259,0,26786.8,0.090791,184,184,0,2945,4014,27,511,1353,1017,184,12808,3624,26231,26745875,0,0,475,598
461,340461476,1000,7492,544,4009,2939,10348,10150,249094,315840,157920,2579,161,0,0,989,0,730,264,0,26274.8,0.0859873,161,161,0,2939,4009,30,514,1389,1029,161,12748,3590,26263,26666227,0,0,475,599
462,340461476,1000,7466,539,3992,2935,10342,10287,248524,295040,147520,2467,141,0,0,947,0,713,260,0,26844.8,0.0831901,141,141,0,2935,3992,33,506,1336,990,141,12680,3667,26235,26813598,0,0,476,611
463,340461476,1000,7488,528,3982,2978,10245,10312,248365,319000,159500,2536,197,0,0,981,0,726,233,0,27003.8,0.0909868,197,197,0,2978,3982,28,500,1345,994,197,12593,3649,26108,26356563,0,0,468,612
464,340461476,1000,7487,513,4012,2962,10239,10238,249078,315400,157700,2555,168,0,0,974,0,703,272,0,26290.8,0.0846513,168,168,0,2962,4012,26,487,1364,1023,168,12507,3613,25887,26379071,0,0,462,591
465,340461476,1000,7562,500,4031,3031,10272,10232,248513,303040,151520,2467,131,0,0,1023,0,715,233,0,26855.8,0.0833568,131,131,0,3031,4031,28,472,1337,999,131,12317,3589,25427,26195567,0,0,446,581
466,340461476,1000,7616,507,4050,3059,10235,10165,248672,310400,155200,2537,155,0,0,1016,0,717,245,0,26696.8,0.0886211,155,155,0,3059,4050,24,483,1389,993,155,12234,3495,25474,25800400,0,0,443,581
467,340461476,1000,7725,513,4068,3144,10244,10060,248712,318600,159300,2606,157,0,0,1072,0,673,290,0,26656.8,0.0860076,157,157,0,3144,4068,25,488,1381,1068,157,12306,3480,25507,26301913,0,0,458,586
468,340461476,1000,7722,523,4107,3092,10150,10047,248861,316760,158380,2646,163,0,0,997,0,741,259,0,26507.8,0.0836684,163,163,0,3092,4107,22,501,1462,1021,163,12422,3539,25769,27204138,0,0,467,594
469,340461476,1000,7763,529,4122,3112,10181,10186,248712,323520,161760,2609,147,0,0,993,0,687,265,0,26656.8,0.083684,147,147,0,3112,4122,18,511,1401,1061,147,12374,3532,25918,27037816,0,0,467,600
470,340461476,1000,7796,523,4101,3172,10182,10177,248752,317160,158580,2588,181,0,0,1024,0,737,254,0,26616.8,0.082396,181,181,0,3172,4101,23,500,1397,1010,181,12328,3503,25987,26730657,0,0,451,593
471,340461476,1000,7725,509,4099,3117,10171,10173,249163,335440,167720,2712,155,0,0,986,0,741,316,0,26205.8,0.0839222,155,155,0,3117,4099,26,483,1454,1103,155,12270,3513,25953,26212425,0,0,445,585
472,340461476,1000,7679,510,4120,3049,10150,10352,248151,321960,160980,2566,155,0,0,950,0,720,276,0,27217.8,0.0781235,155,155,0,3049,4120,29,481,1377,1034,155,12358,3443,25857,25763392,0,0,448,583
473,340461476,1000,7754,508,4096,3150,10187,10269,248978,320120,160060,2542,159,0,0,1031,0,703,253,0,26390.8,0.0845377,159,159,0,3150,4096,27,481,1362,1021,159,12381,3433,25956,25072395,0,0,439,571
474,340461476,1000,7767,519,4100,3148,10247,10296,248762,329480,164740,2673,152,0,0,1018,0,750,255,0,26606.8,0.0824402,152,152,0,3148,4100,33,486,1428,1093,152,12417,3490,26004,25294281,0,0,440,590
475,340461476,1000,7798,527,4092,3179,10255,10263,248847,322040,161020,2615,155,0,0,964,0,700,233,0,26521.8,0.0807538,155,155,0,3179,4092,32,495,1422,1038,155,12336,3564,25807,25797254,0,0,449,587
476,340461476,1000,7809,546,4034,3229,10327,10182,248975,312840,156420,2507,156,0,0,996,0,748,237,0,26393.8,0.0823555,156,156,0,3229,4034,40,506,1395,956,156,12073,3682,25168,27373614,0,0,464,619
477,340461476,1000,7798,537,4019,3242,10274,10258,248733,340080,170040,2686,148,0,0,973,0,715,269,0,26635.8,0.0843682,148,148,0,3242,4019,37,500,1431,1107,148,11991,3654,24954,26958921,0,0,447,605
478,340461476,1000,7810,539,3968,3303,10281,10320,248847,336280,168140,2641,171,0,0,994,0,730,252,0,26521.8,0.078322,171,171,0,3303,3968,35,504,1440,1030,171,11895,3654,24768,27189282,0,0,446,605
479,340461476,1000,7783,553,3930,3300,10247,10304,248629,316760,158380,2554,168,0,0,988,0,726,289,0,26739.8,0.0788681,168,168,0,3300,3930,33,520,1428,958,168,11696,3709,24443,27128777,0,0,460,609
480,340461476,1000,7757,539,3885,3333,10182,10355,248583,340840,170420,2672,150,0,0,988,0,754,260,0,26785.8,0.0844164,150,150,0,3333,3885,28,511,1448,1074,150,11563,3685,24147,26347603,0,0,459,596
481,340461476,1000,7730,543,3848,3339,10225,10206,248756,333240,166620,2609,182,0,0,1006,0,761,272,0,26612.8,0.0785875,182,182,0,3339,3848,29,514,1455,972,182,11477,3620,24002,26274258,0,0,457,595
482,340461476,1000,7789,540,3852,3397,10225,10261,248976,314000,157000,2528,158,0,0,1040,0,718,263,0,26392.8,0.0798606,158,158,0,3397,3852,35,505,1436,934,158,11319,3549,23622,26404628,0,0,455,593
483,340461476,1000,7754,536,3898,3320,10288,10246,248683,332160,166080,2701,155,0,0,946,0,714,267,0,26685.8,0.0840533,155,155,0,3320,3898,36,500,1534,1012,155,11324,3478,23590,26277787,0,0,438,592
484,340461476,1000,7743,552,3842,3349,10334,10178,248583,328680,164340,2578,165,0,0,991,0,746,256,0,26785.8,0.0803401,165,165,0,3349,3842,42,510,1450,963,165,11108,3582,23330,26765823,0,0,454,597
485,340461476,1000,7674,522,3842,3310,10353,10243,248900,315800,157900,2563,156,0,0,930,0,734,265,0,26468.8,0.0814949,156,156,0,3310,3842,43,479,1434,973,156,11060,3273,23355,25190683,0,0,428,548
486,340461476,1000,7761,519,3848,3394,10391,10185,248810,344880,172440,2635,164,0,0,1042,0,704,251,0,26558.8,0.0838149,164,164,0,3394,3848,53,466,1456,1015,164,11070,3285,23347,25485989,0,0,430,543
487,340461476,1000,7701,527,3854,3320,10404,10164,249104,320320,160160,2608,151,0,0,939,0,756,243,0,26264.8,0.0770087,151,151,0,3320,3854,47,480,1498,959,151,11090,3322,23320,24913533,0,0,442,557
488,340461476,1000,7674,503,3796,3375,10427,10301,248621,317400,158700,2492,144,0,0,945,0,719,253,0,26747.8,0.0819953,144,144,0,3375,3796,43,460,1388,960,144,10876,3138,23116,23481203,0,0,421,528
489,340461476,1000,7702,479,3758,3465,10434,10181,248719,326040,163020,2559,167,0,0,1043,0,749,266,0,26649.8,0.0842714,167,167,0,3465,3758,36,443,1412,980,167,10772,2967,22998,22436300,0,0,387,512
490,340461476,1000,7717,483,3746,3488,10377,9991,248835,329160,164580,2648,143,0,0,1010,0,743,252,0,26533.8,0.0817377,143,143,0,3488,3746,47,436,1541,964,143,10694,3045,22854,23558692,0,0,400,515
491,340461476,1000,7659,484,3770,3405,10337,10124,248917,314680,157340,2576,126,0,0,957,0,759,256,0,26451.8,0.0806105,126,126,0,3405,3770,48,436,1498,952,126,10628,3011,22885,23086565,0,0,377,528
492,340461476,1000,7701,461,3771,3469,10354,10044,248314,318000,159000,2530,173,0,0,1030,0,707,281,0,27054.8,0.0840592,173,173,0,3469,3771,43,418,1445,912,173,10543,2882,22659,21801353,0,0,371,499
493,340461476,1000,7560,469,3796,3295,10362,10097,248995,337040,168520,2695,137,0,0,928,0,739,330,0,26373.8,0.0850778,137,137,0,3295,3796,45,424,1593,965,137,10573,2930,22745,22458525,0,0,377,501
494,340461476,1000,7510,472,3764,3274,10261,10138,248639,318080,159040,2495,116,0,0,933,0,725,258,0,26729.8,0.0782511,116,116,0,3274,3764,49,423,1387,992,116,10499,2935,22628,22434750,0,0,379,506
495,340461476,1000,7491,460,3747,3284,10264,10285,248409,312840,156420,2453,159,0,0,970,0,734,255,0,26959.8,0.0840347,159,159,0,3284,3747,42,418,1406,888,159,10442,2678,22522,21011105,0,0,362,483
496,340461476,1000,7494,458,3754,3282,10314,10236,248931,329440,164720,2599,126,0,0,993,0,714,276,0,26437.8,0.0861774,126,126,0,3282,3754,39,419,1484,989,126,10434,2696,22574,21179794,0,0,358,488
497,340461476,1000,7532,466,3772,3294,10297,10374,248606,306680,153340,2498,139,0,0,1005,0,720,247,0,26762.8,0.0802506,139,139,0,3294,3772,41,425,1412,947,139,10472,2661,22697,21000348,0,0,346,506
498,340461476,1000,7495,472,3826,3197,10267,10467,249139,310360,155180,2521,132,0,0,911,0,688,260,0,26229.8,0.087266,132,132,0,3197,3826,31,441,1449,940,132,10496,2776,22721,21619238,0,0,361,507
499,340461476,1000,7534,463,3872,3199,10359,10262,248775,324560,162280,2498,142,0,0,986,0,697,250,0,26593.8,0.084514,142,142,0,3199,3872,26,437,1375,981,142,10575,2687,22897,21280486,0,0,351,494
500,340461476,1000,7560,467,3885,3208,10372,10297,248503,316160,158080,2544,151,0,0,962,0,693,243,0,26865.8,0.0819379,151,151,0,3208,3885,29,438,1418,975,151,10623,2676,22799,21697968,0,0,347,487
501,340461476,1000,7610,478,3862,3270,10475,10201,248624,316560,158280,2507,130,0,0,1039,0,712,277,0,26744.8,0.0849752,130,130,0,3270,3862,34,444,1396,981,130,10577,2744,22622,23016022,0,0,353,505
502,340461476,1000,7675,485,3876,3314,10485,10180,248502,320200,160100,2610,145,0,0,1005,0,691,249,0,26866.8,0.0844856,145,145,0,3314,3876,44,441,1462,1003,145,10559,2829,22633,23089251,0,0,364,513
503,340461476,1000,7595,471,3828,3296,10437,10216,248926,318600,159300,2558,149,0,0,974,0,781,273,0,26442.8,0.0839062,149,149,0,3296,3828,47,424,1439,970,149,10456,2734,22517,22533219,0,0,348,506
504,340461476,1000,7610,465,3875,3270,10439,10249,248643,311720,155860,2508,135,0,0,961,0,708,238,0,26725.8,0.0829967,135,135,0,3270,3875,45,420,1409,964,135,10581,2669,22928,22330139,0,0,334,497
505,340461476,1000,7567,443,3889,3235,10476,10253,248695,330320,165160,2599,137,0,0,941,0,726,258,0,26673.8,0.0857364,137,137,0,3235,3889,42,401,1444,1018,137,10623,2547,23012,20562914,0,0,322,474
506,340461476,1000,7577,449,3879,3249,10518,10170,248706,315480,157740,2502,135,0,0,1001,0,725,266,0,26662.8,0.0807512,135,135,0,3249,3879,45,404,1400,967,135,10578,2545,22845,20568612,0,0,334,473
507,340461476,1000,7543,457,3851,3235,10540,10200,248632,315160,157580,2546,139,0,0,954,0,747,241,0,26736.8,0.0845149,139,139,0,3235,3851,43,414,1410,997,139,10492,2591,22828,20787602,0,0,343,489
508,340461476,1000,7528,451,3827,3250,10512,10039,249253,320040,160020,2535,147,0,0,995,0,750,260,0,26115.8,0.0848355,147,147,0,3250,3827,40,411,1422,966,147,10463,2508,22698,20728868,0,0,333,480
509,340461476,1000,7504,453,3795,3256,10501,10041,248949,312480,156240,2531,139,0,0,962,0,726,260,0,26419.8,0.0816015,139,139,0,3256,3795,45,408,1429,963,139,10315,2565,22536,20827505,0,0,336,488
510,340461476,1000,7507,467,3774,3266,10449,10028,248853,315960,157980,2520,134,0,0,966,0,709,254,0,26515.8,0.0845486,134,134,0,3266,3774,46,421,1394,992,134,10329,2594,22621,21193946,0,0,342,506
511,340461476,1000,7499,475,3745,3279,10487,10128,248924,318520,159260,2533,149,0,0,945,0,678,275,0,26444.8,0.0839212,149,149,0,3279,3745,43,432,1449,935,149,10214,2527,22480,21524209,0,0,339,501
512,340461476,1000,7455,464,3684,3307,10485,10130,248833,319280,159640,2524,144,0,0,944,0,712,276,0,26535.8,0.0830238,144,144,0,3307,3684,39,425,1414,966,144,10080,2396,21987,21167131,0,0,341,488
