Time,NodeID,IndividualID,Gender,AgeYears,InfectionDuration
3925,340461476,43,M,10.7562,139.125
3925,340461476,62,M,10.7562,102.75
3925,340461476,117,M,10.5973,140.625
3925,340461476,118,F,10.5726,76
3925,340461476,179,M,9.9863,99
3925,340461476,217,F,9.5589,179.5
3925,340461476,254,F,9.15069,112
3925,340461476,274,F,8.91233,96.5
3925,340461476,415,F,7.41644,56.125
3925,340461476,444,F,7.11233,120.625
3925,340461476,590,F,5.71781,124.375
3925,340461476,680,M,4.81918,20.375
3925,340461476,693,F,4.69863,17.75
3925,340461476,707,M,4.55616,16.25
3925,340461476,712,F,4.52877,20.5
3925,340461476,721,F,4.39178,24.25
3925,340461476,730,M,4.31781,29.5
3925,340461476,743,M,4.1863,25.625
3925,340461476,789,M,3.70137,38.5
3925,340461476,789,M,3.70137,29.5
3925,340461476,828,M,3.32329,15.875
3925,340461476,844,F,3.16164,32.5
3925,340461476,844,F,3.16164,28.75
3925,340461476,844,F,3.16164,23.75
3925,340461476,872,M,2.85753,25.375
3925,340461476,873,M,2.83014,10.75
3925,340461476,875,F,2.8137,29.5
3925,340461476,875,F,2.8137,26.75
3925,340461476,879,F,2.77808,31.875
3925,340461476,880,M,2.77534,13.375
3925,340461476,907,F,2.40822,33.25
3925,340461476,933,F,2.11507,24.75
3925,340461476,942,F,1.97808,38.75
3925,340461476,951,F,1.85753,31.375
3925,340461476,963,F,1.75616,32.625
3925,340461476,990,M,1.38904,27.5
3925,340461476,990,M,1.38904,25.625
3925,340461476,994,M,1.35616,18.125
3925,340461476,995,F,1.35068,17.5
3925,340461476,1025,F,0.942466,32.625
3925,340461476,1032,F,0.854795,29.125
3925,340461476,1032,F,0.854795,28.25
3925,340461476,1032,F,0.854795,25.375
3925,340461476,1034,M,0.838356,28.375
3925,340461476,1034,M,0.838356,35
3925,340461476,1075,M,0.394521,71.75
3925,340461476,1083,M,0.350685,121.625
3925,340461476,1083,M,0.350685,110.875
3926,340461476,39,F,10.7589,72.5
3926,340461476,41,F,10.7589,110.75
3926,340461476,96,M,10.7589,118.375
3926,340461476,130,M,10.4575,113
3926,340461476,177,F,10.0247,69.125
3926,340461476,213,F,9.60822,99.375
3926,340461476,244,F,9.25753,109.125
3926,340461476,280,M,8.83836,74.125
3926,340461476,323,M,8.31781,83.375
3926,340461476,345,F,8.03014,137.625
3926,340461476,347,M,8.03014,121.75
3926,340461476,359,F,7.93699,138.125
3926,340461476,433,F,7.2411,130.125
3926,340461476,454,M,7.0274,103.5
3926,340461476,458,M,6.93699,113.5
3926,340461476,490,F,6.73973,109.25
3926,340461476,540,F,6.14795,112
3926,340461476,555,F,5.98904,107.25
3926,340461476,591,F,5.70137,142.875
3926,340461476,616,F,5.53425,109.25
3926,340461476,621,M,5.45479,120.125
3926,340461476,631,M,5.32603,110.5
3926,340461476,670,F,4.92329,31.5
3926,340461476,672,F,4.90959,25.875
3926,340461476,672,F,4.90959,25
3926,340461476,681,M,4.81644,42.25
3926,340461476,681,M,4.81644,26.875
3926,340461476,683,F,4.80274,21.75
3926,340461476,696,F,4.68493,19.25
3926,340461476,713,F,4.52877,30.125
3926,340461476,721,F,4.39452,30.625
3926,340461476,739,M,4.2274,27.75
3926,340461476,743,M,4.18904,33.375
3926,340461476,748,F,4.15616,53.5
3926,340461476,763,M,3.97808,19.125
3926,340461476,769,F,3.92877,21.25
3926,340461476,773,F,3.89863,28.25
3926,340461476,773,F,3.89863,32.375
3926,340461476,786,M,3.71507,34.875
3926,340461476,786,M,3.71507,37
3926,340461476,796,M,3.62192,15.375
3926,340461476,799,M,3.61644,18
3926,340461476,818,F,3.39726,40.625
3926,340461476,822,M,3.37808,29.625
3926,340461476,846,F,3.15068,28.75
3926,340461476,862,M,2.96986,31.625
3926,340461476,862,M,2.96986,31
3926,340461476,872,M,2.86027,31.375
3926,340461476,878,M,2.78356,24.875
3926,340461476,879,F,2.78082,29.75
3926,340461476,879,F,2.78082,27.75
3926,340461476,882,F,2.76164,22.125
3926,340461476,899,M,2.52329,21.75
3926,340461476,899,M,2.52329,27.875
3926,340461476,907,F,2.41096,23.375
3926,340461476,914,M,2.29589,37.625
3926,340461476,918,M,2.26849,21.375
3926,340461476,927,F,2.22466,27.875
3926,340461476,946,F,1.96164,23.875
3926,340461476,952,F,1.84932,19
3926,340461476,981,M,1.49315,11.25
3926,340461476,984,F,1.44384,37.75
3926,340461476,998,M,1.30411,29.375
3926,340461476,998,M,1.30411,26.375
3926,340461476,999,M,1.26301,26.25
3926,340461476,1011,M,1.08493,28.125
3926,340461476,1013,M,1.07671,19.5
3926,340461476,1025,F,0.945205,31.875
3926,340461476,1025,F,0.945205,28.875
3926,340461476,1043,M,0.739726,28
3926,340461476,1053,F,0.605479,32.5
3926,340461476,1059,M,0.550685,7.625
3926,340461476,1066,F,0.471233,29.5
3927,340461476,15,F,10.7616,73.625
3927,340461476,17,F,10.7616,72.25
3927,340461476,47,M,10.7616,95.875
3927,340461476,111,M,10.7068,70
3927,340461476,138,M,10.3781,94
3927,340461476,205,F,9.71233,90.875
3927,340461476,208,F,9.68219,189.125
3927,340461476,268,M,8.96986,170.75
3927,340461476,290,F,8.73973,123.5
3927,340461476,291,M,8.72055,119.125
3927,340461476,334,M,8.15342,70.25
3927,340461476,396,M,7.63014,78.75
3927,340461476,446,M,7.11233,74.25
3927,340461476,512,M,6.48493,129.875
3927,340461476,528,F,6.28767,120.25
3927,340461476,542,M,6.14247,133.25
3927,340461476,609,M,5.58356,191
3927,340461476,670,F,4.92603,30.5
3927,340461476,672,F,4.91233,27.625
3927,340461476,681,M,4.81918,28.875
3927,340461476,691,F,4.70685,29.25
3927,340461476,693,F,4.70411,21.125
3927,340461476,719,F,4.45479,23.5
3927,340461476,721,F,4.39726,29.125
3927,340461476,732,F,4.31233,17.75
3927,340461476,736,F,4.25479,20.25
3927,340461476,739,M,4.23014,29.125
3927,340461476,747,F,4.16164,32.625
3927,340461476,747,F,4.16164,31
3927,340461476,782,F,3.79178,20.75
3927,340461476,807,F,3.49589,36.5
3927,340461476,838,M,3.23014,24.875
3927,340461476,853,F,3.09041,26.625
3927,340461476,878,M,2.7863,24.5
3927,340461476,878,M,2.7863,31.75
3927,340461476,882,F,2.76438,28.25
3927,340461476,882,F,2.76438,24.375
3927,340461476,907,F,2.4137,31.375
3927,340461476,946,F,1.96438,29.125
3927,340461476,955,M,1.83014,27.375
3927,340461476,961,M,1.76164,32.625
3927,340461476,961,M,1.76164,42.875
3927,340461476,964,M,1.75616,33.5
3927,340461476,983,M,1.47945,30.5
3927,340461476,984,F,1.44658,35.5
3927,340461476,995,F,1.35616,24
3927,340461476,999,M,1.26575,31.125
3927,340461476,1000,F,1.26301,28.75
3927,340461476,1013,M,1.07945,23
3927,340461476,1043,M,0.742466,24.125
3927,340461476,1053,F,0.608219,24.5
3927,340461476,1057,F,0.575342,35.625
3927,340461476,1061,M,0.536986,45.125
3927,340461476,1061,M,0.536986,33.875
3927,340461476,1068,M,0.452055,31.5
3928,340461476,86,F,10.7644,53.875
3928,340461476,105,F,10.726,51
3928,340461476,106,M,10.7233,57.5
3928,340461476,139,M,10.3753,184.75
3928,340461476,145,F,10.3151,72.125
3928,340461476,159,F,10.1973,126.625
3928,340461476,195,M,9.80548,99.875
3928,340461476,202,M,9.72055,52.5
3928,340461476,232,F,9.4274,94.625
3928,340461476,237,F,9.33425,192.625
3928,340461476,242,F,9.27671,50.75
3928,340461476,252,F,9.18904,54.25
3928,340461476,280,M,8.84384,109.5
3928,340461476,290,F,8.74247,96.375
3928,340461476,355,F,7.95069,81.5
3928,340461476,381,M,7.78904,170.75
3928,340461476,430,F,7.28493,119.375
3928,340461476,512,M,6.48767,75.75
3928,340461476,541,M,6.15068,123.625
3928,340461476,546,F,6.09041,109.125
3928,340461476,564,M,5.89863,72.25
3928,340461476,628,F,5.36438,111.5
3928,340461476,679,F,4.83562,31.875
3928,340461476,679,F,4.83562,30
3928,340461476,702,F,4.60822,24.75
3928,340461476,705,M,4.57808,20.375
3928,340461476,712,F,4.53699,29.5
3928,340461476,744,M,4.19178,18.625
3928,340461476,747,F,4.16438,29.875
3928,340461476,763,M,3.98356,38
3928,340461476,788,F,3.71233,26.875
3928,340461476,793,F,3.64384,30.875
3928,340461476,799,M,3.62192,23.25
3928,340461476,807,F,3.49863,26.75
3928,340461476,807,F,3.49863,29
3928,340461476,817,F,3.40548,22.75
3928,340461476,838,M,3.23288,31.25
3928,340461476,838,M,3.23288,29.5
3928,340461476,846,F,3.15616,33.625
3928,340461476,846,F,3.15616,32.75
3928,340461476,853,F,3.09315,35.25
3928,340461476,853,F,3.09315,30.5
3928,340461476,898,F,2.55342,30.5
3928,340461476,903,M,2.49315,23
3928,340461476,914,M,2.30137,26.125
3928,340461476,918,M,2.27397,27.625
3928,340461476,934,M,2.12055,28.5
3928,340461476,935,F,2.10137,38
3928,340461476,961,M,1.76438,26.875
3928,340461476,964,M,1.7589,28.5
3928,340461476,966,M,1.73425,27.5
3928,340461476,966,M,1.73425,33.625
3928,340461476,1024,F,0.953425,9.5
3928,340461476,1024,F,0.953425,14
3928,340461476,1039,F,0.80274,28.375
3928,340461476,1041,F,0.786301,29.125
3928,340461476,1041,F,0.786301,38.625
3928,340461476,1056,F,0.583562,26.25
3928,340461476,1056,F,0.583562,24.75
3928,340461476,1057,F,0.578082,32.25
3928,340461476,1059,M,0.556164,16.625
3928,340461476,1068,M,0.454795,28.875
3928,340461476,1083,M,0.358904,27.875
3929,340461476,11,M,10.7671,130.25
3929,340461476,87,M,10.7671,73.875
3929,340461476,93,M,10.7671,115.25
3929,340461476,121,F,10.5479,52.625
3929,340461476,142,F,10.3562,93
3929,340461476,184,M,9.96164,190.625
3929,340461476,191,M,9.86575,130.5
3929,340461476,208,F,9.68767,127
3929,340461476,215,M,9.57808,99.875
3929,340461476,224,M,9.51781,93.25
3929,340461476,257,M,9.12877,115.75
3929,340461476,311,F,8.49589,119.125
3929,340461476,327,F,8.24658,111.875
3929,340461476,349,F,8.00274,134.5
3929,340461476,456,M,6.98904,179
3929,340461476,459,F,6.93151,103
3929,340461476,609,M,5.58904,151
3929,340461476,610,M,5.58904,107
3929,340461476,683,F,4.81096,36.25
3929,340461476,683,F,4.81096,32.5
3929,340461476,693,F,4.70959,30.125
3929,340461476,695,M,4.69589,27.25
3929,340461476,695,M,4.69589,28.625
3929,340461476,695,M,4.69589,30.875
3929,340461476,696,F,4.69315,30.625
3929,340461476,702,F,4.61096,28
3929,340461476,712,F,4.53973,28.125
3929,340461476,719,F,4.46027,32.625
3929,340461476,726,F,4.36986,22.125
3929,340461476,736,F,4.26027,26.75
3929,340461476,741,F,4.23014,23.125
3929,340461476,757,M,4.06849,30
3929,340461476,760,M,4.01644,21.75
3929,340461476,763,M,3.9863,28.75
3929,340461476,769,F,3.93699,29.25
3929,340461476,778,M,3.81644,22
3929,340461476,782,F,3.79726,28.875
3929,340461476,782,F,3.79726,25.875
3929,340461476,788,F,3.71507,32.875
3929,340461476,788,F,3.71507,25
3929,340461476,793,F,3.64658,25.5
3929,340461476,794,M,3.64658,28.25
3929,340461476,796,M,3.63014,21.625
3929,340461476,817,F,3.40822,30.875
3929,340461476,824,M,3.3589,27.875
3929,340461476,835,M,3.26301,23.375
3929,340461476,840,F,3.21918,23.75
3929,340461476,850,F,3.11507,24.875
3929,340461476,867,M,2.92603,18.875
3929,340461476,877,M,2.81096,29.375
3929,340461476,890,M,2.66575,28.875
3929,340461476,918,M,2.27671,27
3929,340461476,924,F,2.23836,28.25
3929,340461476,924,F,2.23836,24.375
3929,340461476,928,F,2.21096,22.75
3929,340461476,935,F,2.10411,25.5
3929,340461476,935,F,2.10411,31.875
3929,340461476,936,F,2.10411,20
3929,340461476,952,F,1.85753,24.875
3929,340461476,964,M,1.76164,31.25
3929,340461476,968,M,1.70959,26.625
3929,340461476,972,M,1.63014,14.25
3929,340461476,994,M,1.36712,26.125
3929,340461476,995,F,1.36164,28.875
3929,340461476,1002,M,1.24932,17.125
3929,340461476,1013,M,1.08493,29.25
3929,340461476,1022,F,0.994521,10.75
3929,340461476,1047,F,0.731507,25.625
3930,340461476,12,F,10.7699,122.625
3930,340461476,14,F,10.7699,77.75
3930,340461476,107,M,10.7233,74.25
3930,340461476,266,F,9.01644,120.625
3930,340461476,300,F,8.56986,119.625
3930,340461476,305,M,8.51781,116.75
3930,340461476,327,F,8.24932,125.625
3930,340461476,380,M,7.80274,131.125
3930,340461476,402,F,7.60274,99.625
3930,340461476,406,F,7.53699,121.125
3930,340461476,407,F,7.52877,105.875
3930,340461476,460,M,6.93151,103.375
3930,340461476,465,M,6.89315,70
3930,340461476,507,F,6.55068,122.125
3930,340461476,556,M,5.99178,108.375
3930,340461476,586,M,5.76712,117.75
3930,340461476,636,F,5.28767,105.125
3930,340461476,680,M,4.83288,32.75
3930,340461476,680,M,4.83288,29
3930,340461476,702,F,4.6137,33.375
3930,340461476,705,M,4.58356,29.875
3930,340461476,707,M,4.56986,26
3930,340461476,711,M,4.55068,32.875
3930,340461476,736,F,4.26301,29.625
3930,340461476,737,M,4.25753,25.875
3930,340461476,741,F,4.23288,32.75
3930,340461476,746,F,4.16986,27
3930,340461476,754,F,4.10685,19.625
3930,340461476,760,M,4.01918,21.375
3930,340461476,764,M,3.98904,27.375
3930,340461476,764,M,3.98904,38.625
3930,340461476,768,F,3.95342,20.125
3930,340461476,775,M,3.88767,28.125
3930,340461476,775,M,3.88767,25.875
3930,340461476,784,M,3.7863,23
3930,340461476,793,F,3.64932,28.25
3930,340461476,794,M,3.64932,28.25
3930,340461476,809,M,3.49315,14.625
3930,340461476,816,M,3.4137,28.125
3930,340461476,816,M,3.4137,31.375
3930,340461476,816,M,3.4137,32.875
3930,340461476,819,M,3.40274,28.375
3930,340461476,819,M,3.40274,27.625
3930,340461476,821,M,3.39178,24.125
3930,340461476,824,M,3.36164,29.625
3930,340461476,834,F,3.27671,19.375
3930,340461476,841,F,3.20548,30.75
3930,340461476,850,F,3.11781,26.375
3930,340461476,850,F,3.11781,31.625
3930,340461476,876,F,2.81918,28.625
3930,340461476,876,F,2.81918,23.625
3930,340461476,876,F,2.81918,24.875
3930,340461476,877,M,2.8137,30
3930,340461476,883,F,2.76986,25.25
3930,340461476,883,F,2.76986,30.375
3930,340461476,883,F,2.76986,24.375
3930,340461476,890,M,2.66849,27.125
3930,340461476,890,M,2.66849,28.25
3930,340461476,895,F,2.56986,20.25
3930,340461476,903,M,2.49863,30.625
3930,340461476,915,M,2.30685,29.75
3930,340461476,915,M,2.30685,29
3930,340461476,925,F,2.2411,21
3930,340461476,959,F,1.78356,30.625
3930,340461476,959,F,1.78356,24
3930,340461476,968,M,1.71233,29.125
3930,340461476,968,M,1.71233,26.5
3930,340461476,982,F,1.50411,24.75
3930,340461476,982,F,1.50411,31
3930,340461476,982,F,1.50411,27
3930,340461476,992,F,1.39726,11.25
3930,340461476,996,M,1.36164,16.5
3930,340461476,1001,M,1.26575,12.25
3930,340461476,1001,M,1.26575,13.875
3930,340461476,1003,F,1.24384,17.25
3930,340461476,1014,M,1.07671,22.25
3930,340461476,1039,F,0.808219,29.125
3930,340461476,1047,F,0.734247,40.75
3930,340461476,1049,F,0.665753,10.5
3930,340461476,1064,M,0.523288,35.625
3931,340461476,7,M,10.7726,115.5
3931,340461476,16,M,10.7726,91.5
3931,340461476,32,M,10.7726,69.75
3931,340461476,53,M,10.7726,64
3931,340461476,68,M,10.7726,56.5
3931,340461476,75,M,10.7726,135
3931,340461476,104,F,10.7507,148
3931,340461476,140,M,10.3781,52.25
3931,340461476,167,M,10.1452,123.625
3931,340461476,174,F,10.0548,125.625
3931,340461476,203,M,9.72877,75.75
3931,340461476,252,F,9.19726,79
3931,340461476,253,M,9.18356,65.375
3931,340461476,281,F,8.83014,166.25
3931,340461476,307,F,8.51507,118.625
3931,340461476,324,M,8.31781,102.5
3931,340461476,391,M,7.69863,114.375
3931,340461476,450,F,7.07397,136.625
3931,340461476,505,M,6.56986,63.75
3931,340461476,549,M,6.07945,150.25
3931,340461476,592,M,5.70137,127.625
3931,340461476,594,M,5.69863,142.375
3931,340461476,614,M,5.55616,108.625
3931,340461476,669,M,4.93699,24
3931,340461476,687,M,4.77808,30.375
3931,340461476,692,F,4.71781,29.375
3931,340461476,707,M,4.5726,33.875
3931,340461476,711,M,4.55342,34.625
3931,340461476,711,M,4.55342,31
3931,340461476,715,M,4.52877,32.25
3931,340461476,715,M,4.52877,30
3931,340461476,725,F,4.37808,39.625
3931,340461476,726,F,4.37534,27.375
3931,340461476,732,F,4.32329,26.625
3931,340461476,737,M,4.26027,29.625
3931,340461476,741,F,4.23562,26.625
3931,340461476,744,M,4.2,27.5
3931,340461476,746,F,4.1726,28.375
3931,340461476,746,F,4.1726,29.625
3931,340461476,764,M,3.99178,29.375
3931,340461476,775,M,3.89041,27.75
3931,340461476,787,F,3.72877,25.75
3931,340461476,791,M,3.69041,26
3931,340461476,792,F,3.66301,9.375
3931,340461476,796,M,3.63562,29.375
3931,340461476,798,F,3.63288,18.5
3931,340461476,799,M,3.63014,29.25
3931,340461476,801,M,3.6137,20.5
3931,340461476,806,F,3.51781,14.625
3931,340461476,810,M,3.47945,26.125
3931,340461476,810,M,3.47945,23.75
3931,340461476,821,M,3.39452,26.25
3931,340461476,821,M,3.39452,27.75
3931,340461476,835,M,3.26849,28.5
3931,340461476,835,M,3.26849,33
3931,340461476,840,F,3.22466,37.25
3931,340461476,840,F,3.22466,26.5
3931,340461476,841,F,3.20822,33.875
3931,340461476,860,M,3.02466,28.75
3931,340461476,893,M,2.5863,31.25
3931,340461476,894,F,2.58356,13.875
3931,340461476,901,M,2.51233,23.25
3931,340461476,901,M,2.51233,29.625
3931,340461476,901,M,2.51233,24.625
3931,340461476,915,M,2.30959,28.875
3931,340461476,916,F,2.29315,25.375
3931,340461476,928,F,2.21644,32.625
3931,340461476,928,F,2.21644,31
3931,340461476,938,M,2.07945,8.375
3931,340461476,947,F,1.96986,24
3931,340461476,952,F,1.86301,30.375
3931,340461476,959,F,1.7863,29.5
3931,340461476,969,F,1.70959,25
3931,340461476,978,F,1.54521,20.5
3931,340461476,980,M,1.51233,31.375
3931,340461476,980,M,1.51233,33
3931,340461476,985,F,1.4411,37.75
3931,340461476,991,F,1.40274,30.125
3931,340461476,991,F,1.40274,28.125
3931,340461476,1014,M,1.07945,28.375
3931,340461476,1016,M,1.04932,8.75
3931,340461476,1051,M,0.660274,29.625
3931,340461476,1052,F,0.652055,18
3931,340461476,1067,F,0.482192,8.25
3931,340461476,1067,F,0.482192,10.5
3932,340461476,33,M,10.7753,69.75
3932,340461476,43,M,10.7753,105.25
3932,340461476,109,M,10.7288,128.75
3932,340461476,262,F,9.10137,122
3932,340461476,276,M,8.88493,160
3932,340461476,339,M,8.12603,89.375
3932,340461476,421,F,7.38356,130.875
3932,340461476,470,M,6.86849,123
3932,340461476,525,F,6.34795,97.5
3932,340461476,556,M,5.99726,153.375
3932,340461476,687,M,4.78082,32.125
3932,340461476,687,M,4.78082,29.125
3932,340461476,692,F,4.72055,29.875
3932,340461476,692,F,4.72055,27.875
3932,340461476,709,F,4.56164,35.75
3932,340461476,715,M,4.53151,28.875
3932,340461476,726,F,4.37808,30.125
3932,340461476,732,F,4.32603,29.375
3932,340461476,737,M,4.26301,32.375
3932,340461476,744,M,4.20274,31
3932,340461476,762,F,3.99726,33.25
3932,340461476,762,F,3.99726,28.25
3932,340461476,762,F,3.99726,26.375
3932,340461476,768,F,3.9589,29.875
3932,340461476,771,F,3.92329,34.125
3932,340461476,771,F,3.92329,27.5
3932,340461476,771,F,3.92329,29
3932,340461476,778,M,3.82466,30.375
3932,340461476,783,M,3.79726,22.625
3932,340461476,784,M,3.79178,27
3932,340461476,787,F,3.73151,29.625
3932,340461476,787,F,3.73151,28.75
3932,340461476,791,M,3.69315,29.625
3932,340461476,806,F,3.52055,17.875
3932,340461476,810,M,3.48219,33.125
3932,340461476,828,M,3.34247,34.375
3932,340461476,839,M,3.23288,63.875
3932,340461476,841,F,3.21096,29.25
3932,340461476,860,M,3.0274,32.625
3932,340461476,860,M,3.0274,33.875
3932,340461476,895,F,2.57534,32.75
3932,340461476,903,M,2.50411,28.125
3932,340461476,916,F,2.29589,29.75
3932,340461476,916,F,2.29589,31.875
3932,340461476,931,F,2.21096,19.5
3932,340461476,936,F,2.11233,27.25
3932,340461476,947,F,1.9726,29.125
3932,340461476,947,F,1.9726,28.625
3932,340461476,969,F,1.71233,29.75
3932,340461476,970,F,1.68493,37.375
3932,340461476,980,M,1.51507,26.125
3932,340461476,996,M,1.36712,20.25
3932,340461476,1007,F,1.20548,31.75
3932,340461476,1017,F,1.05205,8.75
3932,340461476,1054,M,0.610959,16.375
3932,340461476,1070,F,0.460274,29.125
3932,340461476,1070,F,0.460274,28.625
3932,340461476,1074,F,0.413699,16.625
3933,340461476,60,M,10.7781,131.625
3933,340461476,80,M,10.7781,71.125
3933,340461476,85,F,10.7781,60.375
3933,340461476,133,F,10.4575,68.625
3933,340461476,158,M,10.2247,117.625
3933,340461476,179,M,10.0082,127.125
3933,340461476,270,F,8.9589,106.375
3933,340461476,279,M,8.86849,141.125
3933,340461476,286,F,8.76712,113.375
3933,340461476,310,F,8.51233,75
3933,340461476,320,F,8.34247,156.875
3933,340461476,334,M,8.16986,63.125
3933,340461476,361,M,7.92329,74.625
3933,340461476,369,F,7.90137,116.875
3933,340461476,373,F,7.88767,51.125
3933,340461476,401,F,7.61644,112.75
3933,340461476,436,F,7.23562,98.625
3933,340461476,442,F,7.16986,118.75
3933,340461476,461,M,6.93151,114.625
3933,340461476,468,F,6.87671,128.5
3933,340461476,530,M,6.26849,140
3933,340461476,667,F,4.98904,25.75
3933,340461476,669,M,4.94247,29.75
3933,340461476,673,F,4.89589,21.375
3933,340461476,709,F,4.56438,28.875
3933,340461476,720,F,4.42192,25.125
3933,340461476,725,F,4.38356,37.375
3933,340461476,754,F,4.11507,30
3933,340461476,761,F,4.01918,20.25
3933,340461476,768,F,3.96164,27.125
3933,340461476,778,M,3.8274,26.25
3933,340461476,784,M,3.79452,29.75
3933,340461476,800,M,3.62192,17
3933,340461476,801,M,3.61918,24.625
3933,340461476,828,M,3.34521,34.75
3933,340461476,834,F,3.28493,30.375
3933,340461476,839,M,3.23562,54.75
3933,340461476,866,F,2.94247,31.75
3933,340461476,867,M,2.93699,24.375
3933,340461476,867,M,2.93699,28.625
3933,340461476,873,M,2.85205,23.125
3933,340461476,880,M,2.79726,31.25
3933,340461476,881,F,2.79452,19.625
3933,340461476,895,F,2.57808,28.375
3933,340461476,896,F,2.57534,28.875
3933,340461476,925,F,2.24932,29
3933,340461476,932,F,2.20548,34.125
3933,340461476,932,F,2.20548,30.125
3933,340461476,932,F,2.20548,29.375
3933,340461476,978,F,1.55068,29.125
3933,340461476,979,M,1.53151,8.125
3933,340461476,985,F,1.44658,35.125
3933,340461476,985,F,1.44658,33
3933,340461476,987,F,1.42192,24.625
3933,340461476,987,F,1.42192,25.875
3933,340461476,989,M,1.42192,7.625
3933,340461476,1048,M,0.706849,10
3934,340461476,29,F,10.7808,76.125
3934,340461476,30,F,10.7808,60.75
3934,340461476,97,F,10.7808,66.25
3934,340461476,121,F,10.5616,92.375
3934,340461476,155,F,10.263,95.875
3934,340461476,178,M,10.0247,58.625
3934,340461476,316,F,8.38356,125
3934,340461476,318,F,8.37808,57.125
3934,340461476,333,F,8.2,126.875
3934,340461476,364,F,7.92055,125.125
3934,340461476,375,F,7.87123,120.75
3934,340461476,412,M,7.47945,67.875
3934,340461476,483,M,6.81096,126.75
3934,340461476,486,F,6.77534,103.125
3934,340461476,507,F,6.56164,128.5
3934,340461476,578,M,5.82466,95.375
3934,340461476,630,F,5.36438,149.625
3934,340461476,669,M,4.94521,28.625
3934,340461476,675,M,4.87123,27.125
3934,340461476,677,F,4.86849,28.625
3934,340461476,677,F,4.86849,28
3934,340461476,701,M,4.6411,39
3934,340461476,709,F,4.56712,26.625
3934,340461476,718,M,4.47397,34.5
3934,340461476,718,M,4.47397,36
3934,340461476,733,M,4.31233,27.375
3934,340461476,733,M,4.31233,25.375
3934,340461476,733,M,4.31233,33.625
3934,340461476,754,F,4.11781,26.625
3934,340461476,760,M,4.03014,29.125
3934,340461476,765,F,3.98904,25.875
3934,340461476,772,M,3.92055,23.375
3934,340461476,779,M,3.8274,30.5
3934,340461476,779,M,3.8274,28.875
3934,340461476,783,M,3.80274,29
3934,340461476,801,M,3.62192,32.625
3934,340461476,820,M,3.41096,27.625
3934,340461476,820,M,3.41096,29
3934,340461476,834,F,3.28767,25.75
3934,340461476,857,F,3.05205,17.625
3934,340461476,866,F,2.94521,29.25
3934,340461476,873,M,2.85479,30
3934,340461476,881,F,2.79726,18.5
3934,340461476,896,F,2.57808,31.375
3934,340461476,896,F,2.57808,28.75
3934,340461476,909,M,2.43014,23
3934,340461476,939,M,2.07123,23.25
3934,340461476,972,M,1.64384,26.5
3934,340461476,977,M,1.57808,8.625
3934,340461476,981,M,1.51507,28.875
3934,340461476,996,M,1.3726,29.5
3934,340461476,1002,M,1.26301,30.125
3934,340461476,1002,M,1.26301,29.375
3934,340461476,1006,M,1.23014,33.375
3934,340461476,1006,M,1.23014,35.5
3934,340461476,1040,F,0.808219,7.875
3934,340461476,1059,M,0.572603,30.875
3934,340461476,1060,M,0.572603,23.375
3935,340461476,83,M,10.7836,118.5
3935,340461476,90,F,10.7836,124.25
3935,340461476,103,F,10.7753,75
3935,340461476,147,M,10.3288,71.25
3935,340461476,163,F,10.189,128.625
3935,340461476,230,F,9.46301,85.75
3935,340461476,231,F,9.44658,121.75
3935,340461476,257,M,9.14521,72.625
3935,340461476,283,M,8.82466,143.375
3935,340461476,292,M,8.73151,121.875
3935,340461476,371,F,7.89863,94.625
3935,340461476,527,F,6.33973,146.75
3935,340461476,547,F,6.09589,121.125
3935,340461476,603,F,5.67123,108.875
3935,340461476,610,M,5.60548,171.875
3935,340461476,667,F,4.99452,29.625
3935,340461476,673,F,4.90137,24.375
3935,340461476,674,F,4.89041,33
3935,340461476,675,M,4.87397,26.375
3935,340461476,675,M,4.87397,30
3935,340461476,677,F,4.87123,31.25
3935,340461476,678,F,4.86849,28.25
3935,340461476,678,F,4.86849,30.375
3935,340461476,686,F,4.79178,30.5
3935,340461476,686,F,4.79178,32.625
3935,340461476,689,F,4.73973,21.75
3935,340461476,718,M,4.47671,33.375
3935,340461476,720,F,4.4274,26.375
3935,340461476,720,F,4.4274,29
3935,340461476,725,F,4.38904,40.25
3935,340461476,761,F,4.02466,30.625
3935,340461476,765,F,3.99178,28.75
3935,340461476,779,M,3.83014,25.625
3935,340461476,783,M,3.80548,34.125
3935,340461476,798,F,3.64384,29.125
3935,340461476,798,F,3.64384,30.625
3935,340461476,803,M,3.6137,22.625
3935,340461476,820,M,3.4137,27.125
3935,340461476,823,M,3.39726,27.5
3935,340461476,825,M,3.36986,38.375
3935,340461476,839,M,3.2411,55.375
3935,340461476,845,M,3.1863,39.875
3935,340461476,866,F,2.94795,31.375
3935,340461476,884,F,2.75068,8.75
3935,340461476,885,F,2.74795,31.25
3935,340461476,885,F,2.74795,28.625
3935,340461476,885,F,2.74795,29.75
3935,340461476,886,F,2.72877,17.75
3935,340461476,910,M,2.40274,26.625
3935,340461476,910,M,2.40274,27.75
3935,340461476,910,M,2.40274,29
3935,340461476,925,F,2.25479,32.25
3935,340461476,931,F,2.21918,34.125
3935,340461476,939,M,2.07397,31.5
3935,340461476,939,M,2.07397,30.75
3935,340461476,944,M,1.99452,31.875
3935,340461476,944,M,1.99452,24
3935,340461476,945,M,1.99178,29
3935,340461476,956,F,1.85205,27.5
